tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	sequence	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
None	This study	Kallander Creek basalt	CF29.3	CF29	CF29.3b	CF29.3b:LP-DIR-AF	hargrave 2018-08-26 20:06:56	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.3b:LP-DIR-AF18	1.3	157.2	None	g	48.3	3.9e-07	18	8	3.64e-09	5.98e-09	5.16e-09	u	273	68	0.06	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.3	CF29	CF29.3b	CF29.3b:LP-DIR-AF	hargrave 2018-08-26 20:08:17	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.3b:LP-DIR-AF19	1.0	149.4	None	g	30.3	2.38e-07	19	8	1.6e-09	2.6800000000000003e-09	2.8300000000000004e-09	u	273	69	0.07	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.3	CF29	CF29.3b	CF29.3b:LP-DIR-AF	hargrave 2018-08-26 20:09:38	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.3b:LP-DIR-AF20	1.0	142.1	None	g	-45.7	2.35e-07	20	8	3.19e-09	3.71e-09	1.1e-09	u	273	70	0.08	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.3	CF29	CF29.3b	CF29.3b:LP-DIR-AF	hargrave 2018-08-26 20:10:59	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.3b:LP-DIR-AF21	1.3	125.1	None	g	-74.5	6.520000000000001e-07	21	8	9.38e-09	1.33e-08	5.51e-09	u	273	71	0.09	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.3	CF29	CF29.3b	CF29.3b:LP-DIR-AF	hargrave 2018-08-26 20:12:24	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.3b:LP-DIR-AF22	1.5	119.4	None	g	-81.8	1.24e-06	22	8	1.91e-08	2.68e-08	1.14e-08	u	273	72	0.1	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.3	CF29	CF29.3b	CF29.3b:LP-DIR-AF	hargrave 2018-08-26 20:13:46	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.3b:LP-DIR-AF23	1.4	105.8	None	g	-84.1	2.29e-06	23	8	3.3e-08	4.84e-08	2.16e-08	u	273	73	0.12	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.3	CF29	CF29.3b	CF29.3b:LP-DIR-AF	hargrave 2018-08-26 20:15:10	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.3b:LP-DIR-AF24	1.4	103.3	None	g	-85.3	3.44e-06	24	8	5.0199999999999986e-08	7.28e-08	3.32e-08	u	273	74	0.13	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:18:51	LT-NO:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF0	1.4	169.8	None	g	52.1	4.5e-06	0	8	6e-08	8.71e-08	4.01e-08	u	273	75	0.0	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:21:02	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF1	1.5	169.7	None	g	52.0	4.47e-06	1	8	6.440000000000001e-08	9.33e-08	4.28e-08	u	273	76	0.001	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:22:23	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF2	1.5	169.8	None	g	51.5	4.41e-06	2	8	6.2e-08	9.03e-08	4.14e-08	u	273	77	0.002	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:23:47	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF3	1.5	170.0	None	g	50.9	4.35e-06	3	8	5.98e-08	8.64e-08	4.12e-08	u	273	78	0.003	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:25:07	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF4	1.5	170.2	None	g	50.2	4.29e-06	4	8	5.85e-08	8.6e-08	4.1e-08	u	273	79	0.004	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:26:31	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF5	1.5	170.3	None	g	49.7	4.23e-06	5	8	5.68e-08	8.339999999999999e-08	4.03e-08	u	273	80	0.005	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:27:52	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF6	1.5	169.8	None	g	49.1	4.06e-06	6	8	5.28e-08	8.800000000000002e-08	3.92e-08	u	273	81	0.0075	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:29:13	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF7	1.5	169.1	None	g	49.1	3.82e-06	7	8	5.03e-08	7.49e-08	3.69e-08	u	273	82	0.01	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:30:33	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF8	1.5	168.0	None	g	49.4	3.52e-06	8	8	4.6500000000000006e-08	6.92e-08	3.35e-08	u	273	83	0.0125	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:31:54	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF9	1.4	167.2	None	g	49.4	3.15e-06	9	8	4.12e-08	6.13e-08	3.04e-08	u	273	84	0.015	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:33:14	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF10	1.4	166.1	None	g	49.8	2.45e-06	10	8	3.2200000000000004e-08	4.75e-08	2.31e-08	u	273	85	0.02	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:34:35	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF11	1.4	165.3	None	g	49.8	1.86e-06	11	8	2.4700000000000003e-08	3.63e-08	1.75e-08	u	273	86	0.025	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:36:46	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF12	1.5	165.2	None	g	49.8	1.43e-06	12	8	1.96e-08	2.79e-08	1.43e-08	u	273	87	0.03	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:38:14	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF13	1.4	163.9	None	g	49.5	1.12e-06	13	8	1.44e-08	2.14e-08	1.06e-08	u	273	88	0.035	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:39:42	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF14	1.3	163.7	None	g	49.0	9.08e-07	14	8	1.17e-08	1.52e-08	9.23e-09	u	273	89	0.04	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:41:03	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF15	1.5	162.0	None	g	48.8	7.57e-07	15	8	1e-08	1.47e-08	7.62e-09	u	273	90	0.045	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:42:24	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF16	1.4	159.4	None	g	48.2	6.37e-07	16	8	8.23e-09	1.22e-08	6.520000000000001e-09	u	273	91	0.05	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:43:45	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF17	1.4	158.3	None	g	46.5	5.34e-07	17	8	7e-09	9.85e-09	5.789999999999999e-09	u	273	92	0.055	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:45:06	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF18	1.4	154.4	None	g	44.0	4.3e-07	18	8	5.43e-09	7.809999999999998e-09	4.58e-09	u	273	93	0.06	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:46:27	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF19	1.3	150.0	None	g	27.1	2.77e-07	19	8	2.31e-09	4.01e-09	4.04e-09	u	273	94	0.07	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:47:51	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF20	1.4	140.6	None	g	-46.8	2.97e-07	20	8	3.829999999999999e-09	5.679999999999999e-09	3.21e-09	u	273	95	0.08	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:49:12	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF21	1.6	131.4	None	g	-76.1	7.47e-07	21	8	1.27e-08	1.6399999999999998e-08	2.82e-09	u	273	96	0.09	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:50:34	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF22	1.6	121.3	None	g	-82.5	1.38e-06	22	8	2.26e-08	3.16e-08	3.84e-09	u	273	97	0.1	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:51:56	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF23	1.6	106.5	None	g	-85.4	2.56e-06	23	8	4.25e-08	5.94e-08	6e-09	u	273	98	0.12	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.4	CF29	CF29.4b	CF29.4b:LP-DIR-AF	hargrave 2018-08-26 20:53:23	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.4b:LP-DIR-AF24	1.6	100.3	None	g	-86.3	3.82e-06	24	8	6.21e-08	8.789999999999999e-08	8.31e-09	u	273	99	0.13	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 20:54:57	LT-NO:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF0	1.4	222.0	None	g	55.7	3.44e-06	0	8	4.45e-08	7.389999999999999e-08	2.91e-08	u	273	100	0.0	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 20:56:21	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF1	1.5	221.7	None	g	55.7	3.42e-06	1	8	5.0199999999999986e-08	7.620000000000001e-08	3.04e-08	u	273	101	0.001	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 20:57:45	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF2	1.5	221.8	None	g	55.6	3.38e-06	2	8	5.04e-08	7.53e-08	3.07e-08	u	273	102	0.002	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 20:59:06	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF3	1.5	222.3	None	g	55.4	3.34e-06	3	8	4.37e-08	7.43e-08	3e-08	u	273	103	0.003	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:00:26	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF4	1.5	222.8	None	g	55.2	3.29e-06	4	8	4.32e-08	7.299999999999999e-08	2.96e-08	u	273	104	0.004	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:01:47	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF5	1.4	223.3	None	g	55.0	3.24e-06	5	8	4.22e-08	7.06e-08	2.89e-08	u	273	105	0.005	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:03:07	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF6	1.5	223.9	None	g	54.5	3.1e-06	6	8	4.31e-08	6.83e-08	2.82e-08	u	273	106	0.0075	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:04:28	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF7	1.4	224.0	None	g	54.2	2.89e-06	7	8	3.59e-08	6.31e-08	2.64e-08	u	273	107	0.01	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:05:50	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF8	1.5	223.3	None	g	54.2	2.65e-06	8	8	3.43e-08	5.85e-08	2.42e-08	u	273	108	0.0125	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:07:11	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF9	1.4	222.2	None	g	53.6	2.37e-06	9	8	2.89e-08	5.06e-08	2.23e-08	u	273	109	0.015	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:08:31	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF10	1.4	220.2	None	g	53.2	1.91e-06	10	8	2.33e-08	4.0599999999999986e-08	1.8e-08	u	273	110	0.02	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:09:52	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF11	1.4	218.6	None	g	52.8	1.55e-06	11	8	1.87e-08	3.18e-08	1.52e-08	u	273	111	0.025	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:11:16	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF12	1.4	217.8	None	g	52.3	1.29e-06	12	8	1.54e-08	2.65e-08	1.28e-08	u	273	112	0.03	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:12:40	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF13	1.4	215.9	None	g	51.0	1.1e-06	13	8	1.42e-08	2.16e-08	1.15e-08	u	273	113	0.035	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:14:01	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF14	1.3	214.7	None	g	50.4	9.58e-07	14	8	1.07e-08	1.84e-08	1.03e-08	u	273	114	0.04	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:15:22	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF15	1.3	213.8	None	g	49.0	8.64e-07	15	8	9.57e-09	1.65e-08	9.21e-09	u	273	115	0.045	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:16:42	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF16	1.3	214.1	None	g	47.6	7.82e-07	16	8	8.16e-09	1.44e-08	8.48e-09	u	273	116	0.05	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:18:07	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF17	1.3	213.4	None	g	44.5	7.03e-07	17	8	7.47e-09	1.3e-08	8.08e-09	u	273	117	0.055	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:19:28	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF18	1.2	212.7	None	g	41.5	6.4e-07	18	8	6.04e-09	1.07e-08	7.37e-09	u	273	118	0.06	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:20:49	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF19	1.1	210.8	None	g	31.1	5.05e-07	19	8	3.35e-09	6.85e-09	6e-09	u	273	119	0.07	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:22:10	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF20	0.9	210.1	None	g	-5.8	4.08e-07	20	8	2.18e-09	1.79e-09	6.02e-09	u	273	120	0.08	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:23:34	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF21	1.4	209.3	None	g	-53.5	6.45e-07	21	8	9.17e-09	1.16e-08	6.44e-09	u	273	121	0.09	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:24:59	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF22	1.6	208.0	None	g	-71.7	1.15e-06	22	8	1.92e-08	2.4300000000000003e-08	9.06e-09	u	273	122	0.1	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:26:21	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF23	1.6	201.3	None	g	-81.5	2.16e-06	23	8	3.55e-08	4.82e-08	1.66e-08	u	273	123	0.12	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.5	CF29	CF29.5b	CF29.5b:LP-DIR-AF	hargrave 2018-08-26 21:27:49	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.5b:LP-DIR-AF24	1.6	196.6	None	g	-84.6	3.27e-06	24	8	5.43e-08	7.5e-08	2.57e-08	u	273	124	0.13	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.6	CF29	CF29.6b	CF29.6b:LP-DIR-AF	hargrave 2018-08-26 21:29:18	LT-NO:LP-DIR-AF	pmagpy-3.22.1	CF29.6b:LP-DIR-AF0	1.4	216.4	None	g	58.6	4.51e-06	0	8	5.89e-08	9.23e-08	4.23e-08	u	273	125	0.0	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.6	CF29	CF29.6b	CF29.6b:LP-DIR-AF	hargrave 2018-08-26 21:30:44	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.6b:LP-DIR-AF1	1.4	216.3	None	g	58.5	4.48e-06	1	8	6.15e-08	9.38e-08	4.33e-08	u	273	126	0.001	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.6	CF29	CF29.6b	CF29.6b:LP-DIR-AF	hargrave 2018-08-26 21:32:04	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.6b:LP-DIR-AF2	1.4	216.9	None	g	58.2	4.4e-06	2	8	5.65e-08	9.46e-08	4.35e-08	u	273	127	0.002	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.6	CF29	CF29.6b	CF29.6b:LP-DIR-AF	hargrave 2018-08-26 21:33:25	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.6b:LP-DIR-AF3	1.4	217.5	None	g	57.9	4.32e-06	3	8	5.59e-08	9.02e-08	4.23e-08	u	273	128	0.003	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.6	CF29	CF29.6b	CF29.6b:LP-DIR-AF	hargrave 2018-08-26 21:35:36	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.6b:LP-DIR-AF4	1.4	218.4	None	g	57.5	4.22e-06	4	8	5.51e-08	8.939999999999998e-08	4.3e-08	u	273	129	0.004	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.6	CF29	CF29.6b	CF29.6b:LP-DIR-AF	hargrave 2018-08-26 21:36:56	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.6b:LP-DIR-AF5	1.4	218.8	None	g	57.2	4.15e-06	5	8	5.17e-08	8.619999999999999e-08	4.05e-08	u	273	130	0.005	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.6	CF29	CF29.6b	CF29.6b:LP-DIR-AF	hargrave 2018-08-26 21:38:17	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.6b:LP-DIR-AF6	1.4	219.5	None	g	56.5	3.94e-06	6	8	4.8e-08	8.199999999999999e-08	3.91e-08	u	273	131	0.0075	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.6	CF29	CF29.6b	CF29.6b:LP-DIR-AF	hargrave 2018-08-26 21:39:41	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.6b:LP-DIR-AF7	1.3	218.9	None	g	56.0	3.65e-06	7	8	4.26e-08	6.89e-08	3.61e-08	u	273	132	0.01	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.6	CF29	CF29.6b	CF29.6b:LP-DIR-AF	hargrave 2018-08-26 21:41:02	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.6b:LP-DIR-AF8	1.4	218.6	None	g	55.7	3.34e-06	8	8	4e-08	6.89e-08	3.35e-08	u	273	133	0.0125	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.6	CF29	CF29.6b	CF29.6b:LP-DIR-AF	hargrave 2018-08-26 21:42:23	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.6b:LP-DIR-AF9	1.4	217.5	None	g	55.2	2.98e-06	9	8	3.68e-08	6.11e-08	3.02e-08	u	273	134	0.015	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.6	CF29	CF29.6b	CF29.6b:LP-DIR-AF	hargrave 2018-08-26 21:43:47	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.6b:LP-DIR-AF10	1.4	215.6	None	g	54.8	2.42e-06	10	8	3.0499999999999995e-08	4.87e-08	2.56e-08	u	273	135	0.02	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.6	CF29	CF29.6b	CF29.6b:LP-DIR-AF	hargrave 2018-08-26 21:45:08	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.6b:LP-DIR-AF11	1.4	213.7	None	g	54.4	1.98e-06	11	8	2.38e-08	3.96e-08	2.12e-08	u	273	136	0.025	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.6	CF29	CF29.6b	CF29.6b:LP-DIR-AF	hargrave 2018-08-26 21:46:29	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.6b:LP-DIR-AF12	1.4	212.1	None	g	53.6	1.67e-06	12	8	1.89e-08	3.2900000000000003e-08	1.83e-08	u	273	137	0.03	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.6	CF29	CF29.6b	CF29.6b:LP-DIR-AF	hargrave 2018-08-26 21:47:50	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.6b:LP-DIR-AF13	1.3	211.4	None	g	53.0	1.46e-06	13	8	1.62e-08	2.72e-08	1.59e-08	u	273	138	0.035	0	0.0	0.0	273
None	This study	Kallander Creek basalt	CF29.6	CF29	CF29.6b	CF29.6b:LP-DIR-AF	hargrave 2018-08-26 21:50:04	LT-AF-Z:LP-DIR-AF	pmagpy-3.22.1	CF29.6b:LP-DIR-AF14	1.3	210.8	None	g	52.4	1.29e-06	14	8	1.43e-08	2.45e-08	1.47e-08	u	273	139	0.04	0	0.0	0.0	273
