,concentration
24843,0.7370911698287871
24844,0.6835779829359357
24845,0.7266706959749832
24846,0.7439068943398345
24847,0.70199861851232
24848,0.7087240372178998
24849,0.6845641363321909
24850,0.7262491644768593
24851,0.6838799312931765
24852,0.751982073354768
24853,0.6805459602565381
24854,0.7010900250376175
24855,0.6839503844215622
24856,0.6644573380193012
24857,0.7552300254003176
24858,0.6923435727096312
24859,0.704617158097706
24860,0.6841905441770678
24861,0.7052768336773444
24862,0.7465874715611107
24863,0.7107850134776779
24864,0.7495682258065998
24865,0.6852770485025823
24866,0.687185736623652
24867,0.6318365097554177
24868,0.651816778985406
24869,0.780443842728079
24870,0.7687474873113407
24871,0.7068077638294672
24872,0.6898515483440666
24873,0.6849088063023958
24874,0.6688140016197182
24875,0.6646186041137767
24876,0.6959627298084219
24877,0.7361035316761684
24878,0.7314788805031487
24879,0.7072209678132721
24880,0.7462367725545759
24881,0.7809932321940987
24882,0.6351929003744419
24883,0.6677853832655393
24884,0.7773090558016377
24885,0.7662027754798135
24886,0.7378732127361481
24887,0.7247317395888214
24888,0.7345055171939561
24889,0.712396806251003
24890,0.7132007597830283
24891,0.7539015532968191
24892,0.7003295619171277
24893,0.700766951251551
24894,0.7427979082951388
24895,0.7389044413852037
24896,0.7269102174547559
24897,0.7316632126596108
24898,0.7113964605855065
24899,0.691672906907552
24900,0.6629307132840986
24901,0.6477331197375421
24902,0.6643926586094411
24903,0.6544826744197427
24904,0.6992633976639853
24905,0.711927665947934
24906,0.7419114268467284
24907,0.6372507441753387
24908,0.7766483939590735
24909,0.6290431712477462
24910,0.6822806591739089
24911,0.7040437069123191
24912,0.7211183991211898
24913,0.7382978347202248
24914,0.7349362350273531
24915,0.7483594718175083
24916,0.7234211783651854
24917,0.689799955149058
24918,0.710282304904122
24919,0.709012628187368
24920,0.6683300328366549
24921,0.7170563397139927
24922,0.7755803121986077
24923,0.6899336008452188
24924,0.7983467646720998
24925,0.716708210382684
24926,0.6971886412183493
24927,0.6798004968848516
24928,0.6562062886774019
24929,0.7040090107270836
24930,0.6877803808008658
24931,0.7179947946287544
24932,0.7121921569411841
24933,0.7416979302407641
24934,0.7168829295807747
24935,0.7040426510269835
24936,0.7318111652827951
24937,0.6702476988121663
24938,0.7331565262647131
24939,0.7526271559838994
24940,0.7186031731688284
24941,0.7053352560297098
24942,0.6838341656778072
24943,0.7792752157249214
24944,0.7517961923080123
24945,0.6615764664972786
24946,0.7290531270609486
24947,0.7210499324854797
24948,0.7466801663870248
24949,0.7151022908981138
24950,0.6920908058528678
24951,0.7021093405072683
24952,0.7063885892938039
24953,0.717749903704818
24954,0.7052041231141698
24955,0.730994647095802
24956,0.6752217839070224
24957,0.7193130141235003
24958,0.7018415941837379
24959,0.7044796475660636
24960,0.7052581884011145
24961,0.6285508875930054
24962,0.7277457841065003
24963,0.6897848150850935
24964,0.7439469855861344
24965,0.722141479748707
24966,0.6844617091323993
24967,0.6360682031078312
24968,0.6843930789080886
24969,0.7158185471122607
24970,0.7149456450983033
24971,0.7304980667371397
24972,0.7059615693157552
24973,0.7068514489268422
24974,0.7128144364194736
24975,0.7055034185960487
24976,0.7005063244939236
24977,0.6309028427290617
24978,0.6447553469065213
24979,0.6609548588535233
24980,0.7267140083072201
24981,0.7085776851988024
24982,0.748538208993696
24983,0.7135669767964958
24984,0.6281356658086182
24985,0.6977387399357695
24986,0.715088943571467
24987,0.7113049550967071
24988,0.7126912438212097
24989,0.7038336974146776
24990,0.7023880359529585
24991,0.7512235557469723
24992,0.6881825694091084
24993,0.6841620885469274
24994,0.6819944119038767
24995,0.7379099328933962
24996,0.6612741079360263
24997,0.8004280414178274
24998,0.6537376213930861
24999,0.743614425036971
25000,0.7208867696916031
25001,0.720491998461637
25002,0.740418095636786
25003,0.63598521037613
25004,0.6305740264841079
25005,0.694068688230976
25006,0.6941115034798395
25007,0.6813255723648368
25008,0.6596541737574613
25009,0.759715309385047
25010,0.6786562215515136
25011,0.7809616054466102
25012,0.7024569366120365
25013,0.6838101850429852
25014,0.6787337445376435
25015,0.6706132847029925
25016,0.7429840291597842
25017,0.7521852749962451
25018,0.748711797099333
25019,0.6550764372610669
25020,0.7241128113740715
25021,0.6824500295305107
25022,0.7028100904143243
25023,0.602927197164535
25024,0.7489959989792618
25025,0.7009410583363216
25026,0.7034954430033794
25027,0.7300921822131144
25028,0.7226210985466679
25029,0.7445806239609195
25030,0.7234318189463449
25031,0.6617556492583043
25032,0.6869270574320112
25033,0.7050532264420323
25034,0.7093556073536039
25035,0.6873071866111616
25036,0.6713302695450347
25037,0.6633009001723653
25038,0.749303520602778
25039,0.6834082886887006
25040,0.6935312517867915
25041,0.6883326068237955
25042,0.6589636644007204
25043,0.7712265773502669
25044,0.7352393771417064
25045,0.6942087043399635
25046,0.6992750136146478
25047,0.6721126745617554
25048,0.6891259518838657
25049,0.6984902210721594
25050,0.708456594116038
25051,0.7340327222455607
25052,0.6545276281583244
25053,0.6518994289305343
25054,0.7718866984483613
25055,0.7085739538223105
25056,0.6923596237160252
25057,0.6813440668453367
25058,0.6661103690345277
25059,0.6620827570870906
25060,0.7130558799930967
25061,0.7141704889429458
25062,0.7350422796029573
25063,0.6920057859996982
25064,0.7237385536755543
25065,0.6822477133104705
25066,0.7078532257368229
25067,0.7496840435147692
25068,0.654117245849209
25069,0.6772804167749062
25070,0.6628840054739539
25071,0.6210969715703474
25072,0.7207514753491518
25073,0.7253064138086583
25074,0.6770709436997376
25075,0.6634011417228876
25076,0.6567053231183388
25077,0.7077527455736383
25078,0.6906920637327036
25079,0.7014313092470222
25080,0.7649594476669856
25081,0.6642330891002549
25082,0.6988377247068134
25083,0.7005888312269143
25084,0.7802897663414811
25085,0.6708787375153664
25086,0.7087525637182998
25087,0.6975937761915427
25088,0.6992547628148541
25089,0.6825565655096034
25090,0.7166915181035536
25091,0.7404373447807877
25092,0.7449524154404423
25093,0.7289484943844078
25094,0.7041990636392151
25095,0.6903706852187319
25096,0.7106485265294625
25097,0.6894128163616161
25098,0.7682988943841593
25099,0.7696025122936371
25100,0.6801742175331968
25101,0.7572254138436407
25102,0.7250078491289409
25103,0.6884284663055663
25104,0.6991836501484084
25105,0.6911965975432597
25106,0.7041771791473787
25107,0.7137349273506081
25108,0.7250048035501836
25109,0.741774436943243
25110,0.7274784111005967
25111,0.6959236961458207
25112,0.6896182277311851
25113,0.7064039559874686
25114,0.6975443730959832
25115,0.6822911809448279
25116,0.6807542304341553
25117,0.6916764404949323
25118,0.6829267341618332
25119,0.7416336028800617
25120,0.6508032055202813
25121,0.6748460177543314
25122,0.6704583979104838
25123,0.711567603343975
25124,0.6613688991228951
25125,0.6491351152622424
25126,0.7514949367066875
25127,0.6987008206642497
25128,0.6685961386006825
25129,0.7230779027501543
25130,0.6655259917118241
25131,0.6815746759850013
25132,0.7392433610753953
25133,0.7176638460081572
25134,0.665657899187283
25135,0.7088042762007217
25136,0.7058946577415652
25137,0.7111916180247224
25138,0.7192554277741453
25139,0.7403085179662992
25140,0.6628466716350447
25141,0.6758086527632869
25142,0.7641579763146941
25143,0.6488879899690722
25144,0.6486551691524418
25145,0.6493941313412186
25146,0.7571061100749572
25147,0.6581670347041515
25148,0.6490841078534689
25149,0.7109601244111934
25150,0.7477949852015694
25151,0.7093228782264714
25152,0.7167357265339163
25153,0.720475530454327
25154,0.694089202386081
25155,0.7364891754724805
25156,0.7659143088218773
25157,0.7051972382576492
25158,0.7036113268110995
25159,0.6924647409909236
25160,0.7244162882309018
25161,0.7342023681743425
25162,0.7014666995452555
25163,0.6665563576528839
25164,0.6666941843427654
25165,0.7050479438418915
25166,0.6904355718040258
25167,0.7141759503415442
25168,0.674831113501787
25169,0.7045694693022491
25170,0.7146243648888713
25171,0.7599023943530049
25172,0.6612685253263595
25173,0.6952304392934336
25174,0.68385740292679
25175,0.654236588541317
25176,0.7505146476846629
25177,0.7441655746544587
25178,0.7716179913511366
25179,0.762632499077075
25180,0.6978665226854662
25181,0.7135439267385986
25182,0.7462950548879956
25183,0.6638863056262767
25184,0.7045100008641749
25185,0.7430231013241652
25186,0.7145678605281794
25187,0.6960176388834428
25188,0.6967434269766773
25189,0.69545147746268
25190,0.7003675291263177
25191,0.7129209839092648
25192,0.6952838881791786
25193,0.706873513870233
25194,0.6501620521731039
25195,0.701729458530164
25196,0.684319116647851
25197,0.701454405502534
25198,0.6937138294498959
25199,0.7840206052496657
25200,0.6413463705412968
25201,0.6805361806602549
25202,0.7360558402982156
25203,0.7493479787108047
25204,0.6909446920605703
25205,0.6787327699839155
25206,0.6892750052376616
25207,0.7159334974656684
25208,0.6981543213290868
25209,0.7036400813871957
25210,0.6990007596605963
25211,0.7460649670667937
25212,0.6719179138461291
25213,0.624938412125733
25214,0.6195990391711673
25215,0.7273566683519003
25216,0.6970495334366136
25217,0.7379884662474662
25218,0.7376117990920145
25219,0.7015954782545376
25220,0.703922671847305
25221,0.6762260526039265
25222,0.7061259224255552
25223,0.7013737058331617
25224,0.5954581117673902
25225,0.5719015422997255
25226,0.6788550584949173
25227,0.7254070786660974
25228,0.7514336399945486
25229,0.6802989905272588
25230,0.6928849934585299
25231,0.7379201201465457
25232,0.7326699019149555
25233,0.7661542732026938
25234,0.6959606869639964
25235,0.7038532154483687
25236,0.7113267311283586
25237,0.7062055816836286
25238,0.717806257555521
25239,0.7206574107571951
25240,0.7383629251189389
25241,0.6423616338710996
25242,0.6572541894904744
25243,0.682206536514032
25244,0.7472060625832521
25245,0.7542288109320263
25246,0.6480149887297574
25247,0.6744526031445209
25248,0.7536671949948217
25249,0.7509364315690721
25250,0.7601957373620566
25251,0.7688654653188753
25252,0.6926992067006444
25253,0.7021852059991058
25254,0.7068764906528517
25255,0.6617670156289744
25256,0.737291051834097
25257,0.7298949268645185
25258,0.7473398236912528
25259,0.7772879995369303
25260,0.7207196539135786
25261,0.6973641958024461
25262,0.7001094017406071
25263,0.6431921788974774
25264,0.6877230128968826
25265,0.6921902377924843
25266,0.6900153035257516
25267,0.7201799930032079
25268,0.6971482852777414
25269,0.6895444279876703
25270,0.7129649349865665
25271,0.7223091911050414
25272,0.7326035824453119
25273,0.7100829327980304
25274,0.6758075132548877
25275,0.6553197239718841
25276,0.6468915998626752
25277,0.6702874086658182
25278,0.7477336351657111
25279,0.6478702620406317
25280,0.6768610890012503
25281,0.7339996835139336
25282,0.6354769625313352
25283,0.7895767375625004
25284,0.6512358861314214
25285,0.7566550089289417
25286,0.6922850184090431
25287,0.704562319973145
25288,0.6915560321466739
25289,0.6695353514349995
25290,0.6666996315073852
25291,0.7168361481898561
25292,0.7319594284992138
25293,0.6586920037267145
25294,0.7072120696062596
25295,0.6863187616407288
25296,0.6974853319493654
25297,0.6682001190287276
25298,0.666677195177516
25299,0.7026748404823783
25300,0.6511657839433441
25301,0.7909901051460319
25302,0.7410368309072121
25303,0.6855587640311249
25304,0.6953351351653027
25305,0.6810770085703738
25306,0.7071975879975276
25307,0.715895103694147
25308,0.7368244814132875
25309,0.7158281007763511
25310,0.6787591503707725
25311,0.7754284462760892
25312,0.6657897462833493
25313,0.6707348130821772
25314,0.6843407728336695
25315,0.7232562215134039
25316,0.6797497525105527
25317,0.701966795763518
25318,0.7215508458113944
25319,0.6831240686556691
25320,0.6720080680357806
25321,0.7086981917527261
25322,0.7413002529638589
25323,0.6579281825997553
25324,0.6855721027082896
25325,0.6836298433721526
25326,0.7208710853352707
25327,0.7159259698909591
25328,0.6995672512800086
25329,0.7014345868538455
25330,0.716674143664656
25331,0.7250240870401221
25332,0.7275715278838814
25333,0.7179339226870463
25334,0.6656014430665874
25335,0.726326610477796
25336,0.6632724918024381
25337,0.6934486729270056
25338,0.7213286118390622
25339,0.7308866317221866
25340,0.739720085013055
25341,0.699299434654128
25342,0.7048833896932688
25343,0.673994478016414
25344,0.6837656641710897
25345,0.710036318364526
25346,0.7226638951912738
25347,0.6951927293582105
25348,0.6397690363761283
25349,0.6694484717435444
25350,0.6860080935598872
25351,0.6636151521679798
25352,0.6962100123360521
25353,0.7249781988769367
25354,0.7284119576281219
25355,0.7110472859139196
25356,0.7304775395271647
25357,0.6182823848545548
25358,0.6014744948361532
25359,0.744710880807448
25360,0.6934487425044088
25361,0.7302423678140342
25362,0.7651421064528559
25363,0.6535182749207485
25364,0.7195202721276749
25365,0.6884354071488572
25366,0.7211758609560773
25367,0.7057381825607242
25368,0.677985433101567
25369,0.6681424417186221
25370,0.6449471161644422
25371,0.6520789384409802
25372,0.6772901910822876
25373,0.7161033505373484
25374,0.6676863658585156
25375,0.6729453747717026
25376,0.7114842870023904
25377,0.6662313804235876
25378,0.6878076833462994
25379,0.7400466117970956
25380,0.6930524989489366
25381,0.6845342267348882
25382,0.7094068049370513
25383,0.6472019009059015
25384,0.7003689280592671
25385,0.6758605997100688
25386,0.7081876411456176
25387,0.7078211572209431
25388,0.7316438366158883
25389,0.7438193372325077
25390,0.6818606639218422
25391,0.7019952607507486
25392,0.7180889449811728
25393,0.6628287459676977
25394,0.7242754750945911
25395,0.6615765973352654
25396,0.6326054076715858
25397,0.7113765133653568
25398,0.720793890140121
25399,0.7082779205635222
25400,0.7100252686951561
25401,0.780693301217237
25402,0.6479113985992656
25403,0.640174447614939
25404,0.699703020515383
25405,0.6949213707003333
25406,0.7457870297010987
25407,0.7452749172102398
25408,0.7125483431799284
25409,0.7082757980658407
25410,0.6887991923803908
25411,0.6798974018534416
25412,0.7044365964037309
25413,0.7859218316574518
25414,0.8060204044540301
25415,0.7576417353655001
25416,0.738822922735447
25417,0.711363211820849
25418,0.6773646433494956
25419,0.75428061751352
25420,0.7207495624233934
25421,0.692012649984992
25422,0.66638294417979
25423,0.7463610752311652
25424,0.7165552278581379
25425,0.7004809912431567
25426,0.6955747952081891
25427,0.6966073558705943
25428,0.7086372953893474
25429,0.705659197278148
25430,0.6748306299649609
25431,0.6747160913484984
25432,0.7557974166614031
25433,0.7301138789972599
25434,0.7293058927080578
25435,0.7171915640079336
25436,0.7639826804427207
25437,0.6898085202032538
25438,0.6930629835963966
25439,0.6932225883387284
25440,0.6767357349326677
25441,0.7286608911092715
25442,0.6820433806053372
25443,0.6651717572570062
25444,0.7508281559254687
25445,0.6101334541146093
25446,0.6444087619892175
25447,0.6925511552503046
25448,0.7327529866219551
25449,0.7278427994920937
25450,0.6920106657947149
25451,0.6724985370887929
25452,0.7275933440530568
25453,0.7388153845771142
25454,0.6762102781177739
25455,0.6697759363022409
25456,0.6722049377579187
25457,0.701630911918758
25458,0.691113778521576
25459,0.7310861890441255
25460,0.667357558348212
25461,0.7415296689603859
25462,0.6464121445076745
25463,0.7370547846504097
25464,0.7580914121911597
25465,0.7319875158263364
25466,0.6991253638239122
25467,0.708723657449618
25468,0.7142657513883901
25469,0.7137761043882925
25470,0.7489084143162558
25471,0.6350957942106614
25472,0.7596643281003196
25473,0.6547899028000986
25474,0.7557793216512364
25475,0.7405178190600288
25476,0.6466100959055942
25477,0.6890978557737002
25478,0.6479567761060268
25479,0.751615722925996
25480,0.7206725507627096
25481,0.7370729507154458
25482,0.7005849278050744
25483,0.7774917857413547
25484,0.7018993695771736
25485,0.7143011064446566
25486,0.6902850168919324
25487,0.7072525822791016
25488,0.7060038732650736
25489,0.7090722605510149
25490,0.6660705804298724
25491,0.7273288532107987
25492,0.671230689440281
25493,0.7183996952886234
25494,0.6998176904017408
25495,0.6922197054949961
25496,0.6880650728856325
25497,0.7096990758736562
25498,0.6860837524325355
25499,0.7851320610463004
25500,0.7351026617516644
25501,0.723917980124536
25502,0.6986576258418464
25503,0.7165357064938042
25504,0.7377928181805598
25505,0.8014796143453055
25506,0.7496433892738755
25507,0.7398610514570279
25508,0.7331176941672145
25509,0.7364401167261999
25510,0.7080150393193995
25511,0.7081742357694913
25512,0.7099204775624604
25513,0.6855210522765147
25514,0.6963810974607164
25515,0.6712986492943064
25516,0.6811111944881119
25517,0.6410441474953759
25518,0.7666798950345983
25519,0.7148767619420724
25520,0.7286430263517579
25521,0.6688599253059612
25522,0.6527008963811795
25523,0.6527975382165538
25524,0.7686152149245377
25525,0.7057970680058722
25526,0.748211376285983
25527,0.7152390988090427
25528,0.7742486067451884
25529,0.7188300479626571
25530,0.6987214567048051
25531,0.7367268300993028
25532,0.7081782050759959
25533,0.682318220350165
25534,0.663241498583394
25535,0.7533384012240453
25536,0.7195838195545923
25537,0.6522360223336148
25538,0.7415962323265889
25539,0.7027081184745788
25540,0.6398195052014994
25541,0.6686802127776299
25542,0.7514782041564406
25543,0.6707578653376903
25544,0.7030517240936061
25545,0.6806766627679883
25546,0.7490107037542525
25547,0.7685292057551053
25548,0.6462190220895332
25549,0.761020007581262
25550,0.7376331611395692
25551,0.7430090253041863
25552,0.704454609358879
25553,0.7129760922952356
25554,0.7103876571379896
25555,0.6847672338418236
25556,0.7263959599556132
25557,0.7202966255551223
25558,0.7357651267575054
25559,0.656468849602365
25560,0.6783140352839367
25561,0.7221630383580004
25562,0.6278464083750185
25563,0.6474816720298281
25564,0.7368245817818116
25565,0.6658188114625739
25566,0.6704012320119586
25567,0.7319109750008282
25568,0.7095130522467061
25569,0.732767983139927
25570,0.6801846328482063
25571,0.7122135113243145
25572,0.6506398736530045
25573,0.7515332890865546
25574,0.656434309014363
25575,0.7397476299470571
25576,0.7011808935248104
25577,0.6833968154301028
25578,0.7229281875348854
25579,0.6664595356164495
25580,0.7442555698009164
25581,0.7691661718365856
25582,0.6327243661270173
25583,0.6961117228265665
25584,0.7192679329228717
25585,0.679305998904087
25586,0.7179659605626849
25587,0.6658178001392651
25588,0.732443632236104
25589,0.7032335090205218
25590,0.6398723718461768
25591,0.7007267800897732
25592,0.7150988430574179
25593,0.7266757614287954
25594,0.7295648578997248
25595,0.693286910557966
25596,0.62059603982523
25597,0.6940846833161431
25598,0.7034547703009074
25599,0.7104529799125535
25600,0.7103086252391669
25601,0.7223943681717773
25602,0.675420606166172
25603,0.6602146066925504
25604,0.6978328373004213
25605,0.7024921246474056
25606,0.6873832833300707
25607,0.7146917193362385
25608,0.6624545645230442
25609,0.7053514627217143
25610,0.7149761316968695
25611,0.6877601912123338
25612,0.7252582650637357
25613,0.6856690604859613
25614,0.6827154369589682
25615,0.7134506125330502
25616,0.6869088430889901
25617,0.7291176640710887
25618,0.7470057694413168
25619,0.7236216453378798
25620,0.7349669699085547
25621,0.6651037685896435
25622,0.7215366628152784
25623,0.6883617571247881
25624,0.6921768698557286
25625,0.691480549459551
25626,0.6647961293978729
25627,0.7479857830943591
25628,0.6737819201098493
25629,0.7279828017132685
25630,0.7557927004778258
25631,0.6911218497502751
25632,0.7367699900186306
25633,0.6746265981096915
25634,0.6834779945028475
25635,0.7376320718051802
25636,0.6519584117553384
25637,0.6232330465001361
25638,0.7017746541860058
25639,0.7078904813631463
25640,0.6730581094308379
25641,0.6839068767633721
25642,0.6645271620976002
25643,0.7617332171893392
25644,0.6903426740706398
25645,0.7247395107019612
25646,0.7012305665777415
25647,0.7237372082031714
25648,0.7056196648949582
25649,0.7005928791029661
25650,0.6579914558762072
25651,0.6660433924719436
25652,0.6745879500043712
25653,0.7037018135802837
25654,0.7246469756093646
25655,0.6142316126707659
25656,0.822959480185491
25657,0.59096896952155
25658,0.7235585363404948
25659,0.7011503848271543
25660,0.7492463336494883
25661,0.5951522207989245
25662,0.7968615355362831
25663,0.7246213972512173
25664,0.6383316900724234
25665,0.7713370610832807
25666,0.692460630153761
25667,0.7180955503119036
25668,0.7378230459773907
25669,0.6725904194641933
25670,0.6231917662786283
25671,0.7632551164598053
25672,0.7351859184335364
25673,0.7590673367151528
25674,0.7531484332436853
25675,0.7101028006243181
25676,0.6533269085488072
25677,0.6897496029703711
25678,0.7132088942890866
25679,0.7184756670649974
25680,0.6424685459522534
25681,0.6904439480139946
25682,0.669706144888189
25683,0.7124684898553822
25684,0.7040453280043316
25685,0.7323294599993794
25686,0.7231214793017691
25687,0.748236491551486
25688,0.7420362664825346
25689,0.6597127774127705
25690,0.7030339146382034
25691,0.6677537540353297
25692,0.7412429875701397
25693,0.6200960871618016
25694,0.7780762434821529
25695,0.7697439994371444
25696,0.7492067199928427
25697,0.6935846268799164
25698,0.703191076309432
25699,0.6423244058950293
25700,0.7410191322981393
25701,0.6369590575391656
25702,0.6462143868904926
25703,0.8009724301726667
25704,0.6309473724125597
25705,0.7780668705811886
25706,0.7879224042246729
25707,0.7052197498585981
25708,0.716701776132324
25709,0.6907213934340131
25710,0.6687677329641926
25711,0.7577733186235701
25712,0.7048910436235394
25713,0.7320511776953683
25714,0.6745948655099145
25715,0.7161093832318726
25716,0.7283786902391032
25717,0.686862978772056
25718,0.6745084687840108
25719,0.7310409965693802
25720,0.7272272034570155
25721,0.6782551861477059
25722,0.7166693827707818
25723,0.7050106806657165
25724,0.6815134923857274
25725,0.7342349871274395
25726,0.6967642311184256
25727,0.6217230032731035
25728,0.6632330952518014
25729,0.7503662700275081
25730,0.6522295986610098
25731,0.6836542401191406
25732,0.6551260666697969
25733,0.7049716880014822
25734,0.7132495959875731
25735,0.6917900345962051
25736,0.7028191965070092
25737,0.7001680571454052
25738,0.6941563935836166
25739,0.7048842153846246
25740,0.7363779120709113
25741,0.6307685792290482
25742,0.7856003564249281
25743,0.6997539121458166
25744,0.7063854513485371
25745,0.73485388875537
25746,0.7344607468544389
25747,0.7195425960802061
25748,0.6990540507343825
25749,0.7427778283712587
25750,0.7191596989697072
25751,0.7272589066304356
25752,0.7255510505502777
25753,0.7296719705567258
25754,0.6922204356225332
25755,0.7108345962611866
25756,0.7553315697364916
25757,0.8180210619173455
25758,0.6288809057009346
25759,0.7288614860800934
25760,0.6897688834584836
25761,0.7325060686408958
25762,0.7089962313217539
25763,0.7202683957950777
25764,0.7557094868396744
25765,0.753012296132082
25766,0.7188139959979387
25767,0.6982931240370129
25768,0.6993233762008388
25769,0.7195282476521963
25770,0.6757036943440671
25771,0.6781085357018384
25772,0.7202854414698611
25773,0.7227322568341211
25774,0.7232984976683121
25775,0.6707941898684122
25776,0.6568855046681417
25777,0.7108261996833358
25778,0.6723889636405104
25779,0.734368033192693
25780,0.7523979161422323
25781,0.715646839593338
25782,0.6582358666351737
25783,0.783428946759657
25784,0.7994325797555071
25785,0.6721498515025823
25786,0.6286489704096726
25787,0.7890658003941892
25788,0.6664871554506566
25789,0.689849167373662
25790,0.7285380327485387
25791,0.6665979026799376
25792,0.7074463303742659
25793,0.6720860659201174
25794,0.7185577737404085
25795,0.7465351258539921
25796,0.6665687161020304
25797,0.7062792682580358
25798,0.7031442149449068
25799,0.6803328041866713
25800,0.726844979008856
25801,0.7655680064895283
25802,0.7175692612724478
25803,0.7012021453571002
25804,0.707868349304079
25805,0.6852798450518375
25806,0.67292329371412
25807,0.6931133846458503
25808,0.7075675348120533
25809,0.6595860965705727
25810,0.6882141533770877
25811,0.6908694544776219
25812,0.7171902777459379
25813,0.7403314476118839
25814,0.7377118539774393
25815,0.7172341172882037
25816,0.6959500598176128
25817,0.7079159900458155
25818,0.7551778166514094
25819,0.7522657571568878
25820,0.7123197205865724
25821,0.7168999845855055
25822,0.667938207448865
25823,0.6836022720084967
25824,0.7174022205315289
25825,0.68538159729916
25826,0.7323826521757004
25827,0.721560898319131
25828,0.6564515346217479
25829,0.7071207731503927
25830,0.7455896440657043
25831,0.625759994080546
25832,0.7375108355976131
25833,0.6986446384732823
25834,0.7041457125290794
25835,0.7112057657496587
25836,0.6884338661018851
25837,0.6752307079272275
25838,0.6932554423175267
25839,0.6716563548504685
25840,0.7402560116118801
25841,0.6572591943603016
25842,0.724845085891462
25843,0.6871876713327638
25844,0.7164633754331631
25845,0.682087919335516
25846,0.6644610235457868
25847,0.685257456911418
25848,0.7119510555071313
25849,0.7383256810353304
25850,0.6677073973415991
25851,0.6028754860205052
25852,0.684745460706593
25853,0.6593271267305054
25854,0.7427835264689465
25855,0.6592181876584817
25856,0.7212129256734283
25857,0.680830291052703
25858,0.6599031182419143
25859,0.6575271009728453
25860,0.6767662258062718
25861,0.6576983656543222
25862,0.7087392453448371
25863,0.7028197424658108
25864,0.7146367917098413
25865,0.6531192125647954
25866,0.6668413309608873
25867,0.6815997312794051
25868,0.7151794487291696
25869,0.6812761270722681
25870,0.7099975851266082
25871,0.6820794553299141
25872,0.6039952995038124
25873,0.7253126001717476
25874,0.7065237897458864
25875,0.7370234008553448
25876,0.7106630948880373
25877,0.7301897058895307
25878,0.757597997123929
25879,0.7112864919392446
25880,0.6759310176756713
25881,0.6814146887381257
25882,0.6603869640091368
25883,0.6824213594241579
25884,0.6981652282112629
25885,0.7236237064930244
25886,0.6730741630092577
25887,0.7193809109496961
25888,0.7365718337316228
25889,0.680536640238142
25890,0.7085120837047765
25891,0.7020949147099755
25892,0.7158337304174885
25893,0.7610304002479346
25894,0.6278362906925649
25895,0.7884587002266935
25896,0.7923706213244279
25897,0.6921176971885891
25898,0.7474165991361591
25899,0.7054169270495216
25900,0.7297352771703952
25901,0.6612209218699141
25902,0.6806210272601951
25903,0.6996329956729312
25904,0.6998002925217132
25905,0.7336263609527591
25906,0.7066216448294418
25907,0.7220896086885981
25908,0.6950259130349631
25909,0.7147932934841946
25910,0.6894661737202066
25911,0.6843571650103631
25912,0.6839881745580815
25913,0.6957755746601327
25914,0.6898654800155604
25915,0.6737895071639852
25916,0.7543763460297052
25917,0.7290358823247544
25918,0.680583737338554
25919,0.6734848683698603
25920,0.7143296587631484
25921,0.69796562032153
25922,0.728658186850514
25923,0.6740727826781816
25924,0.6781162765943224
25925,0.6829218158506433
25926,0.7031920010252173
25927,0.7172391935363019
25928,0.7267249009905082
25929,0.7190864531965921
25930,0.6791261052468109
25931,0.7271315714027826
25932,0.6846534520717813
25933,0.6648775981038568
25934,0.7011292491974378
25935,0.6827034151602087
25936,0.736617149276142
25937,0.7184878974005959
25938,0.7210852291585663
25939,0.6457928209590938
25940,0.73951395719365
25941,0.6871116632938137
25942,0.7019502966609182
25943,0.7127288951906299
25944,0.6966464716770044
25945,0.7312577626631642
25946,0.725291623338947
25947,0.7227183042656419
25948,0.6605445730343303
25949,0.6900588662419246
25950,0.7002123375803229
25951,0.7047026657851545
25952,0.7139475865706434
25953,0.734116498040683
25954,0.7148400489272535
25955,0.6577828539503354
25956,0.7672505421618978
25957,0.7661413287401201
25958,0.7524501904098144
25959,0.7071359296087554
25960,0.6720608190003662
25961,0.6685316104189306
25962,0.7662588709194773
25963,0.7394944319818606
25964,0.6564506464545634
25965,0.6630567226876367
25966,0.7473761511381024
25967,0.6794080779597865
25968,0.7229118668098492
25969,0.6830729725321537
25970,0.6947246494028824
25971,0.7180989415452763
25972,0.7232446811938986
25973,0.688521314333399
25974,0.6827741494622073
25975,0.6828084563566438
25976,0.7028172713930054
25977,0.7148105122325604
25978,0.7007878223851588
25979,0.6968886023964396
25980,0.7203867071619782
25981,0.6468876527226362
25982,0.7112735178793629
25983,0.7330403356744749
25984,0.7326893374581732
25985,0.6877169737479992
25986,0.7272859704829157
25987,0.7234134241611746
25988,0.667760293157143
25989,0.6687017973846806
25990,0.763026326825842
25991,0.6827925933388914
25992,0.7200141605261787
25993,0.6991125563380239
25994,0.7247071078283507
25995,0.6778639710764207
25996,0.7157935247884618
25997,0.7591093664590784
25998,0.6529195580941016
25999,0.7560707118356987
26000,0.7255829197898775
26001,0.6862380092418632
26002,0.728029223746126
26003,0.6441090319743026
26004,0.681387593843338
26005,0.7334981113102692
26006,0.7319748253968807
26007,0.7055518725285462
26008,0.7089803348339425
26009,0.7050194029163886
26010,0.693642166616319
26011,0.695576183293211
26012,0.6868201296744214
26013,0.7077932235725594
26014,0.7209570570805386
26015,0.6975118669303534
26016,0.7046291887842488
26017,0.6773884912774368
26018,0.632920749865546
26019,0.6177408157606318
