tab 	pmag_samples
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_names	magic_method_codes	magic_software_packages	pmag_criteria_codes	sample_comp_name	sample_dec	sample_direction_type	sample_inc	sample_n	sample_n_lines	sample_n_planes	sample_tilt_correction
This study	North Shore Volcanics	ns015d	ns015	ns015d1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	292.1	l	23.5	1	1	0	100
This study	North Shore Volcanics	ns016a	ns016	ns016a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	274.2	l	52.5	1	1	0	100
This study	North Shore Volcanics	ns016b	ns016	ns016b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	269.9	l	49.1	1	1	0	100
This study	North Shore Volcanics	ns016e	ns016	ns016e2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	302.7	l	63.8	1	1	0	100
This study	North Shore Volcanics	ns016f	ns016	ns016f1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	274.2	l	57.2	1	1	0	100
This study	North Shore Volcanics	ns019a	ns019	ns019a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	275.4	l	56.8	1	1	0	100
This study	North Shore Volcanics	ns019b	ns019	ns019b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	277.4	l	47.3	1	1	0	100
This study	North Shore Volcanics	ns019c	ns019	ns019c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	271.2	l	54.7	1	1	0	100
This study	North Shore Volcanics	ns019d	ns019	ns019d2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	270.1	l	57.6	1	1	0	100
This study	North Shore Volcanics	ns019e	ns019	ns019e1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	274.9	l	57.3	1	1	0	100
This study	North Shore Volcanics	ns022b	ns022	ns022b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	294.8	l	41.6	1	1	0	100
This study	North Shore Volcanics	ns022c	ns022	ns022c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	301.2	l	41.5	1	1	0	100
This study	North Shore Volcanics	ns022e	ns022	ns022e1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	301.2	l	35.4	1	1	0	100
This study	North Shore Volcanics	ns022f	ns022	ns022f1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	303.8	l	33.6	1	1	0	100
This study	North Shore Volcanics	ns024a	ns024	ns024a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	114.4	l	-72.1	1	1	0	100
This study	North Shore Volcanics	ns026a	ns026	ns026a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	126.1	l	-61.4	1	1	0	100
This study	North Shore Volcanics	ns026b	ns026	ns026b2	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	124.1	l	-63.3	1	1	0	100
This study	North Shore Volcanics	ns026c	ns026	ns026c2	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	121	l	-64.9	1	1	0	100
This study	North Shore Volcanics	ns026d	ns026	ns026d1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	134.8	l	-58.3	1	1	0	100
This study	North Shore Volcanics	ns026e	ns026	ns026e2	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	123.2	l	-62.2	1	1	0	100
This study	North Shore Volcanics	ns027a	ns027	ns027a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	294.6	l	48.8	1	1	0	100
This study	North Shore Volcanics	ns027b	ns027	ns027b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	290.3	l	41.1	1	1	0	100
This study	North Shore Volcanics	ns027c	ns027	ns027c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	294.2	l	47.7	1	1	0	100
This study	North Shore Volcanics	ns027d	ns027	ns027d2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	293.6	l	46.5	1	1	0	100
This study	North Shore Volcanics	ns027e	ns027	ns027e2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	297.4	l	49.6	1	1	0	100
This study	North Shore Volcanics	ns028a	ns028	ns028a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	290.1	l	36.8	1	1	0	100
This study	North Shore Volcanics	ns028b	ns028	ns028b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	293.4	l	31.5	1	1	0	100
This study	North Shore Volcanics	ns028c	ns028	ns028c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	287.6	l	30.7	1	1	0	100
This study	North Shore Volcanics	ns028e	ns028	ns028e2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	286.1	l	33.1	1	1	0	100
This study	North Shore Volcanics	ns028f	ns028	ns028f2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	286	l	31.3	1	1	0	100
This study	North Shore Volcanics	ns029a	ns029	ns029a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	292.9	l	25.5	1	1	0	100
This study	North Shore Volcanics	ns029b	ns029	ns029b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	294.6	l	28.4	1	1	0	100
This study	North Shore Volcanics	ns031a	ns031	ns031a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	289.1	l	33.5	1	1	0	100
This study	North Shore Volcanics	ns031b	ns031	ns031b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	287.8	l	32.3	1	1	0	100
This study	North Shore Volcanics	ns031c	ns031	ns031c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	285.5	l	30.5	1	1	0	100
This study	North Shore Volcanics	ns031d	ns031	ns031d2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	288.2	l	32.9	1	1	0	100
This study	North Shore Volcanics	ns031f	ns031	ns031f1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	289.6	l	35.5	1	1	0	100
This study	North Shore Volcanics	ns033a	ns033	ns033a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	277.4	l	32.5	1	1	0	100
This study	North Shore Volcanics	ns033b	ns033	ns033b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	273.7	l	29.9	1	1	0	100
This study	North Shore Volcanics	ns035a	ns035	ns035a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	289.7	l	56.9	1	1	0	100
This study	North Shore Volcanics	ns035b	ns035	ns035b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	294.4	l	55.8	1	1	0	100
This study	North Shore Volcanics	ns035c	ns035	ns035c2	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	293.7	l	55.9	1	1	0	100
This study	North Shore Volcanics	ns035d	ns035	ns035d2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	297.5	l	55.4	1	1	0	100
This study	North Shore Volcanics	ns035e	ns035	ns035e2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	293.6	l	55.5	1	1	0	100
This study	North Shore Volcanics	ns036e	ns036	ns036e2	LP-DIR-T : SO-CMD-NORTH : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	302.1	l	58.1	1	1	0	100
This study	North Shore Volcanics	ns037a	ns037	ns037a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	292.9	l	52.6	1	1	0	100
This study	North Shore Volcanics	ns037b	ns037	ns037b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	297.2	l	53.2	1	1	0	100
This study	North Shore Volcanics	ns037c	ns037	ns037c2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	294.4	l	52.5	1	1	0	100
This study	North Shore Volcanics	ns037f	ns037	ns037f2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	288.8	l	50.1	1	1	0	100
This study	North Shore Volcanics	ns037g	ns037	ns037g1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	294	l	57.8	1	1	0	100
This study	North Shore Volcanics	ns040a	ns040	ns040a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	292.3	l	57.1	1	1	0	100
This study	North Shore Volcanics	ns040b	ns040	ns040b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	288.8	l	58.3	1	1	0	100
This study	North Shore Volcanics	ns040c	ns040	ns040c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	282.4	l	54.3	1	1	0	100
This study	North Shore Volcanics	ns040e	ns040	ns040e2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	290.6	l	52.8	1	1	0	100
This study	North Shore Volcanics	ns040f	ns040	ns040f2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	293.7	l	55	1	1	0	100
This study	North Shore Volcanics	ns041a	ns041	ns041a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	287.4	l	51.4	1	1	0	100
This study	North Shore Volcanics	ns041c	ns041	ns041c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	286.2	l	49.3	1	1	0	100
This study	North Shore Volcanics	ns041d	ns041	ns041d1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	279.7	l	49.7	1	1	0	100
This study	North Shore Volcanics	ns041e	ns041	ns041e1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	284.1	l	51.1	1	1	0	100
This study	North Shore Volcanics	ns041f	ns041	ns041f3	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	285	l	48.5	1	1	0	100
This study	North Shore Volcanics	ns043a	ns043	ns043a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	269.1	l	31.5	1	1	0	100
This study	North Shore Volcanics	ns043b	ns043	ns043b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	279	l	29.7	1	1	0	100
This study	North Shore Volcanics	ns043c	ns043	ns043c2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	280.9	l	29.2	1	1	0	100
This study	North Shore Volcanics	ns043e	ns043	ns043e1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	267.4	l	34.1	1	1	0	100
This study	North Shore Volcanics	ns043f	ns043	ns043f2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	272.9	l	35.7	1	1	0	100
This study	North Shore Volcanics	ns044e	ns044	ns044e1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	279.3	l	45.3	1	1	0	100
This study	North Shore Volcanics	ns045a	ns045	ns045a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	274.4	l	29.9	1	1	0	100
This study	North Shore Volcanics	ns045b	ns045	ns045b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	273.1	l	33.7	1	1	0	100
This study	North Shore Volcanics	ns045e	ns045	ns045e1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	271.8	l	29.1	1	1	0	100
This study	North Shore Volcanics	ns045f	ns045	ns045f1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	272.8	l	29.9	1	1	0	100
This study	North Shore Volcanics	ns046b	ns046	ns046b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	297.8	l	44.5	1	1	0	100
This study	North Shore Volcanics	ns046c	ns046	ns046c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	306	l	46.9	1	1	0	100
This study	North Shore Volcanics	ns046f	ns046	ns046f1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	302.2	l	43	1	1	0	100
This study	North Shore Volcanics	ns046h	ns046	ns046h2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	311	l	36.2	1	1	0	100
This study	North Shore Volcanics	ns048b	ns048	ns048b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	298.4	l	56.9	1	1	0	100
This study	North Shore Volcanics	ns048c	ns048	ns048c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	301.8	l	51.8	1	1	0	100
This study	North Shore Volcanics	ns048d	ns048	ns048d1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	311.2	l	52.1	1	1	0	100
This study	North Shore Volcanics	ns048e	ns048	ns048e2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	312.9	l	63.8	1	1	0	100
This study	North Shore Volcanics	ns049a	ns049	ns049a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	302.2	l	53.2	1	1	0	100
This study	North Shore Volcanics	ns049b	ns049	ns049b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	294.2	l	47.8	1	1	0	100
This study	North Shore Volcanics	ns049e	ns049	ns049e2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	308.3	l	57.8	1	1	0	100
This study	North Shore Volcanics	ns049f	ns049	ns049f2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	307.7	l	57.5	1	1	0	100
This study	North Shore Volcanics	ns050a	ns050	ns050a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	290.1	l	48.3	1	1	0	100
This study	North Shore Volcanics	ns050c	ns050	ns050c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	293.8	l	46.9	1	1	0	100
This study	North Shore Volcanics	ns050d	ns050	ns050d2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	289.4	l	41.5	1	1	0	100
This study	North Shore Volcanics	ns050f	ns050	ns050f1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	291.8	l	41.9	1	1	0	100
This study	North Shore Volcanics	ns052a	ns052	ns052a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	294.4	l	48.2	1	1	0	100
This study	North Shore Volcanics	ns052c	ns052	ns052c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	307.1	l	57.8	1	1	0	100
This study	North Shore Volcanics	ns052d	ns052	ns052d1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	292.1	l	53.6	1	1	0	100
This study	North Shore Volcanics	ns052f	ns052	ns052f1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	290.6	l	56.6	1	1	0	100
This study	North Shore Volcanics	ns053b	ns053	ns053b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	295.4	l	41	1	1	0	100
This study	North Shore Volcanics	ns053c	ns053	ns053c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	296.3	l	47.2	1	1	0	100
This study	North Shore Volcanics	ns053e	ns053	ns053e2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	293.9	l	41.6	1	1	0	100
This study	North Shore Volcanics	ns053f	ns053	ns053f2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	295	l	42.3	1	1	0	100
This study	North Shore Volcanics	ns054b	ns054	ns054b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	278.4	l	51.6	1	1	0	100
This study	North Shore Volcanics	ns054c	ns054	ns054c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	302.2	l	59	1	1	0	100
This study	North Shore Volcanics	ns054d	ns054	ns054d1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	285.3	l	56.1	1	1	0	100
This study	North Shore Volcanics	ns054f	ns054	ns054f1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	294.4	l	55.8	1	1	0	100
This study	North Shore Volcanics	ns056b	ns056	ns056b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	295.9	l	39.2	1	1	0	100
This study	North Shore Volcanics	ns056c	ns056	ns056c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	301	l	42.9	1	1	0	100
This study	North Shore Volcanics	ns056d	ns056	ns056d1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	298.3	l	42.2	1	1	0	100
This study	North Shore Volcanics	ns056e	ns056	ns056e2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	298.4	l	40.7	1	1	0	100
This study	North Shore Volcanics	ns058a	ns058	ns058a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	315.5	l	49	1	1	0	100
This study	North Shore Volcanics	ns058d	ns058	ns058d2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	304.1	l	48.5	1	1	0	100
This study	North Shore Volcanics	ns058e	ns058	ns058e2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	302.7	l	54.9	1	1	0	100
This study	North Shore Volcanics	ns059a	ns059	ns059a1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	279.2	l	42.8	1	1	0	100
This study	North Shore Volcanics	ns059c	ns059	ns059c2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	287.9	l	40.5	1	1	0	100
This study	North Shore Volcanics	ns059f	ns059	ns059f1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	306.3	l	45.5	1	1	0	100
This study	North Shore Volcanics	ns059g	ns059	ns059g2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	288.3	l	46.8	1	1	0	100
This study	North Shore Volcanics	ns060d	ns060	ns060d1	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	294.6	l	44	1	1	0	100
This study	North Shore Volcanics	ns060d	ns060	ns060d2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	294.6	l	43.8	1	1	0	100
This study	North Shore Volcanics	ns061b	ns061	ns061b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	298.1	l	53.8	1	1	0	100
This study	North Shore Volcanics	ns061e	ns061	ns061e2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	303	l	50.5	1	1	0	100
This study	North Shore Volcanics	ns061f	ns061	ns061f2	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	305.7	l	47.8	1	1	0	100
This study	North Shore Volcanics	ns061g	ns061	ns061g3	LP-DIR-AF : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	312.9	l	45.3	1	1	0	100
This study	North Shore Volcanics	ns062b	ns062	ns062b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	290.9	l	56.8	1	1	0	100
This study	North Shore Volcanics	ns062c	ns062	ns062c1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	290.4	l	50.9	1	1	0	100
This study	North Shore Volcanics	ns062e	ns062	ns062e2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	295.1	l	48.7	1	1	0	100
This study	North Shore Volcanics	ns062f	ns062	ns062f1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	300.9	l	53.6	1	1	0	100
This study	North Shore Volcanics	ns064b	ns064	ns064b1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	301.9	l	49.4	1	1	0	100
This study	North Shore Volcanics	ns064c	ns064	ns064c2	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	301.9	l	51.4	1	1	0	100
This study	North Shore Volcanics	ns064e	ns064	ns064e1	LP-DIR-T : SO-SUN : DE-BFL : DA-DIR-GEO : DA-DIR-TILT	pmagpy-2.03	DE-SPEC	MAG	290.3	l	44.4	1	1	0	100
