tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_method_codes	measurement_csd	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_standard	measurement_temp	measurement_time_zone	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
This study	North Shore Volcanics	ns078g	ns078	ns078g1	ns078g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:18:19:36:00.00	240.6	g	11.6	1.196e-06	7	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns078g	ns078	ns078g1	ns078g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:18:22:33:00.00	240.9	g	8.9	8.528e-07	8	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns078g	ns078	ns078g1	ns078g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:19:01:07:00.00	240.5	g	10.1	3.957e-07	9	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns078g	ns078	ns078g1	ns078g1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.7	2007:06:19:03:19:00.00	240.9	g	14.4	4.965e-08	10	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns078h	ns078	ns078h1	ns078h1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:19:10:40:00.00	321.7	g	47.1	3.103e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns078h	ns078	ns078h1	ns078h1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:20:17:39:00.00	322.8	g	46.4	3.084e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns078h	ns078	ns078h1	ns078h1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:20:21:19:00.00	322.4	g	45.8	2.979e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns078h	ns078	ns078h1	ns078h1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:21:01:29:00.00	322.6	g	44.7	2.797e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns078h	ns078	ns078h1	ns078h1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:21:12:38:00.00	323	g	43.1	2.541e-06	5	4	u	273	SAN	0	0	0	90	723
This study	North Shore Volcanics	ns078h	ns078	ns078h1	ns078h1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:21:16:37:00.00	323.7	g	41	2.039e-06	6	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns078h	ns078	ns078h1	ns078h1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:22:13:46:00.00	324.3	g	38.3	1.564e-06	7	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns078h	ns078	ns078h1	ns078h1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:22:16:52:00.00	325.1	g	37.3	1.06e-06	8	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns078h	ns078	ns078h1	ns078h1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:22:19:07:00.00	324.9	g	37.4	5.682e-07	9	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns078h	ns078	ns078h1	ns078h1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:22:22:26:00.00	324.7	g	39.1	1.297e-07	10	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns079a	ns079	ns079a1	ns079a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:09:13:57:00.00	266.3	g	49.6	2.743e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns079a	ns079	ns079a1	ns079a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:03:12:13:40:00.00	271.5	g	49.3	2.665e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns079a	ns079	ns079a1	ns079a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:03:12:16:43:00.00	271.3	g	48.4	2.199e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns079b	ns079	ns079b1	ns079b1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.4	2007:04:11:15:18:00.00	296.8	g	52.5	1.129e-06	1	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns079b	ns079	ns079b1	ns079b1:LP-DIR-T	LT-T-Z : LP-DIR-T	1.2	2007:04:11:17:57:00.00	285.7	g	50.2	4.032e-07	2	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns079c	ns079	ns079c1	ns079c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:02:18:24:00.00	75.1	g	80.6	8.718e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns079c	ns079	ns079c1	ns079c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:04:13:28:00.00	355.1	g	77.6	3.332e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns079c	ns079	ns079c1	ns079c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:05:07:17:19:00.00	340.7	g	70.6	2.048e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns079c	ns079	ns079c1	ns079c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.4	2007:05:09:15:54:00.00	330	g	56.3	8.711e-07	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns079c	ns079	ns079c1	ns079c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.5	2007:05:11:14:06:00.00	329.6	g	52.9	6.37e-07	5	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns079c	ns079	ns079c1	ns079c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.5	2007:05:16:16:45:00.00	328.1	g	52.5	4.661e-07	6	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns079c	ns079	ns079c1	ns079c1:LP-DIR-T	LT-T-Z : LP-DIR-T	1.4	2007:05:16:19:47:00.00	328.1	g	54	1.946e-07	7	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns079e	ns079	ns079e2	ns079e2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:23:17:43:00.00	106.1	g	77.9	1.583e-05	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns079e	ns079	ns079e2	ns079e2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:27:15:47:00.00	14.7	g	75.6	5.219e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns079e	ns079	ns079e2	ns079e2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:05:30:21:33:00.00	1.3	g	65.7	3.428e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns079e	ns079	ns079e2	ns079e2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.4	2007:06:08:14:28:00.00	349.8	g	50.9	1.281e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns079e	ns079	ns079e2	ns079e2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.4	2007:06:15:16:09:00.00	348.9	g	52.8	1.186e-06	5	4	u	273	SAN	0	0	0	90	723
This study	North Shore Volcanics	ns079e	ns079	ns079e2	ns079e2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.4	2007:06:18:16:12:00.00	350.2	g	52.3	1.031e-06	6	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns079e	ns079	ns079e2	ns079e2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.5	2007:06:18:19:38:00.00	347.7	g	51.9	7.264e-07	7	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns079e	ns079	ns079e2	ns079e2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.9	2007:06:18:22:35:00.00	346.6	g	51.8	3.969e-07	8	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns079f	ns079	ns079f1	ns079f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:19:10:41:00.00	129	g	70	1.205e-05	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns079f	ns079	ns079f1	ns079f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:20:17:41:00.00	83.1	g	79.6	3.653e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns079f	ns079	ns079f1	ns079f1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:20:21:20:00.00	23.2	g	76.8	2.089e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns080a	ns080	ns080a1	ns080a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:03:09:13:59:00.00	75.3	g	25.3	1.983e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns080a	ns080	ns080a1	ns080a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:12:13:42:00.00	76	g	25.3	1.973e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns080a	ns080	ns080a1	ns080a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:12:16:45:00.00	73.3	g	24.7	1.911e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns080a	ns080	ns080a1	ns080a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:03:14:18:03:00.00	74.8	g	24.6	1.802e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns080a	ns080	ns080a1	ns080a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:16:17:04:00.00	73.8	g	24.4	1.656e-06	5	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns080a	ns080	ns080a1	ns080a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:04:04:15:09:00.00	73.9	g	25	1.499e-06	6	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns080a	ns080	ns080a1	ns080a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:04:19:18:00.00	75	g	24.8	1.324e-06	7	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns080a	ns080	ns080a1	ns080a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:06:14:45:00.00	78	g	24.1	1.049e-06	8	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns080a	ns080	ns080a1	ns080a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:06:17:31:00.00	75.3	g	24.9	5.38e-07	9	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns080b	ns080	ns080b1	ns080b1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:11:15:19:00.00	4.8	g	43.5	1.35e-06	1	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns080b	ns080	ns080b1	ns080b1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:04:11:17:58:00.00	6.1	g	43.6	6.969e-07	2	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns080e	ns080	ns080e1	ns080e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:02:18:25:00.00	347.2	g	55.9	1.172e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns080e	ns080	ns080e1	ns080e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:04:13:30:00.00	346.8	g	55	1.154e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns080e	ns080	ns080e1	ns080e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:07:17:21:00.00	346.1	g	53.1	1.021e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns080e	ns080	ns080e1	ns080e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.5	2007:05:09:15:55:00.00	345.8	g	50.5	8.597e-07	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns080e	ns080	ns080e1	ns080e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:11:14:08:00.00	345.7	g	50.7	5.945e-07	5	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns080e	ns080	ns080e1	ns080e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:16:16:47:00.00	343.4	g	50.3	4.958e-07	6	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns080e	ns080	ns080e1	ns080e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:16:19:48:00.00	344.5	g	49.6	4.159e-07	7	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns080e	ns080	ns080e1	ns080e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:20:16:37:00.00	343	g	49.8	2.677e-07	8	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns080e	ns080	ns080e1	ns080e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.8	2007:05:20:18:47:00.00	344.3	g	52.4	5.643e-08	9	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns080f	ns080	ns080f2	ns080f2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:05:23:17:44:00.00	309.6	g	23.9	1.905e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns080f	ns080	ns080f2	ns080f2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:05:27:15:48:00.00	309.4	g	23.1	1.892e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns080f	ns080	ns080f2	ns080f2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:30:21:34:00.00	309.1	g	22.6	1.826e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns080f	ns080	ns080f2	ns080f2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:08:14:29:00.00	308.4	g	22.1	1.742e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns080f	ns080	ns080f2	ns080f2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:15:16:11:00.00	306.3	g	22	1.638e-06	5	4	u	273	SAN	0	0	0	90	723
This study	North Shore Volcanics	ns080f	ns080	ns080f2	ns080f2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:18:16:14:00.00	308.5	g	22.1	1.518e-06	6	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns080f	ns080	ns080f2	ns080f2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:18:19:40:00.00	308.8	g	22.2	1.374e-06	7	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns080f	ns080	ns080f2	ns080f2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:18:22:38:00.00	310.2	g	19.5	1.142e-06	8	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns080f	ns080	ns080f2	ns080f2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:19:01:08:00.00	308.3	g	22.3	8.363e-07	9	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns080f	ns080	ns080f2	ns080f2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:19:03:21:00.00	308.1	g	23.5	3.143e-07	10	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns081a	ns081	ns081a1	ns081a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:03:09:14:00:00.00	236.9	g	18.3	5.493e-07	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns081a	ns081	ns081a1	ns081a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:03:12:13:44:00.00	236.4	g	18.5	5.479e-07	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns081a	ns081	ns081a1	ns081a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:03:12:16:47:00.00	238	g	16.8	4.495e-07	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns081a	ns081	ns081a1	ns081a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:03:14:18:05:00.00	239.2	g	14	3.207e-07	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns081a	ns081	ns081a1	ns081a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:03:16:17:05:00.00	239.1	g	14.1	1.912e-07	5	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns081a	ns081	ns081a1	ns081a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.5	2007:04:04:15:11:00.00	239.3	g	12.8	1.261e-07	6	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns081a	ns081	ns081a1	ns081a1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.5	2007:04:04:19:19:00.00	241.3	g	15.9	1.003e-07	7	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns081a	ns081	ns081a1	ns081a1:LP-DIR-T	LT-T-Z : LP-DIR-T	1	2007:04:06:14:48:00.00	244.3	g	19.4	1.353e-07	8	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns081a	ns081	ns081a1	ns081a1:LP-DIR-T	LT-T-Z : LP-DIR-T	3.9	2007:04:06:17:32:00.00	238.9	g	31.1	4.755e-08	9	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns081c	ns081	ns081c1	ns081c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:02:18:27:00.00	232	g	13.3	5.535e-07	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns081c	ns081	ns081c1	ns081c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:05:04:13:31:00.00	233.6	g	13.1	5.33e-07	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns081c	ns081	ns081c1	ns081c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:05:07:17:22:00.00	233.6	g	12.2	4.541e-07	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns081c	ns081	ns081c1	ns081c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:05:09:15:57:00.00	234.5	g	10.5	3.403e-07	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns081c	ns081	ns081c1	ns081c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.4	2007:05:11:14:10:00.00	234.9	g	9.4	2.364e-07	5	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns081c	ns081	ns081c1	ns081c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.5	2007:05:16:16:48:00.00	234.7	g	8.3	1.774e-07	6	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns081c	ns081	ns081c1	ns081c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.5	2007:05:16:19:49:00.00	235.3	g	9	1.516e-07	7	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns081c	ns081	ns081c1	ns081c1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.9	2007:05:20:16:39:00.00	237.1	g	14.3	1.41e-07	8	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns081c	ns081	ns081c1	ns081c1:LP-DIR-T	LT-T-Z : LP-DIR-T	1.5	2007:05:20:18:49:00.00	238.8	g	9.8	9.344e-08	9	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns081d	ns081	ns081d2	ns081d2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:19:10:42:00.00	218.8	g	18.4	8.625e-07	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns081d	ns081	ns081d2	ns081d2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:20:17:42:00.00	228	g	20.1	7.326e-07	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns081d	ns081	ns081d2	ns081d2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:20:21:21:00.00	231.7	g	20.2	6.525e-07	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns081d	ns081	ns081d2	ns081d2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:21:01:30:00.00	234.6	g	20.6	5.824e-07	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns081d	ns081	ns081d2	ns081d2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.4	2007:06:21:12:40:00.00	235.2	g	20.8	5.52e-07	5	4	u	273	SAN	0	0	0	90	723
This study	North Shore Volcanics	ns081d	ns081	ns081d2	ns081d2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:21:16:39:00.00	235	g	20.7	5.061e-07	6	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns081d	ns081	ns081d2	ns081d2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:22:13:47:00.00	235.2	g	20.4	4.346e-07	7	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns081d	ns081	ns081d2	ns081d2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.6	2007:06:22:16:53:00.00	234.1	g	20.5	3.575e-07	8	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns081d	ns081	ns081d2	ns081d2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.9	2007:06:22:19:08:00.00	237.2	g	21.6	2.88e-07	9	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns081d	ns081	ns081d2	ns081d2:LP-DIR-T	LT-T-Z : LP-DIR-T	1.4	2007:06:22:22:28:00.00	232.5	g	28.1	1.811e-07	10	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns081e	ns081	ns081e1	ns081e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:05:23:17:46:00.00	223.5	g	19.2	1.084e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns081e	ns081	ns081e1	ns081e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.4	2007:05:27:15:49:00.00	233.6	g	17.9	9.004e-07	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns081e	ns081	ns081e1	ns081e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.4	2007:05:30:21:36:00.00	237.4	g	17.7	7.725e-07	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns081e	ns081	ns081e1	ns081e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:06:08:14:31:00.00	240.7	g	18.4	6.63e-07	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns081e	ns081	ns081e1	ns081e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:15:16:12:00.00	240.3	g	19.6	6.142e-07	5	4	u	273	SAN	0	0	0	90	723
This study	North Shore Volcanics	ns081e	ns081	ns081e1	ns081e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:06:18:16:15:00.00	242.3	g	19.1	5.52e-07	6	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns081e	ns081	ns081e1	ns081e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.4	2007:06:18:19:41:00.00	242.1	g	19.2	4.617e-07	7	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns081e	ns081	ns081e1	ns081e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.4	2007:06:18:22:39:00.00	241.4	g	17.4	3.763e-07	8	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns081e	ns081	ns081e1	ns081e1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.9	2007:06:19:01:11:00.00	239.5	g	24.7	3.11e-07	9	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns081e	ns081	ns081e1	ns081e1:LP-DIR-T	LT-T-Z : LP-DIR-T	1.5	2007:06:19:03:22:00.00	239.6	g	29.7	1.757e-07	10	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns083c	ns083	ns083c2	ns083c2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:02:18:28:00.00	215.3	g	-2.1	1.082e-05	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns083c	ns083	ns083c2	ns083c2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:04:13:33:00.00	222.5	g	-10	8.384e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns083c	ns083	ns083c2	ns083c2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:07:17:23:00.00	225	g	-14	7.068e-06	3	4	u	273	SAN	0	0	0	90	573
This study	North Shore Volcanics	ns083c	ns083	ns083c2	ns083c2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:09:15:58:00.00	226.8	g	-16.9	4.952e-06	4	4	u	273	SAN	0	0	0	90	673
This study	North Shore Volcanics	ns083c	ns083	ns083c2	ns083c2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:11:14:11:00.00	227.3	g	-17.4	4.158e-06	5	4	u	273	SAN	0	0	0	90	773
This study	North Shore Volcanics	ns083c	ns083	ns083c2	ns083c2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.1	2007:05:16:16:50:00.00	225.8	g	-17	3.407e-06	6	4	u	273	SAN	0	0	0	90	823
This study	North Shore Volcanics	ns083c	ns083	ns083c2	ns083c2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:16:19:50:00.00	229.4	g	-18.6	1.445e-06	7	4	u	273	SAN	0	0	0	90	873
This study	North Shore Volcanics	ns083c	ns083	ns083c2	ns083c2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.3	2007:05:20:16:47:00.00	230.9	g	-20	9.329e-07	8	4	u	273	SAN	0	0	0	90	923
This study	North Shore Volcanics	ns083c	ns083	ns083c2	ns083c2:LP-DIR-T	LT-T-Z : LP-DIR-T	0.7	2007:05:20:18:50:00.00	229.8	g	-19.8	5.033e-07	9	4	u	273	SAN	0	0	0	90	948
This study	North Shore Volcanics	ns083d	ns083	ns083d1	ns083d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:23:17:47:00.00	140	g	5.6	7.828e-06	1	4	u	273	SAN	0	0	0	90	373
This study	North Shore Volcanics	ns083d	ns083	ns083d1	ns083d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:27:15:50:00.00	135.9	g	5.1	7.527e-06	2	4	u	273	SAN	0	0	0	90	473
This study	North Shore Volcanics	ns083d	ns083	ns083d1	ns083d1:LP-DIR-T	LT-T-Z : LP-DIR-T	0.2	2007:05:30:21:37:00.00	135.2	g	5.1	7.112e-06	3	4	u	273	SAN	0	0	0	90	573
