tab 	er_samples
er_citation_names	er_location_name	er_sample_name	er_site_name	magic_method_codes	sample_azimuth	sample_bed_dip	sample_bed_dip_direction	sample_class	sample_date	sample_declination_correction	sample_description	sample_dip	sample_lat	sample_lithology	sample_lon	sample_orientation_flag	sample_time_zone	sample_type
This study	North Shore Volcanics	ns081e	ns081	FS-FD : SO-POM : SO-CMD-NORTH	341.7	19	108	Igneous : Extrusive	2006:07:17:00:00:00.00	359.7		-94	46.85641	Basalt	268.0295	g		Lava Flow
This study	North Shore Volcanics	ns083b	ns083	FS-FD : SO-POM : SO-GT5 : SO-SUN	84.4	19	108	Igneous : Extrusive	2006:07:18:00:00:00.00	0		-73	46.85339	Basalt	268.02273	g		Lava Flow
This study	North Shore Volcanics	ns083c	ns083	FS-FD : SO-POM : SO-GT5 : SO-SUN	47.9	19	108	Igneous : Extrusive	2006:07:18:00:00:00.00	0		-78	46.85339	Basalt	268.02273	g		Lava Flow
This study	North Shore Volcanics	ns083d	ns083	FS-FD : SO-POM : SO-SUN	166.3	19	108	Igneous : Extrusive	2006:07:18:00:00:00.00	0		-50	46.85339	Basalt	268.02273	g		Lava Flow
This study	North Shore Volcanics	ns083e	ns083	FS-FD : SO-POM : SO-GT5 : SO-SUN	52	19	108	Igneous : Extrusive	2006:07:18:00:00:00.00	0		-90	46.85339	Basalt	268.02273	g		Lava Flow
This study	North Shore Volcanics	ns083f	ns083	FS-FD : SO-POM : SO-GT5 : SO-SUN	46.3	19	108	Igneous : Extrusive	2006:07:18:00:00:00.00	0		-87	46.85339	Basalt	268.02273	g		Lava Flow
This study	North Shore Volcanics	ns085a	ns085	FS-FD : SO-POM : SO-SUN	112	19	108	Igneous : Extrusive	2006:07:18:00:00:00.00	0		-47	46.8528	Rhyolite	268.02126	g		Lava Flow
This study	North Shore Volcanics	ns085b	ns085	FS-FD : SO-POM : SO-SUN	115.2	19	108	Igneous : Extrusive	2006:07:18:00:00:00.00	0		-66	46.8528	Rhyolite	268.02126	g		Lava Flow
This study	North Shore Volcanics	ns085c	ns085	FS-FD : SO-POM : SO-GT5 : SO-SUN	101	19	108	Igneous : Extrusive	2006:07:18:00:00:00.00	0		-52	46.8528	Rhyolite	268.02126	g		Lava Flow
This study	North Shore Volcanics	ns085f	ns085	FS-FD : SO-POM : SO-SUN	141.7	19	108	Igneous : Extrusive	2006:07:18:00:00:00.00	0		-18	46.8528	Rhyolite	268.02126	g		Lava Flow
This study	North Shore Volcanics	ns085g	ns085	FS-FD : SO-POM : SO-GT5 : SO-SUN	40.3	19	108	Igneous : Extrusive	2006:07:18:00:00:00.00	0		-90	46.8528	Rhyolite	268.02126	g		Lava Flow
This study	North Shore Volcanics	ns087a	ns087	FS-FD : SO-POM : SO-SUN	310.6	19	108	Igneous : Extrusive	2006:07:18:00:00:00.00	0		-45	46.85188	Not Specified	268.01965	g		Lava Flow
This study	North Shore Volcanics	ns087b	ns087	FS-FD : SO-POM : SO-GT5 : SO-SUN	300.8	19	108	Igneous : Extrusive	2006:07:18:00:00:00.00	0		-49	46.85188	Not Specified	268.01965	g		Lava Flow
This study	North Shore Volcanics	ns087c	ns087	FS-FD : SO-POM : SO-GT5 : SO-SUN	316.4	19	108	Igneous : Extrusive	2006:07:18:00:00:00.00	0		-38	46.85188	Not Specified	268.01965	g		Lava Flow
This study	North Shore Volcanics	ns087d	ns087	FS-FD : SO-POM : SO-GT5 : SO-SUN	154.9	19	108	Igneous : Extrusive	2006:07:18:00:00:00.00	0		-48	46.85188	Not Specified	268.01965	g		Lava Flow
This study	North Shore Volcanics	ns087e	ns087	FS-FD : SO-POM : SO-SUN	151	19	108	Igneous : Extrusive	2006:07:18:00:00:00.00	0		-54	46.85188	Not Specified	268.01965	g		Lava Flow
This study	North Shore Volcanics	ns002e	ns002	FS-FD : SO-POM : SO-MAG	297	12	167	Igneous : Extrusive	2006:07:09:00:00:00.00	0		-80	47.73415	Basalt	269.57081	g		Lava Flow
This study	North Shore Volcanics	ns002g	ns002	FS-FD : SO-POM : SO-MAG	358	12	167	Igneous : Extrusive	2006:07:09:00:00:00.00	0		-88	47.73415	Basalt	269.57081	g		Lava Flow
This study	North Shore Volcanics	ns003c	ns003	FS-FD : SO-POM : SO-MAG	312	12	167	Igneous : Extrusive	2006:07:09:00:00:00.00	0		-87	47.7371	Andesite	269.58863	g		Lava Flow
This study	North Shore Volcanics	ns003g	ns003	FS-FD : SO-POM : SO-GT5 : SO-MAG	289	12	167	Igneous : Extrusive	2006:07:09:00:00:00.00	0		-85	47.7371	Andesite	269.58863	g		Lava Flow
This study	North Shore Volcanics	ns004b	ns004	FS-FD : SO-POM : SO-MAG	318	12	167	Igneous : Extrusive	2006:07:09:00:00:00.00	0		-61	47.73275	Basalt	269.56367	g		Lava Flow
This study	North Shore Volcanics	ns004d	ns004	FS-FD : SO-POM : SO-GT5 : SO-MAG	3	12	167	Igneous : Extrusive	2006:07:09:00:00:00.00	0		-74	47.73275	Basalt	269.56367	g		Lava Flow
This study	North Shore Volcanics	ns005d	ns005	FS-FD : SO-POM : SO-MAG	113	12	167	Igneous : Extrusive	2006:07:09:00:00:00.00	0		-80	47.72542	Andesite	269.55701	g		Lava Flow
This study	North Shore Volcanics	ns005f	ns005	FS-FD : SO-POM : SO-MAG	132	12	167	Igneous : Extrusive	2006:07:09:00:00:00.00	0		-55	47.72542	Andesite	269.55701	g		Lava Flow
This study	North Shore Volcanics	ns005h	ns005	FS-FD : SO-POM : SO-MAG	109	12	167	Igneous : Extrusive	2006:07:09:00:00:00.00	0		-65	47.72542	Andesite	269.55701	g		Lava Flow
This study	North Shore Volcanics	ns006a	ns006	FS-FD : SO-POM : SO-MAG	331	12	167	Igneous : Extrusive	2006:07:09:00:00:00.00	0		-79	47.7161	Basalt	269.50957	g		Lava Flow
This study	North Shore Volcanics	ns007b	ns007	FS-FD : SO-POM : SO-GT5 : SO-MAG	126	12	167	Igneous : Extrusive	2006:07:09:00:00:00.00	0	## direction deleted because: bad mark in field##.	-7	47.70123	Basalt	269.46093	b		Lava Flow
This study	North Shore Volcanics	ns007e	ns007	FS-FD : SO-POM : SO-GT5 : SO-MAG	268	12	167	Igneous : Extrusive	2006:07:09:00:00:00.00	0		-26	47.70123	Basalt	269.46093	g		Lava Flow
This study	North Shore Volcanics	ns008e	ns008	FS-FD : SO-POM : SO-GT5 : SO-MAG	320	12	159	Igneous : Intrusive	2006:07:10:00:00:00.00	0		-96	47.60108	Diorite	269.21345	g		Sill
This study	North Shore Volcanics	ns008f	ns008	FS-FD : SO-POM : SO-MAG	266	12	159	Igneous : Intrusive	2006:07:10:00:00:00.00	0		-96	47.60108	Diorite	269.21345	g		Sill
This study	North Shore Volcanics	ns008g	ns008	FS-FD : SO-POM : SO-MAG	329	12	159	Igneous : Intrusive	2006:07:10:00:00:00.00	0		-97	47.60108	Diorite	269.21345	g		Sill
This study	North Shore Volcanics	ns008i	ns008	FS-FD : SO-POM : SO-GT5 : SO-MAG	265	12	159	Igneous : Intrusive	2006:07:10:00:00:00.00	0		-70	47.60108	Diorite	269.21345	g		Sill
This study	North Shore Volcanics	ns008j	ns008	FS-FD : SO-POM : SO-MAG	331	12	159	Igneous : Intrusive	2006:07:10:00:00:00.00	0		-76	47.60108	Diorite	269.21345	g		Sill
This study	North Shore Volcanics	ns008k	ns008	FS-FD : SO-POM : SO-MAG	326	12	159	Igneous : Intrusive	2006:07:10:00:00:00.00	0		-73	47.60108	Diorite	269.21345	g		Sill
This study	North Shore Volcanics	ns009d	ns009	FS-FD : SO-POM : SO-MAG	276	12	159	Igneous : Extrusive	2006:07:10:00:00:00.00	0		-54	47.59789	Basalt	269.2085	g		Lava Flow
This study	North Shore Volcanics	ns010f	ns010	FS-FD : SO-POM : SO-GT5 : SO-MAG	316	12	159	Igneous : Extrusive	2006:07:10:00:00:00.00	0		-75	47.59411	Basalt	269.20271	g		Lava Flow
This study	North Shore Volcanics	ns011f	ns011	FS-FD : SO-POM : SO-MAG	271	12	159	Igneous : Extrusive	2006:07:10:00:00:00.00	0		-12	47.58531	Basalt	269.18479	g		Lava Flow
This study	North Shore Volcanics	ns011g	ns011	FS-FD : SO-POM : SO-MAG	313	12	159	Igneous : Extrusive	2006:07:10:00:00:00.00	0		-83	47.58531	Basalt	269.18479	g		Lava Flow
This study	North Shore Volcanics	ns012f	ns012	FS-FD : SO-POM : SO-MAG	326	12	149	Igneous : Extrusive	2006:07:10:00:00:00.00	0		-86	47.54605	Basalt	269.10639	g		Lava Flow
This study	North Shore Volcanics	ns012g	ns012	FS-FD : SO-POM : SO-GT5 : SO-MAG	330	12	149	Igneous : Extrusive	2006:07:10:00:00:00.00	0		-90	47.54605	Basalt	269.10639	g		Lava Flow
This study	North Shore Volcanics	ns013b	ns013	FS-FD : SO-POM : SO-MAG	308	12	149	Igneous : Extrusive	2006:07:10:00:00:00.00	0	## direction deleted because: bad mark in field##.	-59	47.55097	Basalt	269.11716	b		Lava Flow
This study	North Shore Volcanics	ns013f	ns013	FS-FD : SO-POM : SO-MAG	24	12	149	Igneous : Extrusive	2006:07:10:00:00:00.00	0		-51	47.55097	Basalt	269.11716	g		Lava Flow
This study	North Shore Volcanics	ns014e	ns014	FS-FD : SO-POM : SO-MAG	301	12	145	Igneous : Extrusive	2006:07:10:00:00:00.00	0		-9	47.46915	Basalt	268.98572	g		Lava Flow
This study	North Shore Volcanics	ns014g	ns014	FS-FD : SO-POM : SO-MAG	330	12	145	Igneous : Extrusive	2006:07:10:00:00:00.00	0		-10.5	47.46915	Basalt	268.98572	g		Lava Flow
This study	North Shore Volcanics	ns014h	ns014	FS-FD : SO-POM : SO-MAG	301	12	145	Igneous : Extrusive	2006:07:10:00:00:00.00	0		-9	47.46915	Basalt	268.98572	g		Lava Flow
This study	North Shore Volcanics	ns015c	ns015	FS-FD : SO-POM : SO-MAG	87	12	145	Igneous : Extrusive	2006:07:10:00:00:00.00	0		-11	47.46923	Basalt	268.9863	g		Lava Flow
This study	North Shore Volcanics	ns015f	ns015	FS-FD : SO-POM : SO-MAG	312	12	145	Igneous : Extrusive	2006:07:10:00:00:00.00	0		-41	47.46923	Basalt	268.9863	g		Lava Flow
This study	North Shore Volcanics	ns015h	ns015	FS-FD : SO-POM : SO-MAG	345	12	145	Igneous : Extrusive	2006:07:10:00:00:00.00	0		-18	47.46923	Basalt	268.9863	g		Lava Flow
This study	North Shore Volcanics	ns016d	ns016	FS-FD : SO-POM : SO-MAG	1	12	167	Igneous : Extrusive	2006:07:11:00:00:00.00	0		-99	47.74304	Basalt	269.6176	g		Lava Flow
This study	North Shore Volcanics	ns016g	ns016	FS-FD : SO-POM : SO-MAG	4	12	167	Igneous : Extrusive	2006:07:11:00:00:00.00	0		-64	47.74304	Basalt	269.6176	g		Lava Flow
This study	North Shore Volcanics	ns017b	ns017	FS-FD : SO-POM : SO-GT5 : SO-MAG	166	12	140	Igneous : Extrusive	2006:07:10:00:00:00.00	0	## direction deleted because: bad mark in field##.	-88	47.38919	Basalt	268.86152	b		Lava Flow
This study	North Shore Volcanics	ns017e	ns017	FS-FD : SO-POM : SO-MAG	134	12	140	Igneous : Extrusive	2006:07:10:00:00:00.00	0		-3	47.38919	Basalt	268.86152	g		Lava Flow
This study	North Shore Volcanics	ns018d	ns018	FS-FD : SO-POM : SO-MAG	71	10	180	Igneous : Extrusive	2006:07:11:00:00:00.00	0		-29	47.77667	Basalt	269.7907	g		Lava Flow
This study	North Shore Volcanics	ns018f	ns018	FS-FD : SO-POM : SO-GT5 : SO-MAG	112	10	180	Igneous : Extrusive	2006:07:11:00:00:00.00	0		-18	47.77667	Basalt	269.7907	g		Lava Flow
This study	North Shore Volcanics	ns019f	ns019	FS-FD : SO-POM : SO-GT5 : SO-MAG	65	12	166	Igneous : Extrusive	2006:07:11:00:00:00.00	0		-96	47.74169	Basalt	269.60941	g		Lava Flow
This study	North Shore Volcanics	ns019g	ns019	FS-FD : SO-POM : SO-MAG	326	12	166	Igneous : Extrusive	2006:07:11:00:00:00.00	0		-92.5	47.74169	Basalt	269.60941	g		Lava Flow
This study	North Shore Volcanics	ns020f	ns020	FS-FD : SO-POM : SO-MAG	330	10	180	Igneous : Extrusive	2006:07:11:00:00:00.00	0		-94	47.77857	Basalt	269.80928	g		Lava Flow
This study	North Shore Volcanics	ns020g	ns020	FS-FD : SO-POM : SO-MAG	394	10	180	Igneous : Extrusive	2006:07:11:00:00:00.00	0		-96	47.77857	Basalt	269.80928	g		Lava Flow
This study	North Shore Volcanics	ns021f	ns021	FS-FD : SO-POM : SO-MAG	19	10	180	Igneous : Extrusive	2006:07:11:00:00:00.00	0		-69	47.77705	Rhyolite	269.7795	g		Lava Flow
This study	North Shore Volcanics	ns022d	ns022	FS-FD : SO-POM : SO-MAG	46	10	180	Igneous : Extrusive	2006:07:11:00:00:00.00	0		-10	47.79647	Rhyolite	269.87137	g		Lava Flow
This study	North Shore Volcanics	ns023d	ns023	FS-FD : SO-POM : SO-MAG	325	10	180	Igneous : Extrusive	2006:07:11:00:00:00.00	0		-92	47.77633	Basalt	269.79895	g		Lava Flow
This study	North Shore Volcanics	ns023f	ns023	FS-FD : SO-POM : SO-MAG	351	10	180	Igneous : Extrusive	2006:07:11:00:00:00.00	0		-64	47.77633	Basalt	269.79895	g		Lava Flow
This study	North Shore Volcanics	ns023h	ns023	FS-FD : SO-POM : SO-GT5 : SO-MAG	309	10	180	Igneous : Extrusive	2006:07:11:00:00:00.00	0		-90	47.77633	Basalt	269.79895	g		Lava Flow
This study	North Shore Volcanics	ns024d	ns024	FS-FD : SO-POM : SO-MAG	343	10	190	Igneous : Extrusive	2006:07:12:00:00:00.00	0		-74	47.92843	Basalt	270.27459	g		Lava Flow
This study	North Shore Volcanics	ns025c	ns025	FS-FD : SO-POM : SO-MAG	326	10	180	Igneous : Intrusive	2006:07:12:00:00:00.00	0		-66	47.77634	Diabase	269.79893	g		Sill
This study	North Shore Volcanics	ns025f	ns025	FS-FD : SO-POM : SO-GT5 : SO-MAG	309	10	180	Igneous : Intrusive	2006:07:12:00:00:00.00	0		-96	47.77634	Diabase	269.79893	g		Sill
This study	North Shore Volcanics	ns026f	ns026	FS-FD : SO-POM : SO-MAG	281	10	190	Igneous : Extrusive	2006:07:12:00:00:00.00	0		-85	47.91243	Andesite	270.24872	g		Lava Flow
This study	North Shore Volcanics	ns027f	ns027	FS-FD : SO-POM : SO-MAG	330	10	190	Igneous : Intrusive	2006:07:12:00:00:00.00	0		-86	47.90276	Diabase	270.22183	g		Sill
This study	North Shore Volcanics	ns028d	ns028	FS-FD : SO-POM : SO-MAG	331	14	177	Igneous : Extrusive	2006:07:12:00:00:00.00	0		-88	47.76711	Basalt	269.66823	g		Lava Flow
This study	North Shore Volcanics	ns028g	ns028	FS-FD : SO-POM : SO-MAG	332	14	177	Igneous : Extrusive	2006:07:12:00:00:00.00	0		-90	47.76711	Basalt	269.66823	g		Lava Flow
This study	North Shore Volcanics	ns029c	ns029	FS-FD : SO-POM : SO-MAG	358	10	190	Igneous : Intrusive	2006:07:12:00:00:00.00	0		-73	47.86887	Gabbro	270.11115	g		Sill
This study	North Shore Volcanics	ns029d	ns029	FS-FD : SO-POM : SO-MAG	10	10	190	Igneous : Intrusive	2006:07:12:00:00:00.00	0		-39	47.86887	Gabbro	270.11115	g		Sill
This study	North Shore Volcanics	ns029e	ns029	FS-FD : SO-POM : SO-GT5 : SO-MAG	15	10	190	Igneous : Intrusive	2006:07:12:00:00:00.00	0		-33	47.86887	Gabbro	270.11115	g		Sill
This study	North Shore Volcanics	ns029f	ns029	FS-FD : SO-POM : SO-MAG	345	10	190	Igneous : Intrusive	2006:07:12:00:00:00.00	0		-75	47.86887	Gabbro	270.11115	g		Sill
This study	North Shore Volcanics	ns030e	ns030	FS-FD : SO-POM : SO-GT5 : SO-MAG	327	10	180	Igneous : Extrusive	2006:07:12:00:00:00.00	0		-58	47.79897	Rhyolite	269.89441	g		Lava Flow
This study	North Shore Volcanics	ns030g	ns030	FS-FD : SO-POM : SO-GT5 : SO-MAG	287	10	180	Igneous : Extrusive	2006:07:12:00:00:00.00	0		-71	47.79897	Rhyolite	269.89441	g		Lava Flow
This study	North Shore Volcanics	ns031e	ns031	FS-FD : SO-POM : SO-MAG	339	14	177	Igneous : Extrusive	2006:07:12:00:00:00.00	0		-68	47.76888	Basalt	269.66913	g		Lava Flow
This study	North Shore Volcanics	ns031g	ns031	FS-FD : SO-POM : SO-GT5 : SO-MAG	10	14	177	Igneous : Extrusive	2006:07:12:00:00:00.00	0		-96	47.76888	Basalt	269.66913	g		Lava Flow
This study	North Shore Volcanics	ns032d	ns032	FS-FD : SO-POM : SO-GT5 : SO-MAG	300	12	166	Igneous : Extrusive	2006:07:13:00:00:00.00	0		-23	47.73193	Andesite	269.55709	g		Lava Flow
This study	North Shore Volcanics	ns033c	ns033	FS-FD : SO-POM : SO-MAG	62	10	180	Igneous : Extrusive	2006:07:12:00:00:00.00	0		-93	47.81594	Rhyolite	269.89617	g		Lava Flow
This study	North Shore Volcanics	ns034e	ns034	FS-FD : SO-POM : SO-MAG	272	12	119	Igneous : Extrusive	2006:07:14:00:00:00.00	0		-32	47.01668	Basalt	268.33971	g		Lava Flow
This study	North Shore Volcanics	ns035f	ns035	FS-FD : SO-POM : SO-GT5 : SO-MAG	41	12	119	Igneous : Extrusive	2006:07:14:00:00:00.00	0		-9	47.01823	Basalt	268.34011	g		Lava Flow
This study	North Shore Volcanics	ns035g	ns035	FS-FD : SO-POM : SO-GT5 : SO-MAG	46	12	119	Igneous : Extrusive	2006:07:14:00:00:00.00	0		-70	47.01823	Basalt	268.34011	g		Lava Flow
This study	North Shore Volcanics	ns036c	ns036	FS-FD : SO-POM : SO-MAG	258	12	119	Igneous : Extrusive	2006:07:14:00:00:00.00	0		-88	47.01631	Basalt	268.33969	g		Lava Flow
This study	North Shore Volcanics	ns037d	ns037	FS-FD : SO-POM : SO-MAG	13	12	119	Igneous : Extrusive	2006:07:14:00:00:00.00	0		-44	47.02017	Basalt	268.34019	g		Lava Flow
This study	North Shore Volcanics	ns037e	ns037	FS-FD : SO-POM : SO-GT5 : SO-MAG	189	12	119	Igneous : Extrusive	2006:07:14:00:00:00.00	0		-39	47.02017	Basalt	268.34019	g		Lava Flow
This study	North Shore Volcanics	ns038e	ns038	FS-FD : SO-POM : SO-MAG	276	12	119	Igneous : Extrusive	2006:07:14:00:00:00.00	0		-92	46.95412	Basalt	268.22677	g		Lava Flow
This study	North Shore Volcanics	ns039f	ns039	FS-FD : SO-POM : SO-GT5 : SO-MAG	233	12	119	Igneous : Extrusive	2006:07:14:00:00:00.00	0		-91	46.95296	Basalt	268.22442	g		Lava Flow
This study	North Shore Volcanics	ns039g	ns039	FS-FD : SO-POM : SO-MAG	228	12	119	Igneous : Extrusive	2006:07:14:00:00:00.00	0		-89	46.95296	Basalt	268.22442	g		Lava Flow
This study	North Shore Volcanics	ns040d	ns040	FS-FD : SO-POM : SO-MAG	35	16	112	Igneous : Extrusive	2006:07:15:00:00:00.00	0		-5	46.92496	Basalt	268.17933	g		Lava Flow
This study	North Shore Volcanics	ns041b	ns041	FS-FD : SO-POM : SO-GT5 : SO-MAG	73	16	112	Igneous : Intrusive	2006:07:15:00:00:00.00	0		-70	46.92407	Basalt	268.18249	b		Sill
This study	North Shore Volcanics	ns041g	ns041	FS-FD : SO-POM : SO-GT5 : SO-MAG	294	16	112	Igneous : Intrusive	2006:07:15:00:00:00.00	0		-19	46.92407	Basalt	268.18249	g		Sill
This study	North Shore Volcanics	ns042f	ns042	FS-FD : SO-POM : SO-GT5 : SO-MAG	310	16	112	Igneous : Extrusive	2006:07:15:00:00:00.00	0		-12	46.91051	Basalt	268.18249	g		Lava Flow
This study	North Shore Volcanics	ns042g	ns042	FS-FD : SO-POM : SO-MAG	244	16	112	Igneous : Extrusive	2006:07:15:00:00:00.00	0		-17	46.91051	Basalt	268.18249	g		Lava Flow
This study	North Shore Volcanics	ns043d	ns043	FS-FD : SO-POM : SO-GT5 : SO-MAG	294	16	112	Igneous : Extrusive	2006:07:15:00:00:00.00	0		-45	46.90964	Basalt	268.13537	g		Lava Flow
This study	North Shore Volcanics	ns044c	ns044	FS-FD : SO-POM : SO-MAG	290	16	112	Igneous : Extrusive	2006:07:15:00:00:00.00	0		-20	46.91107	Basalt	268.13956	g		Lava Flow
This study	North Shore Volcanics	ns045c	ns045	FS-FD : SO-POM : SO-MAG	89	16	112	Igneous : Extrusive	2006:07:15:00:00:00.00	0		-84	46.90995	Basalt	268.13652	g		Lava Flow
This study	North Shore Volcanics	ns045d	ns045	FS-FD : SO-POM : SO-GT5 : SO-MAG	306	16	112	Igneous : Extrusive	2006:07:15:00:00:00.00	0		-12	46.90995	Basalt	268.13652	g		Lava Flow
This study	North Shore Volcanics	ns045g	ns045	FS-FD : SO-POM : SO-MAG	311	16	112	Igneous : Extrusive	2006:07:15:00:00:00.00	0		-64	46.90995	Basalt	268.13652	g		Lava Flow
This study	North Shore Volcanics	ns045h	ns045	FS-FD : SO-POM : SO-MAG	319	16	112	Igneous : Extrusive	2006:07:15:00:00:00.00	0		-94	46.90995	Basalt	268.13652	g		Lava Flow
This study	North Shore Volcanics	ns046d	ns046	FS-FD : SO-POM : SO-MAG	335	16	112	Igneous : Extrusive	2006:07:15:00:00:00.00	0		-31	46.89996	Basalt	268.10844	g		Lava Flow
This study	North Shore Volcanics	ns046e	ns046	FS-FD : SO-POM : SO-GT5 : SO-MAG	138	16	112	Igneous : Extrusive	2006:07:15:00:00:00.00	0		-45	46.89996	Basalt	268.10844	g		Lava Flow
This study	North Shore Volcanics	ns046g	ns046	FS-FD : SO-POM : SO-GT5 : SO-MAG	320	16	112	Igneous : Extrusive	2006:07:15:00:00:00.00	0		-37	46.89996	Basalt	268.10844	g		Lava Flow
This study	North Shore Volcanics	ns047d	ns047	FS-FD : SO-POM : SO-GT5 : SO-MAG	138	16	112	Igneous : Extrusive	2006:07:15:00:00:00.00	0		-49	46.90163	Basalt	268.11151	g		Lava Flow
This study	North Shore Volcanics	ns048a	ns048	FS-FD : SO-POM : SO-MAG	310	16	112	Igneous : Extrusive	2006:07:15:00:00:00.00	0		-10	46.89692	Basalt	268.10385	g		Lava Flow
This study	North Shore Volcanics	ns048f	ns048	FS-FD : SO-POM : SO-MAG	14	16	112	Igneous : Extrusive	2006:07:15:00:00:00.00	0		-23	46.89692	Basalt	268.10385	g		Lava Flow
This study	North Shore Volcanics	ns049c	ns049	FS-FD : SO-POM : SO-GT5 : SO-MAG	115	16	112	Igneous : Extrusive	2006:07:15:00:00:00.00	0		-53	46.90292	Basalt	268.11385	g		Lava Flow
This study	North Shore Volcanics	ns049d	ns049	FS-FD : SO-POM : SO-GT5 : SO-MAG	173	16	112	Igneous : Extrusive	2006:07:15:00:00:00.00	0		-49	46.90292	Basalt	268.11385	b		Lava Flow
This study	North Shore Volcanics	ns050e	ns050	FS-FD : SO-POM : SO-MAG	340	18	111	Igneous : Extrusive	2006:07:15:00:00:00.00	0		-28	46.88286	Basalt	268.08416	g		Lava Flow
This study	North Shore Volcanics	ns051f	ns051	FS-FD : SO-POM : SO-GT5 : SO-MAG	269	18	111	Igneous : Extrusive	2006:07:15:00:00:00.00	0		-13	46.88497	Basalt	268.08801	g		Lava Flow
This study	North Shore Volcanics	ns052e	ns052	FS-FD : SO-POM : SO-MAG	299	16	112	Igneous : Extrusive	2006:07:16:00:00:00.00	0		-26	46.89534	Basalt	268.1015	g		Lava Flow
This study	North Shore Volcanics	ns053d	ns053	FS-FD : SO-POM : SO-MAG	286	19	108	Igneous : Extrusive	2006:07:16:00:00:00.00	0		-50	46.87654	Basalt	268.06891	g		Lava Flow
This study	North Shore Volcanics	ns054e	ns054	FS-FD : SO-POM : SO-MAG	290	16	112	Igneous : Extrusive	2006:07:16:00:00:00.00	0		-13	46.89499	Basalt	268.10066	g		Lava Flow
This study	North Shore Volcanics	ns055d	ns055	FS-FD : SO-POM : SO-GT5 : SO-MAG	135	19	108	Igneous : Extrusive	2006:07:16:00:00:00.00	0		-41	46.87575	Rhyolite	268.04751	g		Lava Flow
This study	North Shore Volcanics	ns055f	ns055	FS-FD : SO-POM : SO-GT5 : SO-MAG	49	19	108	Igneous : Extrusive	2006:07:16:00:00:00.00	0		-23	46.87575	Rhyolite	268.04751	g		Lava Flow
This study	North Shore Volcanics	ns056f	ns056	FS-FD : SO-POM : SO-GT5 : SO-MAG	271	18	111	Igneous : Extrusive	2006:07:16:00:00:00.00	0		-17	46.89011	Basalt	268.09337	g		Lava Flow
This study	North Shore Volcanics	ns056g	ns056	FS-FD : SO-POM : SO-MAG	258	18	111	Igneous : Extrusive	2006:07:16:00:00:00.00	0		-41	46.89011	Basalt	268.09337	g		Lava Flow
This study	North Shore Volcanics	ns057f	ns057	FS-FD : SO-POM : SO-MAG	219	19	108	Igneous : Extrusive	2006:07:16:00:00:00.00	0		-84	46.87453	Rhyolite	268.06569	g		Lava Flow
This study	North Shore Volcanics	ns058c	ns058	FS-FD : SO-POM : SO-GT5 : SO-MAG	120	18	111	Igneous : Extrusive	2006:07:16:00:00:00.00	0		-23	46.89011	Basalt	268.09337	g		Lava Flow
This study	North Shore Volcanics	ns059b	ns059	FS-FD : SO-POM : SO-GT5 : SO-MAG	336	18	111	Igneous : Extrusive	2006:07:16:00:00:00.00	0		-90	46.8835	Basalt	268.08551	b		Lava Flow
This study	North Shore Volcanics	ns059d	ns059	FS-FD : SO-POM : SO-GT5 : SO-MAG	74	18	111	Igneous : Extrusive	2006:07:16:00:00:00.00	0		-61	46.8835	Basalt	268.08551	g		Lava Flow
This study	North Shore Volcanics	ns060e	ns060	FS-FD : SO-POM : SO-GT5 : SO-MAG	355	19	108	Igneous : Extrusive	2006:07:16:00:00:00.00	0		-14	46.86945	Basalt	268.05315	g		Lava Flow
This study	North Shore Volcanics	ns061c	ns061	FS-FD : SO-POM : SO-GT5 : SO-MAG	355	19	108	Igneous : Extrusive	2006:07:16:00:00:00.00	0		-34	46.86879	Basalt	268.05134	g		Lava Flow
This study	North Shore Volcanics	ns061d	ns061	FS-FD : SO-POM : SO-MAG	28	19	108	Igneous : Extrusive	2006:07:16:00:00:00.00	0		-53	46.86879	Basalt	268.05134	g		Lava Flow
This study	North Shore Volcanics	ns062d	ns062	FS-FD : SO-POM : SO-GT5 : SO-MAG	285	19	108	Igneous : Extrusive	2006:07:16:00:00:00.00	0		-13	46.86996	Basalt	268.05477	g		Lava Flow
This study	North Shore Volcanics	ns062g	ns062	FS-FD : SO-POM : SO-MAG	302	19	108	Igneous : Extrusive	2006:07:16:00:00:00.00	0		-30	46.86996	Basalt	268.05477	g		Lava Flow
This study	North Shore Volcanics	ns063d	ns063	FS-FD : SO-POM : SO-MAG	7	19	108	Igneous : Extrusive	2006:07:16:00:00:00.00	0		-88	46.86909	Basalt	268.05227	g		Lava Flow
This study	North Shore Volcanics	ns064d	ns064	FS-FD : SO-POM : SO-MAG	282	19	108	Igneous : Extrusive	2006:07:17:00:00:00.00	0		-9	46.86785	Basalt	268.04964	g		Lava Flow
This study	North Shore Volcanics	ns064g	ns064	FS-FD : SO-POM : SO-MAG	310	19	108	Igneous : Extrusive	2006:07:17:00:00:00.00	0		-35.3	46.86785	Basalt	268.04964	g		Lava Flow
This study	North Shore Volcanics	ns064h	ns064	FS-FD : SO-POM : SO-GT5 : SO-MAG	231	19	108	Igneous : Extrusive	2006:07:17:00:00:00.00	0		-30	46.86785	Basalt	268.04964	g		Lava Flow
