tab 	measurements
citations	dir_dec	dir_inc	experiment	magn_moment	meas_pos_z	method_codes	number	quality	specimen	standard	timestamp	treat_ac_field	treat_temp
This study	274.12799298	20.51434453	SI9-173.0a:NRM_demag(T,Hac)0	2.32E-06	0.07	LP-DIR-AF:LT-AF-Z	1046625	g	SI9-173.0a	u	2012-07-25T19:00:44Z	0.001	300
This study	268.9579312	13.47939152	SI9-173.1a:NRM_demag(T,Hac)0	3.25E-06	0.27	LP-DIR-AF:LT-AF-Z	1046626	g	SI9-173.1a	u	2012-07-25T19:00:59Z	0.001	300
This study	180.1987678	-1.329229306	SI9-173.3a:NRM_demag(T,Hac)0	3.21E-06	0.47	LP-DIR-AF:LT-AF-Z	1046627	g	SI9-173.3a	u	2012-07-25T19:01:14Z	0.001	300
This study	169.7818159	-15.44439962	SI9-173.5a:NRM_demag(T,Hac)0	3.04E-06	0.67	LP-DIR-AF:LT-AF-Z	1046628	g	SI9-173.5a	u	2012-07-25T19:01:29Z	0.001	300
This study	146.5161356	29.29663248	SI9-173.6a:NRM_demag(T,Hac)0	2.51E-06	0.87	LP-DIR-AF:LT-AF-Z	1046629	g	SI9-173.6a	u	2012-07-25T19:01:44Z	0.001	300
This study	191.5339105	-37.99193897	SI9-173.7a:NRM_demag(T,Hac)0	3.91E-06	1.07	LP-DIR-AF:LT-AF-Z	1046630	g	SI9-173.7a	u	2012-07-25T19:01:59Z	0.001	300
This study	274.40019654	20.37290004	SI9-173.0a:NRM_demag(T,Hac)0	2.32E-06	0.07	LP-DIR-AF:LT-AF-Z	1046631	g	SI9-173.0a	u	2012-07-25T19:05:53Z	0.0015	300
This study	269.1704965	13.36788106	SI9-173.1a:NRM_demag(T,Hac)0	3.25E-06	0.27	LP-DIR-AF:LT-AF-Z	1046632	g	SI9-173.1a	u	2012-07-25T19:06:08Z	0.0015	300
This study	186.0692562	-1.463753105	SI9-173.3a:NRM_demag(T,Hac)0	3.15E-06	0.47	LP-DIR-AF:LT-AF-Z	1046633	g	SI9-173.3a	u	2012-07-25T19:06:23Z	0.0015	300
This study	169.8277553	-15.53384229	SI9-173.5a:NRM_demag(T,Hac)0	3.04E-06	0.67	LP-DIR-AF:LT-AF-Z	1046634	g	SI9-173.5a	u	2012-07-25T19:06:38Z	0.0015	300
This study	146.3820159	29.20152916	SI9-173.6a:NRM_demag(T,Hac)0	2.51E-06	0.87	LP-DIR-AF:LT-AF-Z	1046635	g	SI9-173.6a	u	2012-07-25T19:06:53Z	0.0015	300
This study	191.8038494	-38.12685208	SI9-173.7a:NRM_demag(T,Hac)0	3.92E-06	1.07	LP-DIR-AF:LT-AF-Z	1046636	g	SI9-173.7a	u	2012-07-25T19:07:08Z	0.0015	300
This study	274.72661923	20.11232761	SI9-173.0a:NRM_demag(T,Hac)0	2.32E-06	0.07	LP-DIR-AF:LT-AF-Z	1046637	g	SI9-173.0a	u	2012-07-25T19:11:02Z	0.002	300
This study	269.4588806	13.12299787	SI9-173.1a:NRM_demag(T,Hac)0	3.25E-06	0.27	LP-DIR-AF:LT-AF-Z	1046638	g	SI9-173.1a	u	2012-07-25T19:11:17Z	0.002	300
This study	188.2627202	-1.08681711	SI9-173.3a:NRM_demag(T,Hac)0	3.15E-06	0.47	LP-DIR-AF:LT-AF-Z	1046639	g	SI9-173.3a	u	2012-07-25T19:11:32Z	0.002	300
This study	169.8755157	-15.75227623	SI9-173.5a:NRM_demag(T,Hac)0	3.04E-06	0.67	LP-DIR-AF:LT-AF-Z	1046640	g	SI9-173.5a	u	2012-07-25T19:11:47Z	0.002	300
This study	146.4551941	28.92113623	SI9-173.6a:NRM_demag(T,Hac)0	2.49E-06	0.87	LP-DIR-AF:LT-AF-Z	1046641	g	SI9-173.6a	u	2012-07-25T19:12:02Z	0.002	300
This study	192.0362499	-38.32843395	SI9-173.7a:NRM_demag(T,Hac)0	3.93E-06	1.07	LP-DIR-AF:LT-AF-Z	1046642	g	SI9-173.7a	u	2012-07-25T19:12:17Z	0.002	300
This study	275.1777623	19.83323466	SI9-173.0a:NRM_demag(T,Hac)0	2.33E-06	0.07	LP-DIR-AF:LT-AF-Z	1046643	g	SI9-173.0a	u	2012-07-25T19:16:12Z	0.0025	300
This study	269.8679594	12.85783823	SI9-173.1a:NRM_demag(T,Hac)0	3.24E-06	0.27	LP-DIR-AF:LT-AF-Z	1046644	g	SI9-173.1a	u	2012-07-25T19:16:27Z	0.0025	300
This study	185.3793723	-2.377401461	SI9-173.3a:NRM_demag(T,Hac)0	3.13E-06	0.47	LP-DIR-AF:LT-AF-Z	1046645	g	SI9-173.3a	u	2012-07-25T19:16:42Z	0.0025	300
This study	169.9286363	-16.02305999	SI9-173.5a:NRM_demag(T,Hac)0	3.04E-06	0.67	LP-DIR-AF:LT-AF-Z	1046646	g	SI9-173.5a	u	2012-07-25T19:16:57Z	0.0025	300
This study	146.4998679	28.63917506	SI9-173.6a:NRM_demag(T,Hac)0	2.48E-06	0.87	LP-DIR-AF:LT-AF-Z	1046647	g	SI9-173.6a	u	2012-07-25T19:17:12Z	0.0025	300
This study	192.251815	-38.54892292	SI9-173.7a:NRM_demag(T,Hac)0	3.93E-06	1.07	LP-DIR-AF:LT-AF-Z	1046648	g	SI9-173.7a	u	2012-07-25T19:17:27Z	0.0025	300
This study	278.658388	16.78769957	SI9-173.0a:NRM_demag(T,Hac)0	2.33E-06	0.07	LP-DIR-AF:LT-AF-Z	1046649	g	SI9-173.0a	u	2012-07-25T19:37:00Z	0.005	300
This study	273.49743742	9.964751378	SI9-173.1a:NRM_demag(T,Hac)0	3.24E-06	0.27	LP-DIR-AF:LT-AF-Z	1046650	g	SI9-173.1a	u	2012-07-25T19:37:15Z	0.005	300
This study	189.936872	-6.838292801	SI9-173.3a:NRM_demag(T,Hac)0	3.07E-06	0.47	LP-DIR-AF:LT-AF-Z	1046651	g	SI9-173.3a	u	2012-07-25T19:37:30Z	0.005	300
This study	170.7415244	-18.99522315	SI9-173.5a:NRM_demag(T,Hac)0	3.02E-06	0.67	LP-DIR-AF:LT-AF-Z	1046652	g	SI9-173.5a	u	2012-07-25T19:37:45Z	0.005	300
This study	147.0764397	25.82424307	SI9-173.6a:NRM_demag(T,Hac)0	2.39E-06	0.87	LP-DIR-AF:LT-AF-Z	1046653	g	SI9-173.6a	u	2012-07-25T19:38:00Z	0.005	300
This study	193.6206262	-40.58859728	SI9-173.7a:NRM_demag(T,Hac)0	4.00E-06	1.07	LP-DIR-AF:LT-AF-Z	1046654	g	SI9-173.7a	u	2012-07-25T19:38:15Z	0.005	300
This study	283.02962412	12.41189682	SI9-173.0a:NRM_demag(T,Hac)0	2.36E-06	0.07	LP-DIR-AF:LT-AF-Z	1046655	g	SI9-173.0a	u	2012-07-25T19:42:14Z	0.0075	300
This study	278.59964992	5.728873448	SI9-173.1a:NRM_demag(T,Hac)0	3.26E-06	0.27	LP-DIR-AF:LT-AF-Z	1046656	g	SI9-173.1a	u	2012-07-25T19:42:29Z	0.0075	300
This study	185.5669168	-11.27818673	SI9-173.3a:NRM_demag(T,Hac)0	3.02E-06	0.47	LP-DIR-AF:LT-AF-Z	1046657	g	SI9-173.3a	u	2012-07-25T19:42:44Z	0.0075	300
This study	172.215434	-23.38674597	SI9-173.5a:NRM_demag(T,Hac)0	3.02E-06	0.67	LP-DIR-AF:LT-AF-Z	1046658	g	SI9-173.5a	u	2012-07-25T19:42:59Z	0.0075	300
This study	147.8212197	22.05660412	SI9-173.6a:NRM_demag(T,Hac)0	2.27E-06	0.87	LP-DIR-AF:LT-AF-Z	1046659	g	SI9-173.6a	u	2012-07-25T19:43:14Z	0.0075	300
This study	195.4675567	-43.24387282	SI9-173.7a:NRM_demag(T,Hac)0	4.09E-06	1.07	LP-DIR-AF:LT-AF-Z	1046660	g	SI9-173.7a	u	2012-07-25T19:43:29Z	0.0075	300
This study	287.99194002	7.551466787	SI9-173.0a:NRM_demag(T,Hac)0	2.42E-06	0.07	LP-DIR-AF:LT-AF-Z	1046661	g	SI9-173.0a	u	2012-07-25T19:47:30Z	0.01	300
This study	284.4481648	0.833372162	SI9-173.1a:NRM_demag(T,Hac)0	3.34E-06	0.27	LP-DIR-AF:LT-AF-Z	1046662	g	SI9-173.1a	u	2012-07-25T19:47:45Z	0.01	300
This study	188.7691656	-16.38553436	SI9-173.3a:NRM_demag(T,Hac)0	2.98E-06	0.47	LP-DIR-AF:LT-AF-Z	1046663	g	SI9-173.3a	u	2012-07-25T19:48:00Z	0.01	300
This study	174.0070665	-28.48003741	SI9-173.5a:NRM_demag(T,Hac)0	3.02E-06	0.67	LP-DIR-AF:LT-AF-Z	1046664	g	SI9-173.5a	u	2012-07-25T19:48:15Z	0.01	300
This study	148.5847775	17.48294762	SI9-173.6a:NRM_demag(T,Hac)0	2.16E-06	0.87	LP-DIR-AF:LT-AF-Z	1046665	g	SI9-173.6a	u	2012-07-25T19:48:31Z	0.01	300
This study	197.7755327	-46.29988288	SI9-173.7a:NRM_demag(T,Hac)0	4.19E-06	1.07	LP-DIR-AF:LT-AF-Z	1046666	g	SI9-173.7a	u	2012-07-25T19:48:46Z	0.01	300
This study	294.70217165	0.62918643	SI9-173.0a:NRM_demag(T,Hac)0	2.54E-06	0.07	LP-DIR-AF:LT-AF-Z	1046667	g	SI9-173.0a	u	2012-07-25T19:52:51Z	0.015	300
This study	292.76378853	-6.113875167	SI9-173.1a:NRM_demag(T,Hac)0	3.52E-06	0.27	LP-DIR-AF:LT-AF-Z	1046668	g	SI9-173.1a	u	2012-07-25T19:53:06Z	0.015	300
This study	230.0776842	-26.06826798	SI9-173.3a:NRM_demag(T,Hac)0	2.97E-06	0.47	LP-DIR-AF:LT-AF-Z	1046669	g	SI9-173.3a	u	2012-07-25T19:53:21Z	0.015	300
This study	177.08583	-35.98946714	SI9-173.5a:NRM_demag(T,Hac)0	3.06E-06	0.67	LP-DIR-AF:LT-AF-Z	1046670	g	SI9-173.5a	u	2012-07-25T19:53:36Z	0.015	300
This study	150.0954813	8.989054086	SI9-173.6a:NRM_demag(T,Hac)0	2.01E-06	0.87	LP-DIR-AF:LT-AF-Z	1046671	g	SI9-173.6a	u	2012-07-25T19:53:51Z	0.015	300
This study	201.6967648	-50.59184181	SI9-173.7a:NRM_demag(T,Hac)0	4.36E-06	1.07	LP-DIR-AF:LT-AF-Z	1046672	g	SI9-173.7a	u	2012-07-25T19:54:06Z	0.015	300
This study	299.21058703	-4.185242313	SI9-173.0a:NRM_demag(T,Hac)0	2.63E-06	0.07	LP-DIR-AF:LT-AF-Z	1046673	g	SI9-173.0a	u	2012-07-25T20:02:10Z	0.02	300
This study	298.57968537	-10.75613483	SI9-173.1a:NRM_demag(T,Hac)0	3.70E-06	0.27	LP-DIR-AF:LT-AF-Z	1046674	g	SI9-173.1a	u	2012-07-25T20:02:25Z	0.02	300
This study	218.8710618	-30.04776007	SI9-173.3a:NRM_demag(T,Hac)0	2.96E-06	0.47	LP-DIR-AF:LT-AF-Z	1046675	g	SI9-173.3a	u	2012-07-25T20:02:40Z	0.02	300
This study	180.0205607	-41.77759796	SI9-173.5a:NRM_demag(T,Hac)0	3.10E-06	0.67	LP-DIR-AF:LT-AF-Z	1046676	g	SI9-173.5a	u	2012-07-25T20:02:56Z	0.02	300
This study	151.6215167	0.415929847	SI9-173.6a:NRM_demag(T,Hac)0	1.91E-06	0.87	LP-DIR-AF:LT-AF-Z	1046677	g	SI9-173.6a	u	2012-07-25T20:03:11Z	0.02	300
This study	205.3261145	-53.79313933	SI9-173.7a:NRM_demag(T,Hac)0	4.47E-06	1.07	LP-DIR-AF:LT-AF-Z	1046678	g	SI9-173.7a	u	2012-07-25T20:03:26Z	0.02	300
This study	302.67582261	-7.513934829	SI9-173.0a:NRM_demag(T,Hac)0	2.70E-06	0.07	LP-DIR-AF:LT-AF-Z	1046679	g	SI9-173.0a	u	2012-07-25T20:08:19Z	0.025	300
This study	302.74180615	-13.8916931	SI9-173.1a:NRM_demag(T,Hac)0	3.81E-06	0.27	LP-DIR-AF:LT-AF-Z	1046680	g	SI9-173.1a	u	2012-07-25T20:08:34Z	0.025	300
This study	232.2358394	-35.38108428	SI9-173.3a:NRM_demag(T,Hac)0	3.01E-06	0.47	LP-DIR-AF:LT-AF-Z	1046681	g	SI9-173.3a	u	2012-07-25T20:08:49Z	0.025	300
This study	182.8344772	-46.28597103	SI9-173.5a:NRM_demag(T,Hac)0	3.14E-06	0.67	LP-DIR-AF:LT-AF-Z	1046682	g	SI9-173.5a	u	2012-07-25T20:09:04Z	0.025	300
This study	153.1457467	-8.308683456	SI9-173.6a:NRM_demag(T,Hac)0	1.86E-06	0.87	LP-DIR-AF:LT-AF-Z	1046683	g	SI9-173.6a	u	2012-07-25T20:09:19Z	0.025	300
This study	208.6681136	-56.3571346	SI9-173.7a:NRM_demag(T,Hac)0	4.54E-06	1.07	LP-DIR-AF:LT-AF-Z	1046684	g	SI9-173.7a	u	2012-07-25T20:09:34Z	0.025	300
This study	305.51144768	-10.13897219	SI9-173.0a:NRM_demag(T,Hac)0	2.73E-06	0.07	LP-DIR-AF:LT-AF-Z	1046685	g	SI9-173.0a	u	2012-07-25T20:14:30Z	0.03	300
This study	306.07320716	-15.92233672	SI9-173.1a:NRM_demag(T,Hac)0	3.84E-06	0.27	LP-DIR-AF:LT-AF-Z	1046686	g	SI9-173.1a	u	2012-07-25T20:14:45Z	0.03	300
This study	232.9657109	-42.15592023	SI9-173.3a:NRM_demag(T,Hac)0	3.02E-06	0.47	LP-DIR-AF:LT-AF-Z	1046687	g	SI9-173.3a	u	2012-07-25T20:15:00Z	0.03	300
This study	185.8237807	-50.3819174	SI9-173.5a:NRM_demag(T,Hac)0	3.14E-06	0.67	LP-DIR-AF:LT-AF-Z	1046688	g	SI9-173.5a	u	2012-07-25T20:15:15Z	0.03	300
This study	155.1246286	-16.97619836	SI9-173.6a:NRM_demag(T,Hac)0	1.84E-06	0.87	LP-DIR-AF:LT-AF-Z	1046689	g	SI9-173.6a	u	2012-07-25T20:15:31Z	0.03	300
This study	211.940008	-58.24220225	SI9-173.7a:NRM_demag(T,Hac)0	4.56E-06	1.07	LP-DIR-AF:LT-AF-Z	1046690	g	SI9-173.7a	u	2012-07-25T20:15:46Z	0.03	300
This study	308.01473012	-12.74426309	SI9-173.0a:NRM_demag(T,Hac)0	2.68E-06	0.07	LP-DIR-AF:LT-AF-Z	1046691	g	SI9-173.0a	u	2012-07-25T20:20:12Z	0.04	300
This study	309.43451033	-17.94391372	SI9-173.1a:NRM_demag(T,Hac)0	3.78E-06	0.27	LP-DIR-AF:LT-AF-Z	1046692	g	SI9-173.1a	u	2012-07-25T20:20:27Z	0.04	300
This study	251.513254	-44.53076082	SI9-173.3a:NRM_demag(T,Hac)0	3.04E-06	0.47	LP-DIR-AF:LT-AF-Z	1046693	g	SI9-173.3a	u	2012-07-25T20:20:42Z	0.04	300
This study	190.3326112	-54.52807409	SI9-173.5a:NRM_demag(T,Hac)0	3.07E-06	0.67	LP-DIR-AF:LT-AF-Z	1046694	g	SI9-173.5a	u	2012-07-25T20:20:57Z	0.04	300
This study	158.0990592	-28.59484774	SI9-173.6a:NRM_demag(T,Hac)0	1.84E-06	0.87	LP-DIR-AF:LT-AF-Z	1046695	g	SI9-173.6a	u	2012-07-25T20:21:12Z	0.04	300
This study	217.0259214	-60.32958062	SI9-173.7a:NRM_demag(T,Hac)0	4.44E-06	1.07	LP-DIR-AF:LT-AF-Z	1046696	g	SI9-173.7a	u	2012-07-25T20:21:27Z	0.04	300
This study	310.87627258	-14.25066903	SI9-173.0a:NRM_demag(T,Hac)0	2.52E-06	0.07	LP-DIR-AF:LT-AF-Z	1046697	g	SI9-173.0a	u	2012-07-25T20:26:02Z	0.05	300
This study	311.95566921	-19.33161515	SI9-173.1a:NRM_demag(T,Hac)0	3.54E-06	0.27	LP-DIR-AF:LT-AF-Z	1046698	g	SI9-173.1a	u	2012-07-25T20:26:17Z	0.05	300
This study	257.8411157	-48.48489565	SI9-173.3a:NRM_demag(T,Hac)0	2.83E-06	0.47	LP-DIR-AF:LT-AF-Z	1046699	g	SI9-173.3a	u	2012-07-25T20:26:32Z	0.05	300
This study	194.310339	-57.35951546	SI9-173.5a:NRM_demag(T,Hac)0	2.90E-06	0.67	LP-DIR-AF:LT-AF-Z	1046700	g	SI9-173.5a	u	2012-07-25T20:26:47Z	0.05	300
This study	161.4759834	-38.44506696	SI9-173.6a:NRM_demag(T,Hac)0	1.86E-06	0.87	LP-DIR-AF:LT-AF-Z	1046701	g	SI9-173.6a	u	2012-07-25T20:27:03Z	0.05	300
This study	221.4651151	-62.16122331	SI9-173.7a:NRM_demag(T,Hac)0	4.15E-06	1.07	LP-DIR-AF:LT-AF-Z	1046702	g	SI9-173.7a	u	2012-07-25T20:27:18Z	0.05	300
This study	312.8528811	-15.94267832	SI9-173.0a:NRM_demag(T,Hac)0	2.32E-06	0.07	LP-DIR-AF:LT-AF-Z	1046703	g	SI9-173.0a	u	2012-07-25T20:32:01Z	0.06	300
This study	312.59458952	-21.16902718	SI9-173.1a:NRM_demag(T,Hac)0	3.22E-06	0.27	LP-DIR-AF:LT-AF-Z	1046704	g	SI9-173.1a	u	2012-07-25T20:32:16Z	0.06	300
This study	261.6818844	-51.46170738	SI9-173.3a:NRM_demag(T,Hac)0	2.71E-06	0.47	LP-DIR-AF:LT-AF-Z	1046705	g	SI9-173.3a	u	2012-07-25T20:32:31Z	0.06	300
This study	198.5255646	-59.93682193	SI9-173.5a:NRM_demag(T,Hac)0	2.66E-06	0.67	LP-DIR-AF:LT-AF-Z	1046706	g	SI9-173.5a	u	2012-07-25T20:32:46Z	0.06	300
This study	164.593574	-45.71346496	SI9-173.6a:NRM_demag(T,Hac)0	1.87E-06	0.87	LP-DIR-AF:LT-AF-Z	1046707	g	SI9-173.6a	u	2012-07-25T20:33:01Z	0.06	300
This study	223.523548	-62.7766712	SI9-173.7a:NRM_demag(T,Hac)0	3.83E-06	1.07	LP-DIR-AF:LT-AF-Z	1046708	g	SI9-173.7a	u	2012-07-25T20:33:16Z	0.06	300
This study	312.74140641	-16.71670593	SI9-173.0a:NRM_demag(T,Hac)0	2.00E-06	0.07	LP-DIR-AF:LT-AF-Z	1046709	g	SI9-173.0a	u	2012-07-25T20:45:56Z	0.07	300
This study	313.65612496	-19.10252276	SI9-173.1a:NRM_demag(T,Hac)0	2.81E-06	0.27	LP-DIR-AF:LT-AF-Z	1046710	g	SI9-173.1a	u	2012-07-25T20:46:11Z	0.07	300
This study	249.1389838	-54.53555942	SI9-173.3a:NRM_demag(T,Hac)0	2.43E-06	0.47	LP-DIR-AF:LT-AF-Z	1046711	g	SI9-173.3a	u	2012-07-25T20:46:26Z	0.07	300
This study	202.8334011	-60.23822641	SI9-173.5a:NRM_demag(T,Hac)0	2.32E-06	0.67	LP-DIR-AF:LT-AF-Z	1046712	g	SI9-173.5a	u	2012-07-25T20:46:41Z	0.07	300
This study	168.0954554	-48.34998931	SI9-173.6a:NRM_demag(T,Hac)0	1.70E-06	0.87	LP-DIR-AF:LT-AF-Z	1046713	g	SI9-173.6a	u	2012-07-25T20:46:56Z	0.07	300
This study	231.4866156	-63.76729315	SI9-173.7a:NRM_demag(T,Hac)0	3.28E-06	1.07	LP-DIR-AF:LT-AF-Z	1046714	g	SI9-173.7a	u	2012-07-25T20:47:11Z	0.07	300
This study	314.56678443	-18.00550499	SI9-173.0a:NRM_demag(T,Hac)0	1.88E-06	0.07	LP-DIR-AF:LT-AF-Z	1046715	g	SI9-173.0a	u	2012-07-25T20:59:58Z	0.08	300
This study	313.81499035	-22.00537434	SI9-173.1a:NRM_demag(T,Hac)0	2.52E-06	0.27	LP-DIR-AF:LT-AF-Z	1046716	g	SI9-173.1a	u	2012-07-25T21:00:13Z	0.08	300
This study	256.1942921	-55.89136474	SI9-173.3a:NRM_demag(T,Hac)0	2.30E-06	0.47	LP-DIR-AF:LT-AF-Z	1046717	g	SI9-173.3a	u	2012-07-25T21:00:28Z	0.08	300
This study	206.1084365	-60.9185576	SI9-173.5a:NRM_demag(T,Hac)0	2.17E-06	0.67	LP-DIR-AF:LT-AF-Z	1046718	g	SI9-173.5a	u	2012-07-25T21:00:43Z	0.08	300
This study	172.51197	-51.46459416	SI9-173.6a:NRM_demag(T,Hac)0	1.69E-06	0.87	LP-DIR-AF:LT-AF-Z	1046719	g	SI9-173.6a	u	2012-07-25T21:00:58Z	0.08	300
This study	230.8575708	-63.40415557	SI9-173.7a:NRM_demag(T,Hac)0	3.03E-06	1.07	LP-DIR-AF:LT-AF-Z	1046720	g	SI9-173.7a	u	2012-07-25T21:01:13Z	0.08	300
This study	314.79461174	-16.49293297	SI9-173.0a:NRM_demag(T,Hac)0	1.63E-06	0.07	LP-DIR-AF:LT-AF-Z	1046721	g	SI9-173.0a	u	2012-07-25T21:21:57Z	0.09	300
This study	313.65004478	-20.41978305	SI9-173.1a:NRM_demag(T,Hac)0	2.18E-06	0.27	LP-DIR-AF:LT-AF-Z	1046722	g	SI9-173.1a	u	2012-07-25T21:22:12Z	0.09	300
This study	263.7678468	-51.5887505	SI9-173.3a:NRM_demag(T,Hac)0	2.16E-06	0.47	LP-DIR-AF:LT-AF-Z	1046723	g	SI9-173.3a	u	2012-07-25T21:22:27Z	0.09	300
This study	212.7097363	-61.73789974	SI9-173.5a:NRM_demag(T,Hac)0	1.95E-06	0.67	LP-DIR-AF:LT-AF-Z	1046724	g	SI9-173.5a	u	2012-07-25T21:22:42Z	0.09	300
This study	177.9118296	-52.93086846	SI9-173.6a:NRM_demag(T,Hac)0	1.57E-06	0.87	LP-DIR-AF:LT-AF-Z	1046725	g	SI9-173.6a	u	2012-07-25T21:22:57Z	0.09	300
This study	234.2420429	-62.39834533	SI9-173.7a:NRM_demag(T,Hac)0	2.68E-06	1.07	LP-DIR-AF:LT-AF-Z	1046726	g	SI9-173.7a	u	2012-07-25T21:23:12Z	0.09	300
This study	310.08424447	-18.14854531	SI9-173.0a:NRM_demag(T,Hac)0	1.33E-06	0.07	LP-DIR-AF:LT-AF-Z	1046727	g	SI9-173.0a	u	2012-07-25T21:28:29Z	0.1	300
This study	313.74761291	-21.38563088	SI9-173.1a:NRM_demag(T,Hac)0	1.88E-06	0.27	LP-DIR-AF:LT-AF-Z	1046728	g	SI9-173.1a	u	2012-07-25T21:28:44Z	0.1	300
This study	287.62857027	-53.84255261	SI9-173.3a:NRM_demag(T,Hac)0	1.87E-06	0.47	LP-DIR-AF:LT-AF-Z	1046729	g	SI9-173.3a	u	2012-07-25T21:28:59Z	0.1	300
This study	221.3422397	-62.60251518	SI9-173.5a:NRM_demag(T,Hac)0	1.77E-06	0.67	LP-DIR-AF:LT-AF-Z	1046730	g	SI9-173.5a	u	2012-07-25T21:29:14Z	0.1	300
This study	184.2514589	-57.03088317	SI9-173.6a:NRM_demag(T,Hac)0	1.47E-06	0.87	LP-DIR-AF:LT-AF-Z	1046731	g	SI9-173.6a	u	2012-07-25T21:29:29Z	0.1	300
This study	237.3582249	-62.14865933	SI9-173.7a:NRM_demag(T,Hac)0	2.37E-06	1.07	LP-DIR-AF:LT-AF-Z	1046732	g	SI9-173.7a	u	2012-07-25T21:29:44Z	0.1	300
This study	311.87745788	-18.23213107	SI9-173.0a:NRM_demag(T,Hac)0	1.03E-06	0.07	LP-DIR-AF:LT-AF-Z	1046733	g	SI9-173.0a	u	2012-07-25T21:43:07Z	0.12	300
This study	313.74252309	-20.18338683	SI9-173.1a:NRM_demag(T,Hac)0	1.49E-06	0.27	LP-DIR-AF:LT-AF-Z	1046734	g	SI9-173.1a	u	2012-07-25T21:43:22Z	0.12	300
This study	272.05488959	-58.48598466	SI9-173.3a:NRM_demag(T,Hac)0	1.53E-06	0.47	LP-DIR-AF:LT-AF-Z	1046735	g	SI9-173.3a	u	2012-07-25T21:43:37Z	0.12	300
This study	221.1928916	-55.7767171	SI9-173.5a:NRM_demag(T,Hac)0	1.47E-06	0.67	LP-DIR-AF:LT-AF-Z	1046736	g	SI9-173.5a	u	2012-07-25T21:43:52Z	0.12	300
This study	200.161426	-58.04143118	SI9-173.6a:NRM_demag(T,Hac)0	1.15E-06	0.87	LP-DIR-AF:LT-AF-Z	1046737	g	SI9-173.6a	u	2012-07-25T21:44:07Z	0.12	300
This study	237.6227791	-58.46524055	SI9-173.7a:NRM_demag(T,Hac)0	1.84E-06	1.07	LP-DIR-AF:LT-AF-Z	1046738	g	SI9-173.7a	u	2012-07-25T21:44:22Z	0.12	300
This study	310.8710181	-18.19585013	SI9-173.0a:NRM_demag(T,Hac)0	8.18E-07	0.07	LP-DIR-AF:LT-AF-Z	1046739	g	SI9-173.0a	u	2012-07-25T21:54:08Z	0.14	300
This study	310.53772411	-19.23220435	SI9-173.1a:NRM_demag(T,Hac)0	1.16E-06	0.27	LP-DIR-AF:LT-AF-Z	1046740	g	SI9-173.1a	u	2012-07-25T21:54:23Z	0.14	300
This study	258.738254	-45.81876781	SI9-173.3a:NRM_demag(T,Hac)0	1.32E-06	0.47	LP-DIR-AF:LT-AF-Z	1046741	g	SI9-173.3a	u	2012-07-25T21:54:38Z	0.14	300
This study	236.4894963	-57.32939619	SI9-173.5a:NRM_demag(T,Hac)0	1.18E-06	0.67	LP-DIR-AF:LT-AF-Z	1046742	g	SI9-173.5a	u	2012-07-25T21:54:53Z	0.14	300
This study	206.5860286	-48.26312802	SI9-173.6a:NRM_demag(T,Hac)0	1.08E-06	0.87	LP-DIR-AF:LT-AF-Z	1046743	g	SI9-173.6a	u	2012-07-25T21:55:08Z	0.14	300
This study	241.4588842	-54.30915111	SI9-173.7a:NRM_demag(T,Hac)0	1.45E-06	1.07	LP-DIR-AF:LT-AF-Z	1046744	g	SI9-173.7a	u	2012-07-25T21:55:23Z	0.14	300
This study	314.42472115	-8.508226437	SI9-173.0a:NRM_demag(T,Hac)0	5.69E-07	0.07	LP-DIR-AF:LT-AF-Z	1046745	g	SI9-173.0a	u	2012-07-25T22:01:44Z	0.17	300
This study	302.3274701	-13.09719902	SI9-173.1a:NRM_demag(T,Hac)0	7.55E-07	0.27	LP-DIR-AF:LT-AF-Z	1046746	g	SI9-173.1a	u	2012-07-25T22:01:59Z	0.17	300
This study	271.86935229	-23.50503154	SI9-173.3a:NRM_demag(T,Hac)0	1.13E-06	0.47	LP-DIR-AF:LT-AF-Z	1046747	g	SI9-173.3a	u	2012-07-25T22:02:14Z	0.17	300
This study	284.54030708	-44.11427705	SI9-173.5a:NRM_demag(T,Hac)0	7.64E-07	0.67	LP-DIR-AF:LT-AF-Z	1046748	g	SI9-173.5a	u	2012-07-25T22:02:29Z	0.17	300
This study	238.1900675	-37.9521677	SI9-173.6a:NRM_demag(T,Hac)0	6.79E-07	0.87	LP-DIR-AF:LT-AF-Z	1046749	g	SI9-173.6a	u	2012-07-25T22:02:44Z	0.17	300
This study	241.2529666	-31.93170063	SI9-173.7a:NRM_demag(T,Hac)0	8.79E-07	1.07	LP-DIR-AF:LT-AF-Z	1046750	g	SI9-173.7a	u	2012-07-25T22:02:59Z	0.17	300
This study	204.1154558	-59.58046301	SI9-315.30a:NRM_demag(T,Hac)0	1.61E-05	0.07	LP-DIR:LT-NO	1045557	g	SI9-315.30a	u	2012-07-23T20:06:46Z	0	300
This study	124.9820487	-61.81993283	SI9-315.35a:NRM_demag(T,Hac)0	1.43E-05	0.27	LP-DIR:LT-NO	1045558	g	SI9-315.35a	u	2012-07-23T20:07:01Z	0	300
This study	173.0112368	-85.42360093	SI9-315.40a:NRM_demag(T,Hac)0	1.74E-05	0.47	LP-DIR:LT-NO	1045559	g	SI9-315.40a	u	2012-07-23T20:07:15Z	0	300
