tab 	pmag_samples
er_location_name	er_sample_name	er_site_name	er_specimen_names	sample_dec	sample_inc	sample_n	sample_n_lines	sample_tilt_correction
Simpson Island	SI6-123.90	SI6(122.3 to 127.6)	SI6-123.90a	164.1	-65.6	1	1	0
Simpson Island	SI6-123.90	SI6(122.3 to 127.6)	SI6-123.90a	106.2	-79.9	1	1	100
Simpson Island	SI6-124.00	SI6(122.3 to 127.6)	SI6-124.00a	165.1	-64.2	1	1	0
Simpson Island	SI6-124.00	SI6(122.3 to 127.6)	SI6-124.00a	114.5	-79.4	1	1	100
Simpson Island	SI6-125.30	SI6(122.3 to 127.6)	SI6-125.30a	150.4	-63.8	1	1	0
Simpson Island	SI6-125.30	SI6(122.3 to 127.6)	SI6-125.30a	99.4	-73.9	1	1	100
Simpson Island	SI6-125.80	SI6(122.3 to 127.6)	SI6-125.80a	178.3	-66.8	1	1	0
Simpson Island	SI6-125.80	SI6(122.3 to 127.6)	SI6-125.80a	122.5	-85.4	1	1	100
Simpson Island	SI6-125.90	SI6(122.3 to 127.6)	SI6-125.90a	167.3	-70.1	1	1	0
Simpson Island	SI6-125.90	SI6(122.3 to 127.6)	SI6-125.90a	81.1	-82.4	1	1	100
Simpson Island	SI6-126.00	SI6(122.3 to 127.6)	SI6-126.00a	140.9	-80.5	1	1	0
Simpson Island	SI6-126.00	SI6(122.3 to 127.6)	SI6-126.00a	35.3	-73.8	1	1	100
Simpson Island	SI6-126.20	SI6(122.3 to 127.6)	SI6-126.20a	126.9	-74.3	1	1	0
Simpson Island	SI6-126.20	SI6(122.3 to 127.6)	SI6-126.20a	55.5	-70.7	1	1	100
Simpson Island	SI6-181.60	SI6(180.6 to 188.8)	SI6-181.60a	87.9	-47.9	1	1	0
Simpson Island	SI6-181.60	SI6(180.6 to 188.8)	SI6-181.60a	68.6	-40.2	1	1	100
Simpson Island	SI6-181.75	SI6(180.6 to 188.8)	SI6-181.75a	105.2	-56.8	1	1	0
Simpson Island	SI6-181.75	SI6(180.6 to 188.8)	SI6-181.75a	74.8	-53.4	1	1	100
Simpson Island	SI6-182.20	SI6(180.6 to 188.8)	SI6-182.20a	111.3	-55.7	1	1	0
Simpson Island	SI6-182.20	SI6(180.6 to 188.8)	SI6-182.20a	80.5	-54.5	1	1	100
Simpson Island	SI6-182.30	SI6(180.6 to 188.8)	SI6-182.30a	107.2	-52.8	1	1	0
Simpson Island	SI6-182.30	SI6(180.6 to 188.8)	SI6-182.30a	80.1	-50.7	1	1	100
Simpson Island	SI6-182.40	SI6(180.6 to 188.8)	SI6-182.40a	109.1	-55.7	1	1	0
Simpson Island	SI6-182.40	SI6(180.6 to 188.8)	SI6-182.40a	78.8	-53.8	1	1	100
Simpson Island	SI6-182.50	SI6(180.6 to 188.8)	SI6-182.50a	115.8	-57.4	1	1	0
Simpson Island	SI6-182.50	SI6(180.6 to 188.8)	SI6-182.50a	82.1	-57.4	1	1	100
Simpson Island	SI6-183.00	SI6(180.6 to 188.8)	SI6-183.00a	107.3	-61.7	1	1	0
Simpson Island	SI6-183.00	SI6(180.6 to 188.8)	SI6-183.00a	70.8	-57.9	1	1	100
Simpson Island	SI6-183.10	SI6(180.6 to 188.8)	SI6-183.10a	104.3	-62.6	1	1	0
Simpson Island	SI6-183.10	SI6(180.6 to 188.8)	SI6-183.10a	67.7	-57.6	1	1	100
Simpson Island	SI6-208.60	SI6(208.4 to 219.9)	SI6-208.60a	122.3	-40.3	1	1	0
Simpson Island	SI6-208.60	SI6(208.4 to 219.9)	SI6-208.60a	103	-45.1	1	1	100
Simpson Island	SI6-209.00	SI6(208.4 to 219.9)	SI6-209.00a	126.6	-44.7	1	1	0
Simpson Island	SI6-209.00	SI6(208.4 to 219.9)	SI6-209.00a	104.2	-50.8	1	1	100
Simpson Island	SI6-209.10	SI6(208.4 to 219.9)	SI6-209.10a	117.1	-47.1	1	1	0
Simpson Island	SI6-209.10	SI6(208.4 to 219.9)	SI6-209.10a	93.3	-49.5	1	1	100
Simpson Island	SI6-209.40	SI6(208.4 to 219.9)	SI6-209.40a	131.7	-52.7	1	1	0
Simpson Island	SI6-209.40	SI6(208.4 to 219.9)	SI6-209.40a	101.3	-59.4	1	1	100
Simpson Island	SI6-209.50	SI6(208.4 to 219.9)	SI6-209.50a	129.1	-48.6	1	1	0
Simpson Island	SI6-209.50	SI6(208.4 to 219.9)	SI6-209.50a	103.1	-55	1	1	100
Simpson Island	SI6-209.80	SI6(208.4 to 219.9)	SI6-209.80a	192.4	-27.6	1	1	0
Simpson Island	SI6-209.80	SI6(208.4 to 219.9)	SI6-209.80a	193.6	-48.6	1	1	100
Simpson Island	SI6-247.4	SI6(245.4 to 252.7)	SI6-247.4a	244.2	-83.2	1	1	0
Simpson Island	SI6-247.4	SI6(245.4 to 252.7)	SI6-247.4a	350.5	-72	1	1	100
Simpson Island	SI6-247.7	SI6(245.4 to 252.7)	SI6-247.7a	125.3	-54.6	1	1	0
Simpson Island	SI6-247.7	SI6(245.4 to 252.7)	SI6-247.7a	93.3	-58.5	1	1	100
Simpson Island	SI6-248.1	SI6(245.4 to 252.7)	SI6-248.1a	123.1	-47.9	1	1	0
Simpson Island	SI6-248.1	SI6(245.4 to 252.7)	SI6-248.1a	98.1	-52.3	1	1	100
Simpson Island	SI6-248.8	SI6(245.4 to 252.7)	SI6-248.8a	142.3	-47.8	1	1	0
Simpson Island	SI6-248.8	SI6(245.4 to 252.7)	SI6-248.8a	117.5	-59	1	1	100
Simpson Island	SI6-248.9	SI6(245.4 to 252.7)	SI6-248.9a	138.1	-41	1	1	0
Simpson Island	SI6-248.9	SI6(245.4 to 252.7)	SI6-248.9a	118.7	-51.5	1	1	100
Simpson Island	SI6-249.2	SI6(245.4 to 252.7)	SI6-249.2a	133.3	-50	1	1	0
Simpson Island	SI6-249.2	SI6(245.4 to 252.7)	SI6-249.2a	105.9	-57.7	1	1	100
Simpson Island	SI6-251.0	SI6(245.4 to 252.7)	SI6-251.0a	137.6	-43.5	1	1	0
Simpson Island	SI6-251.0	SI6(245.4 to 252.7)	SI6-251.0a	116.3	-53.6	1	1	100
Simpson Island	SI6-251.2	SI6(245.4 to 252.7)	SI6-251.2a	130.2	-45.1	1	1	0
Simpson Island	SI6-251.2	SI6(245.4 to 252.7)	SI6-251.2a	107.1	-52.4	1	1	100
Simpson Island	SI6-274.2	SI6(268.4 to 289.5)	SI6-274.2a	135.4	-63.7	1	1	0
Simpson Island	SI6-274.2	SI6(268.4 to 289.5)	SI6-274.2a	86.8	-68.6	1	1	100
Simpson Island	SI6-274.3	SI6(268.4 to 289.5)	SI6-274.3a	140.3	-61.8	1	1	0
Simpson Island	SI6-274.3	SI6(268.4 to 289.5)	SI6-274.3a	95.1	-69.2	1	1	100
Simpson Island	SI6-274.9	SI6(268.4 to 289.5)	SI6-274.9a	132.5	-60	1	1	0
Simpson Island	SI6-274.9	SI6(268.4 to 289.5)	SI6-274.9a	91.9	-65.1	1	1	100
Simpson Island	SI6-275.3	SI6(268.4 to 289.5)	SI6-275.3a	145.5	-61.7	1	1	0
Simpson Island	SI6-275.3	SI6(268.4 to 289.5)	SI6-275.3a	100	-71	1	1	100
Simpson Island	SI6-276.3	SI6(268.4 to 289.5)	SI6-276.3a	132	-57.1	1	1	0
Simpson Island	SI6-276.3	SI6(268.4 to 289.5)	SI6-276.3a	95.8	-62.9	1	1	100
Simpson Island	SI6-277.0	SI6(268.4 to 289.5)	SI6-277.0a	126.1	-57.5	1	1	0
Simpson Island	SI6-277.0	SI6(268.4 to 289.5)	SI6-277.0a	90.3	-61.1	1	1	100
Simpson Island	SI6-277.3	SI6(268.4 to 289.5)	SI6-277.3a	134.3	-63.6	1	1	0
Simpson Island	SI6-277.3	SI6(268.4 to 289.5)	SI6-277.3a	86.3	-68.2	1	1	100
Simpson Island	SI6-277.5	SI6(268.4 to 289.5)	SI6-277.5a	135.4	-57.1	1	1	0
Simpson Island	SI6-277.5	SI6(268.4 to 289.5)	SI6-277.5a	98.9	-64.1	1	1	100
Simpson Island	SI6-291.4	SI6(289.8 to 301.1)	SI6-291.4a	143.2	-50.2	1	1	0
Simpson Island	SI6-291.4	SI6(289.8 to 301.1)	SI6-291.4a	116.1	-61.3	1	1	100
Simpson Island	SI6-291.8	SI6(289.8 to 301.1)	SI6-291.8a	145.8	-54.8	1	1	0
Simpson Island	SI6-291.8	SI6(289.8 to 301.1)	SI6-291.8a	113.2	-65.9	1	1	100
Simpson Island	SI6-293.2	SI6(289.8 to 301.1)	SI6-293.2a	126.3	-51.1	1	1	0
Simpson Island	SI6-293.2	SI6(289.8 to 301.1)	SI6-293.2a	98.1	-56	1	1	100
Simpson Island	SI6-294.0	SI6(289.8 to 301.1)	SI6-294.0a	120.9	-47.7	1	1	0
Simpson Island	SI6-294.0	SI6(289.8 to 301.1)	SI6-294.0a	96.2	-51.3	1	1	100
Simpson Island	SI6-294.4	SI6(289.8 to 301.1)	SI6-294.4a	141	-59.7	1	1	0
Simpson Island	SI6-294.4	SI6(289.8 to 301.1)	SI6-294.4a	100	-68	1	1	100
Simpson Island	SI6-294.6	SI6(289.8 to 301.1)	SI6-294.6a	139.9	-59.1	1	1	0
Simpson Island	SI6-294.6	SI6(289.8 to 301.1)	SI6-294.6a	100	-67.2	1	1	100
Simpson Island	SI6-295.2	SI6(289.8 to 301.1)	SI6-295.2a	121.7	-51.7	1	1	0
Simpson Island	SI6-295.2	SI6(289.8 to 301.1)	SI6-295.2a	93.1	-54.9	1	1	100
Simpson Island	SI6-296.2	SI6(289.8 to 301.1)	SI6-296.2a	134.6	-54.4	1	1	0
Simpson Island	SI6-296.2	SI6(289.8 to 301.1)	SI6-296.2a	102.1	-61.6	1	1	100
Simpson Island	SI7-0.2	SI7(0.0 to 3.9)	SI7-0.2a	146.3	-38	1	1	0
Simpson Island	SI7-0.2	SI7(0.0 to 3.9)	SI7-0.2a	131.5	-49.3	1	1	100
Simpson Island	SI7-0.5	SI7(0.0 to 3.9)	SI7-0.5a	141.1	-34.9	1	1	0
Simpson Island	SI7-0.5	SI7(0.0 to 3.9)	SI7-0.5a	127.4	-44.9	1	1	100
Simpson Island	SI7-1.0	SI7(0.0 to 3.9)	SI7-1.0a	147.8	-36.5	1	1	0
Simpson Island	SI7-1.0	SI7(0.0 to 3.9)	SI7-1.0a	134	-48.3	1	1	100
Simpson Island	SI7-1.1	SI7(0.0 to 3.9)	SI7-1.1a	144	-39.9	1	1	0
Simpson Island	SI7-1.1	SI7(0.0 to 3.9)	SI7-1.1a	127.9	-50.4	1	1	100
Simpson Island	SI7-1.4	SI7(0.0 to 3.9)	SI7-1.4a	141.1	-35.9	1	1	0
Simpson Island	SI7-1.4	SI7(0.0 to 3.9)	SI7-1.4a	126.9	-45.8	1	1	100
Simpson Island	SI7-2.4	SI7(0.0 to 3.9)	SI7-2.4a	143.9	-43.4	1	1	0
Simpson Island	SI7-2.4	SI7(0.0 to 3.9)	SI7-2.4a	125.4	-53.5	1	1	100
Simpson Island	SI7-2.6	SI7(0.0 to 3.9)	SI7-2.6a	144.7	-39.1	1	1	0
Simpson Island	SI7-2.6	SI7(0.0 to 3.9)	SI7-2.6a	129.1	-49.8	1	1	100
Simpson Island	SI7-2.7	SI7(0.0 to 3.9)	SI7-2.7a	140.4	-35.5	1	1	0
Simpson Island	SI7-2.7	SI7(0.0 to 3.9)	SI7-2.7a	126.3	-45.3	1	1	100
Simpson Island	SI7-3.94	SI7(3.9 to 5.4)	SI7-3.94a	152.2	-44.1	1	1	0
Simpson Island	SI7-3.94	SI7(3.9 to 5.4)	SI7-3.94a	134.4	-56.7	1	1	100
Simpson Island	SI7-3.95	SI7(3.9 to 5.4)	SI7-3.95a	154.8	-49.9	1	1	0
Simpson Island	SI7-3.95	SI7(3.9 to 5.4)	SI7-3.95a	132.9	-62.6	1	1	100
Simpson Island	SI7-3.96	SI7(3.9 to 5.4)	SI7-3.96a	134.1	-47.9	1	1	0
Simpson Island	SI7-3.96	SI7(3.9 to 5.4)	SI7-3.96a	111.5	-54.5	1	1	100
Simpson Island	SI7-3.98	SI7(3.9 to 5.4)	SI7-3.98a	149.3	-48.7	1	1	0
Simpson Island	SI7-3.98	SI7(3.9 to 5.4)	SI7-3.98a	127.4	-60	1	1	100
Simpson Island	SI7-4.20	SI7(3.9 to 5.4)	SI7-4.20a	148	-37	1	1	0
Simpson Island	SI7-4.20	SI7(3.9 to 5.4)	SI7-4.20a	134	-48.8	1	1	100
Simpson Island	SI7-4.70	SI7(3.9 to 5.4)	SI7-4.70a	158.5	-43.7	1	1	0
Simpson Island	SI7-4.70	SI7(3.9 to 5.4)	SI7-4.70a	142.6	-57.9	1	1	100
Simpson Island	SI7-4.75	SI7(3.9 to 5.4)	SI7-4.75a	148.7	-18.7	1	1	0
Simpson Island	SI7-4.75	SI7(3.9 to 5.4)	SI7-4.75a	142	-31.6	1	1	100
Simpson Island	SI7-10.9	SI7(9.6 to 18.0)	SI7-10.9a	142.6	-58.2	1	1	0
Simpson Island	SI7-10.9	SI7(9.6 to 18.0)	SI7-10.9a	108.7	-65.9	1	1	100
Simpson Island	SI7-11.80	SI7(9.6 to 18.0)	SI7-11.80a	137.1	-44.9	1	1	0
Simpson Island	SI7-11.80	SI7(9.6 to 18.0)	SI7-11.80a	116.9	-52.8	1	1	100
Simpson Island	SI7-12.70	SI7(9.6 to 18.0)	SI7-12.70a	139.7	-45.3	1	1	0
Simpson Island	SI7-12.70	SI7(9.6 to 18.0)	SI7-12.70a	119.5	-54	1	1	100
Simpson Island	SI7-13.20	SI7(9.6 to 18.0)	SI7-13.20a	144.6	-37.8	1	1	0
Simpson Island	SI7-13.20	SI7(9.6 to 18.0)	SI7-13.20a	129.7	-48.7	1	1	100
Simpson Island	SI7-13.70	SI7(9.6 to 18.0)	SI7-13.70a	138.6	-33.1	1	1	0
Simpson Island	SI7-13.70	SI7(9.6 to 18.0)	SI7-13.70a	125.6	-42.5	1	1	100
Simpson Island	SI7-15.6	SI7(9.6 to 18.0)	SI7-15.6a	140.6	-51.2	1	1	0
Simpson Island	SI7-15.6	SI7(9.6 to 18.0)	SI7-15.6a	115.4	-59.4	1	1	100
Simpson Island	SI7-16.0	SI7(9.6 to 18.0)	SI7-16.0a	146.6	-55.1	1	1	0
Simpson Island	SI7-16.0	SI7(9.6 to 18.0)	SI7-16.0a	117.3	-64.7	1	1	100
Simpson Island	SI8-1.70	SI8(0.0 to 3.9)	SI8-1.70a	144.4	-57	1	1	0
Simpson Island	SI8-1.70	SI8(0.0 to 3.9)	SI8-1.70a	115.4	-67.1	1	1	100
Simpson Island	SI8-1.80	SI8(0.0 to 3.9)	SI8-1.80a	158.2	-55	1	1	0
Simpson Island	SI8-1.80	SI8(0.0 to 3.9)	SI8-1.80a	136.2	-69.1	1	1	100
Simpson Island	SI8-1.90	SI8(0.0 to 3.9)	SI8-1.90a	158.7	-56.9	1	1	0
Simpson Island	SI8-1.90	SI8(0.0 to 3.9)	SI8-1.90a	134.3	-71	1	1	100
Simpson Island	SI8-2.00	SI8(0.0 to 3.9)	SI8-2.00a	154.3	-58.2	1	1	0
Simpson Island	SI8-2.00	SI8(0.0 to 3.9)	SI8-2.00a	126.1	-71	1	1	100
Simpson Island	SI8-2.30	SI8(0.0 to 3.9)	SI8-2.30a	151.7	-57.4	1	1	0
Simpson Island	SI8-2.30	SI8(0.0 to 3.9)	SI8-2.30a	123.9	-69.6	1	1	100
Simpson Island	SI8-2.70	SI8(0.0 to 3.9)	SI8-2.70a	148.7	-53.2	1	1	0
Simpson Island	SI8-2.70	SI8(0.0 to 3.9)	SI8-2.70a	125.2	-65.1	1	1	100
Simpson Island	SI8-2.75	SI8(0.0 to 3.9)	SI8-2.75a	149.5	-55.1	1	1	0
Simpson Island	SI8-2.75	SI8(0.0 to 3.9)	SI8-2.75a	124	-67	1	1	100
Simpson Island	SI8-3.30	SI8(0.0 to 3.9)	SI8-3.30a	153.7	-57.6	1	1	0
Simpson Island	SI8-3.30	SI8(0.0 to 3.9)	SI8-3.30a	126	-70.4	1	1	100
Simpson Island	SI8-6.0	SI8(3.9 to 19.3)	SI8-6.0a	154.8	-59.4	1	1	0
Simpson Island	SI8-6.0	SI8(3.9 to 19.3)	SI8-6.0a	124.9	-72.1	1	1	100
Simpson Island	SI8-6.2	SI8(3.9 to 19.3)	SI8-6.2a	171.1	-62.1	1	1	0
Simpson Island	SI8-6.2	SI8(3.9 to 19.3)	SI8-6.2a	147.5	-78.4	1	1	100
Simpson Island	SI8-6.3	SI8(3.9 to 19.3)	SI8-6.3a	148.1	-62	1	1	0
Simpson Island	SI8-6.3	SI8(3.9 to 19.3)	SI8-6.3a	111.1	-72.3	1	1	100
Simpson Island	SI8-6.4	SI8(3.9 to 19.3)	SI8-6.4a	149.5	-63.4	1	1	0
Simpson Island	SI8-6.4	SI8(3.9 to 19.3)	SI8-6.4a	109.6	-73.8	1	1	100
Simpson Island	SI8-6.5	SI8(3.9 to 19.3)	SI8-6.5a	141.8	-53.8	1	1	0
Simpson Island	SI8-6.5	SI8(3.9 to 19.3)	SI8-6.5a	116.2	-63.6	1	1	100
Simpson Island	SI8-7.8	SI8(3.9 to 19.3)	SI8-7.8a	152.9	-62.4	1	1	0
Simpson Island	SI8-7.8	SI8(3.9 to 19.3)	SI8-7.8a	116.3	-74	1	1	100
Simpson Island	SI8-9.0	SI8(3.9 to 19.3)	SI8-9.0a	156.1	-49.1	1	1	0
Simpson Island	SI8-9.0	SI8(3.9 to 19.3)	SI8-9.0a	138.8	-63.1	1	1	100
Simpson Island	SI8-9.2	SI8(3.9 to 19.3)	SI8-9.2a	52.7	-59.4	1	1	0
Simpson Island	SI8-9.2	SI8(3.9 to 19.3)	SI8-9.2a	38.1	-45	1	1	100
Simpson Island	SI8-28.7	SI8(19.3 to 45.0)	SI8-28.7a	130.6	-45.2	1	1	0
Simpson Island	SI8-28.7	SI8(19.3 to 45.0)	SI8-28.7a	111.5	-52.7	1	1	100
Simpson Island	SI8-29.7	SI8(19.3 to 45.0)	SI8-29.7a	136.7	-53.3	1	1	0
Simpson Island	SI8-29.7	SI8(19.3 to 45.0)	SI8-29.7a	111.1	-61.7	1	1	100
Simpson Island	SI8-29.9	SI8(19.3 to 45.0)	SI8-29.9a	114.1	-49.1	1	1	0
Simpson Island	SI8-29.9	SI8(19.3 to 45.0)	SI8-29.9a	92.4	-51.1	1	1	100
Simpson Island	SI8-31.5	SI8(19.3 to 45.0)	SI8-31.5a	123.8	-52.7	1	1	0
Simpson Island	SI8-31.5	SI8(19.3 to 45.0)	SI8-31.5a	98.5	-57.2	1	1	100
Simpson Island	SI8-31.7	SI8(19.3 to 45.0)	SI8-31.7a	129	-55.7	1	1	0
Simpson Island	SI8-31.7	SI8(19.3 to 45.0)	SI8-31.7a	100.4	-61.4	1	1	100
Simpson Island	SI8-32.4	SI8(19.3 to 45.0)	SI8-32.4a	135.1	-49.7	1	1	0
Simpson Island	SI8-32.4	SI8(19.3 to 45.0)	SI8-32.4a	112.7	-58	1	1	100
Simpson Island	SI8-32.8	SI8(19.3 to 45.0)	SI8-32.8a	148.5	-55.3	1	1	0
Simpson Island	SI8-32.8	SI8(19.3 to 45.0)	SI8-32.8a	122.6	-66.8	1	1	100
Simpson Island	SI8-35.2	SI8(19.3 to 45.0)	SI8-35.2a	146.7	-48.2	1	1	0
Simpson Island	SI8-35.2	SI8(19.3 to 45.0)	SI8-35.2a	127.4	-60	1	1	100
Simpson Island	SI8-50.0	SI8(47.5 to 56.7)	SI8-50.0a	148.4	-53.4	1	1	0
Simpson Island	SI8-50.0	SI8(47.5 to 56.7)	SI8-50.0a	124.7	-65.2	1	1	100
Simpson Island	SI8-50.5	SI8(47.5 to 56.7)	SI8-50.5a	136.2	-48	1	1	0
Simpson Island	SI8-50.5	SI8(47.5 to 56.7)	SI8-50.5a	115.3	-56.9	1	1	100
Simpson Island	SI8-50.6	SI8(47.5 to 56.7)	SI8-50.6a	136.2	-52.4	1	1	0
Simpson Island	SI8-50.6	SI8(47.5 to 56.7)	SI8-50.6a	111.5	-60.7	1	1	100
Simpson Island	SI8-51.3	SI8(47.5 to 56.7)	SI8-51.3a	147.5	-48.6	1	1	0
Simpson Island	SI8-51.3	SI8(47.5 to 56.7)	SI8-51.3a	128	-60.6	1	1	100
Simpson Island	SI8-52.2	SI8(47.5 to 56.7)	SI8-52.2a	152.2	-56.2	1	1	0
Simpson Island	SI8-52.2	SI8(47.5 to 56.7)	SI8-52.2a	126.3	-68.7	1	1	100
Simpson Island	SI8-53.0	SI8(47.5 to 56.7)	SI8-53.0a	156.5	-60.3	1	1	0
Simpson Island	SI8-53.0	SI8(47.5 to 56.7)	SI8-53.0a	125.6	-73.3	1	1	100
Simpson Island	SI8-53.2	SI8(47.5 to 56.7)	SI8-53.2a	24	-62	1	1	0
Simpson Island	SI8-53.2	SI8(47.5 to 56.7)	SI8-53.2a	18.1	-44.5	1	1	100
Simpson Island	SI8-54.0	SI8(47.5 to 56.7)	SI8-54.0a	201.9	-3.1	1	1	0
Simpson Island	SI8-54.0	SI8(47.5 to 56.7)	SI8-54.0a	202.9	-20.5	1	1	100
Simpson Island	SI8-70.3	SI8(62.9 to 84.4)	SI8-70.3a	148	-61.7	1	1	0
Simpson Island	SI8-70.3	SI8(62.9 to 84.4)	SI8-70.3a	111.7	-72	1	1	100
Simpson Island	SI8-70.4	SI8(62.9 to 84.4)	SI8-70.4a	147	-59.6	1	1	0
Simpson Island	SI8-70.4	SI8(62.9 to 84.4)	SI8-70.4a	114.5	-70.1	1	1	100
Simpson Island	SI8-70.7	SI8(62.9 to 84.4)	SI8-70.7a	147.9	-63.5	1	1	0
Simpson Island	SI8-70.7	SI8(62.9 to 84.4)	SI8-70.7a	107.5	-73.4	1	1	100
Simpson Island	SI8-72.1	SI8(62.9 to 84.4)	SI8-72.1a	131.1	-59.5	1	1	0
Simpson Island	SI8-72.1	SI8(62.9 to 84.4)	SI8-72.1a	97.6	-65.2	1	1	100
Simpson Island	SI8-72.3	SI8(62.9 to 84.4)	SI8-72.3a	130.3	-60.9	1	1	0
Simpson Island	SI8-72.3	SI8(62.9 to 84.4)	SI8-72.3a	94.7	-66	1	1	100
Simpson Island	SI8-72.9	SI8(62.9 to 84.4)	SI8-72.9a	137.7	-62.2	1	1	0
Simpson Island	SI8-72.9	SI8(62.9 to 84.4)	SI8-72.9a	99.4	-69.3	1	1	100
Simpson Island	SI8-73.2	SI8(62.9 to 84.4)	SI8-73.2a	146	-61.3	1	1	0
Simpson Island	SI8-73.2	SI8(62.9 to 84.4)	SI8-73.2a	110	-71.1	1	1	100
Simpson Island	SI8-73.4	SI8(62.9 to 84.4)	SI8-73.4a	134.3	-62.1	1	1	0
Simpson Island	SI8-73.4	SI8(62.9 to 84.4)	SI8-73.4a	96.5	-68.1	1	1	100
Simpson Island	SI8-88.2	SI8(84.4 to 102.6)	SI8-88.2a	121.1	-61.6	1	1	0
Simpson Island	SI8-88.2	SI8(84.4 to 102.6)	SI8-88.2a	85.7	-63.7	1	1	100
Simpson Island	SI8-90.2	SI8(84.4 to 102.6)	SI8-90.2a	148.8	-65.3	1	1	0
Simpson Island	SI8-90.2	SI8(84.4 to 102.6)	SI8-90.2a	104	-74.9	1	1	100
Simpson Island	SI8-90.8	SI8(84.4 to 102.6)	SI8-90.8a	118.7	-67.3	1	1	0
Simpson Island	SI8-90.8	SI8(84.4 to 102.6)	SI8-90.8a	74.4	-67.1	1	1	100
Simpson Island	SI8-90.9	SI8(84.4 to 102.6)	SI8-90.9a	123.8	-66.9	1	1	0
Simpson Island	SI8-90.9	SI8(84.4 to 102.6)	SI8-90.9a	78.7	-68.3	1	1	100
Simpson Island	SI8-91.3	SI8(84.4 to 102.6)	SI8-91.3a	113.8	-66.2	1	1	0
Simpson Island	SI8-91.3	SI8(84.4 to 102.6)	SI8-91.3a	73	-65	1	1	100
Simpson Island	SI8-92.5	SI8(84.4 to 102.6)	SI8-92.5a	104.8	-66.5	1	1	0
Simpson Island	SI8-92.5	SI8(84.4 to 102.6)	SI8-92.5a	66.5	-62.7	1	1	100
Simpson Island	SI8-96.9	SI8(84.4 to 102.6)	SI8-96.9a	125	-59.6	1	1	0
Simpson Island	SI8-96.9	SI8(84.4 to 102.6)	SI8-96.9a	91.8	-63.3	1	1	100
Simpson Island	SI8-97.0	SI8(84.4 to 102.6)	SI8-97.0a	113.7	-60.2	1	1	0
Simpson Island	SI8-97.0	SI8(84.4 to 102.6)	SI8-97.0a	81.5	-60.4	1	1	100
Simpson Island	SI8-108.6	SI8(106.6 to 115.4)	SI8-108.6a	123.1	-60.4	1	1	0
Simpson Island	SI8-108.6	SI8(106.6 to 115.4)	SI8-108.6a	89	-63.4	1	1	100
Simpson Island	SI8-109.8	SI8(106.6 to 115.4)	SI8-109.8a	141.5	-58.1	1	1	0
Simpson Island	SI8-109.8	SI8(106.6 to 115.4)	SI8-109.8a	110.5	-67.2	1	1	100
Simpson Island	SI8-111.2	SI8(106.6 to 115.4)	SI8-111.2a	124.5	-64.6	1	1	0
Simpson Island	SI8-111.2	SI8(106.6 to 115.4)	SI8-111.2a	83.6	-67	1	1	100
Simpson Island	SI8-111.6	SI8(106.6 to 115.4)	SI8-111.6a	114.8	-63.1	1	1	0
Simpson Island	SI8-111.6	SI8(106.6 to 115.4)	SI8-111.6a	78.5	-62.9	1	1	100
Simpson Island	SI8-111.8	SI8(106.6 to 115.4)	SI8-111.8a	135.8	-60.7	1	1	0
Simpson Island	SI8-111.8	SI8(106.6 to 115.4)	SI8-111.8a	100.4	-67.5	1	1	100
Simpson Island	SI8-113.6	SI8(106.6 to 115.4)	SI8-113.6a	138.4	-56.9	1	1	0
Simpson Island	SI8-113.6	SI8(106.6 to 115.4)	SI8-113.6a	108.7	-65.3	1	1	100
Simpson Island	SI8-114.4	SI8(106.6 to 115.4)	SI8-114.4a	143.9	-37.5	1	1	0
Simpson Island	SI8-114.4	SI8(106.6 to 115.4)	SI8-114.4a	130.9	-49.3	1	1	100
Simpson Island	SI8-115.4	SI8(106.6 to 115.4)	SI8-115.4a	148.9	-58.4	1	1	0
Simpson Island	SI8-115.4	SI8(106.6 to 115.4)	SI8-115.4a	118.8	-69.6	1	1	100
Simpson Island	SI8-D1	SI8(D1-D9)	SI8-D1a	136.6	-14.7	1	1	0
Simpson Island	SI8-D1	SI8(D1-D9)	SI8-D1a	131.3	-25.6	1	1	100
Simpson Island	SI8-D2	SI8(D1-D9)	SI8-D2a	124.6	-23.2	1	1	0
Simpson Island	SI8-D2	SI8(D1-D9)	SI8-D2a	116.1	-30.5	1	1	100
Simpson Island	SI8-D3	SI8(D1-D9)	SI8-D3a	134.8	-29.1	1	1	0
Simpson Island	SI8-D3	SI8(D1-D9)	SI8-D3a	124.6	-38.8	1	1	100
Simpson Island	SI8-D5	SI8(D1-D9)	SI8-D5a	136.9	-29.5	1	1	0
Simpson Island	SI8-D5	SI8(D1-D9)	SI8-D5a	126.6	-39.8	1	1	100
Simpson Island	SI8-D6	SI8(D1-D9)	SI8-D6a	127.3	-30.2	1	1	0
Simpson Island	SI8-D6	SI8(D1-D9)	SI8-D6a	116.2	-37.9	1	1	100
Simpson Island	SI8-D7	SI8(D1-D9)	SI8-D7a	127.5	-32.3	1	1	0
Simpson Island	SI8-D7	SI8(D1-D9)	SI8-D7a	115.4	-39.9	1	1	100
Simpson Island	SI8-D8	SI8(D1-D9)	SI8-D8a	125	-31.3	1	1	0
Simpson Island	SI8-D8	SI8(D1-D9)	SI8-D8a	113.4	-38.2	1	1	100
Simpson Island	SI8-D9	SI8(D1-D9)	SI8-D9a	126.3	-29.2	1	1	0
