tab 	pmag_specimens
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_instrument_codes	magic_method_codes	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_dec	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
This study	Simpson Island	SI5b-65.4	SI5b(64.6 to 70.4)	SI5b-65.4-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	112.4	-45.6	0.3	7	0
This study	Simpson Island	SI5b-65.4	SI5b(64.6 to 70.4)	SI5b-65.4-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	92.7	-45.5	0.3	7	100
This study	Simpson Island	SI5b-68.35	SI5b(64.6 to 70.4)	SI5b-68.35-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	118.3	-48.3	0.4	7	0
This study	Simpson Island	SI5b-68.35	SI5b(64.6 to 70.4)	SI5b-68.35-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	96.2	-49.7	0.4	7	100
This study	Simpson Island	SI5b-68.4	SI5b(64.6 to 70.4)	SI5b-68.4-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	272.7	-25	1	7	0
This study	Simpson Island	SI5b-68.4	SI5b(64.6 to 70.4)	SI5b-68.4-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	282.1	-26.9	1	7	100
This study	Simpson Island	SI5b-68.45	SI5b(64.6 to 70.4)	SI5b-68.45-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	131.1	-41.2	0.6	7	0
This study	Simpson Island	SI5b-68.45	SI5b(64.6 to 70.4)	SI5b-68.45-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	113.2	-47.6	0.6	7	100
This study	Simpson Island	SI5b-74.0	SI5b(72.6 to 79.0)	SI5b-74.0-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	120.2	-52	0.4	8	0
This study	Simpson Island	SI5b-74.0	SI5b(72.6 to 79.0)	SI5b-74.0-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	94.9	-53.5	0.4	8	100
This study	Simpson Island	SI5b-74.25	SI5b(72.6 to 79.0)	SI5b-74.25-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.025	T	122	-48.4	0.5	7	0
This study	Simpson Island	SI5b-74.25	SI5b(72.6 to 79.0)	SI5b-74.25-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.025	T	99.5	-51	0.5	7	100
This study	Simpson Island	SI5b-74.3	SI5b(72.6 to 79.0)	SI5b-74.3-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	119.4	-49.6	1	7	0
This study	Simpson Island	SI5b-74.3	SI5b(72.6 to 79.0)	SI5b-74.3-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	96.1	-51.3	1	7	100
This study	Simpson Island	SI5b-75.4	SI5b(72.6 to 79.0)	SI5b-75.4-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.05	0.015	T	120.7	-47.8	0.8	7	0
This study	Simpson Island	SI5b-75.4	SI5b(72.6 to 79.0)	SI5b-75.4-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.05	0.015	T	98.6	-50.1	0.8	7	100
This study	Simpson Island	SI5b-76.0	SI5b(72.6 to 79.0)	SI5b-76.0-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	120.2	-44.1	0.7	7	0
This study	Simpson Island	SI5b-76.0	SI5b(72.6 to 79.0)	SI5b-76.0-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	100.8	-46.7	0.7	7	100
This study	Simpson Island	SI5b-76.2	SI5b(72.6 to 79.0)	SI5b-76.2-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	110.8	-44	0.6	7	0
This study	Simpson Island	SI5b-76.2	SI5b(72.6 to 79.0)	SI5b-76.2-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	92.3	-43.6	0.6	7	100
This study	Simpson Island	SI5b-116.6	SI5b(115.0 to 120.2)	SI5b-116.6-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.05	0.015	T	135.6	-49.7	0.7	7	0
This study	Simpson Island	SI5b-116.6	SI5b(115.0 to 120.2)	SI5b-116.6-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.05	0.015	T	111.4	-56.6	0.7	7	100
This study	Simpson Island	SI5b-116.90	SI5b(115.0 to 120.2)	SI5b-116.90a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.05	0.015	T	136.2	-48.9	0.6	6	0
This study	Simpson Island	SI5b-116.90	SI5b(115.0 to 120.2)	SI5b-116.90a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.05	0.015	T	112.8	-56.1	0.6	6	100
This study	Simpson Island	SI5b-117.0	SI5b(115.0 to 120.2)	SI5b-117.0-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.04	0.015	T	138.3	-47.4	0.7	6	0
This study	Simpson Island	SI5b-117.0	SI5b(115.0 to 120.2)	SI5b-117.0-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.04	0.015	T	116.3	-55.4	0.7	6	100
This study	Simpson Island	SI5b-117.05	SI5b(115.0 to 120.2)	SI5b-117.05a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.05	0.015	T	134.1	-45	0.8	6	0
This study	Simpson Island	SI5b-117.05	SI5b(115.0 to 120.2)	SI5b-117.05a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.05	0.015	T	113.8	-52	0.8	6	100
This study	Simpson Island	SI5b-117.1	SI5b(115.0 to 120.2)	SI5b-117.1-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.05	0.015	T	135.4	-44.8	0.8	7	0
This study	Simpson Island	SI5b-117.1	SI5b(115.0 to 120.2)	SI5b-117.1-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.05	0.015	T	115.3	-52.2	0.8	7	100
This study	Simpson Island	SI5b-117.15	SI5b(115.0 to 120.2)	SI5b-117.15-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.05	0.015	T	144.7	-52.2	0.5	7	0
This study	Simpson Island	SI5b-117.15	SI5b(115.0 to 120.2)	SI5b-117.15-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.05	0.015	T	118.6	-61.7	0.5	7	100
This study	Simpson Island	SI5b-117.4	SI5b(115.0 to 120.2)	SI5b-117.4-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.05	0.015	T	134.4	-52	0.6	7	0
This study	Simpson Island	SI5b-117.4	SI5b(115.0 to 120.2)	SI5b-117.4-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.05	0.015	T	108	-58.2	0.6	7	100
This study	Simpson Island	SI5b-117.90	SI5b(115.0 to 120.2)	SI5b-117.90a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	140	-48.2	0.6	8	0
This study	Simpson Island	SI5b-117.90	SI5b(115.0 to 120.2)	SI5b-117.90a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	117.4	-56.6	0.6	8	100
This study	Simpson Island	SI5b-118.25	SI5b(115.0 to 120.2)	SI5b-118.25-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.025	T	139.8	-45.9	0.9	6	0
This study	Simpson Island	SI5b-118.25	SI5b(115.0 to 120.2)	SI5b-118.25-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.025	T	119	-54.8	0.9	6	100
This study	Simpson Island	SI5b-133.3	SI5b(132.4 to 171.9)	SI5b-133.3-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	128.1	-51	0.7	7	0
This study	Simpson Island	SI5b-133.3	SI5b(132.4 to 171.9)	SI5b-133.3-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	103	-55.3	0.7	7	100
This study	Simpson Island	SI5b-133.4	SI5b(132.4 to 171.9)	SI5b-133.4-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	128.4	-49.4	0.5	7	0
This study	Simpson Island	SI5b-133.4	SI5b(132.4 to 171.9)	SI5b-133.4-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	104.7	-54	0.5	7	100
This study	Simpson Island	SI5b-146.00	SI5b(132.4 to 171.9)	SI5b-146.00a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	177.3	-55.4	0.1	6	0
This study	Simpson Island	SI5b-146.00	SI5b(132.4 to 171.9)	SI5b-146.00a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	161.3	-72.9	0.1	6	100
This study	Simpson Island	SI5b-146.3	SI5b(132.4 to 171.9)	SI5b-146.3-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	144.9	-60.9	0.3	7	0
This study	Simpson Island	SI5b-146.3	SI5b(132.4 to 171.9)	SI5b-146.3-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	106.5	-68.7	0.3	7	100
This study	Simpson Island	SI5b-146.5	SI5b(132.4 to 171.9)	SI5b-146.5-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	138	-56.8	0.3	7	0
This study	Simpson Island	SI5b-146.5	SI5b(132.4 to 171.9)	SI5b-146.5-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	106.2	-63.3	0.3	7	100
This study	Simpson Island	SI5b-159.7	SI5b(132.4 to 171.9)	SI5b-159.7-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	131.5	-57.5	0.3	7	0
This study	Simpson Island	SI5b-159.7	SI5b(132.4 to 171.9)	SI5b-159.7-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	99	-61.8	0.3	7	100
This study	Simpson Island	SI5b-159.9	SI5b(132.4 to 171.9)	SI5b-159.9-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	140.1	-51.5	0.4	7	0
This study	Simpson Island	SI5b-159.9	SI5b(132.4 to 171.9)	SI5b-159.9-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	114.4	-59.6	0.4	7	100
This study	Simpson Island	SI5b-160.00	SI5b(132.4 to 171.9)	SI5b-160.00a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	125.8	-60.5	0.2	6	0
This study	Simpson Island	SI5b-160.00	SI5b(132.4 to 171.9)	SI5b-160.00a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	90.3	-62.2	0.2	6	100
This study	Simpson Island	SI5b-184.2	SI5b(183.4 to 188.7)	SI5b-184.2-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.035	T	313.1	53.7	1.7	6	0
This study	Simpson Island	SI5b-184.2	SI5b(183.4 to 188.7)	SI5b-184.2-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.035	T	284.9	59.1	1.7	6	100
This study	Simpson Island	SI5b-184.3	SI5b(183.4 to 188.7)	SI5b-184.3-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.015	T	143.6	-53.3	0.6	8	0
This study	Simpson Island	SI5b-184.3	SI5b(183.4 to 188.7)	SI5b-184.3-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.015	T	116.1	-62.2	0.6	8	100
This study	Simpson Island	SI5b-184.5	SI5b(183.4 to 188.7)	SI5b-184.5-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.015	T	145.8	-53.3	0.7	8	0
This study	Simpson Island	SI5b-184.5	SI5b(183.4 to 188.7)	SI5b-184.5-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.015	T	118.7	-62.9	0.7	8	100
This study	Simpson Island	SI5b-185.7	SI5b(183.4 to 188.7)	SI5b-185.7-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.015	T	132.5	-51.2	0.4	8	0
This study	Simpson Island	SI5b-185.7	SI5b(183.4 to 188.7)	SI5b-185.7-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.015	T	107	-56.9	0.4	8	100
This study	Simpson Island	SI5b-186.2	SI5b(183.4 to 188.7)	SI5b-186.2-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	147.3	-52	0.3	7	0
This study	Simpson Island	SI5b-186.2	SI5b(183.4 to 188.7)	SI5b-186.2-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.06	0.02	T	121.8	-62.3	0.3	7	100
This study	Simpson Island	SI5b-186.5	SI5b(183.4 to 188.7)	SI5b-186.5-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.05	0.015	T	143.1	-51.2	0.7	7	0
This study	Simpson Island	SI5b-186.5	SI5b(183.4 to 188.7)	SI5b-186.5-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.05	0.015	T	117.9	-60.3	0.7	7	100
This study	Simpson Island	SI5b-198.3	SI5b(197.5 to 216.7)	SI5b-198.3-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	140.5	-61.5	0.4	7	0
This study	Simpson Island	SI5b-198.3	SI5b(197.5 to 216.7)	SI5b-198.3-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	101.1	-67.8	0.4	7	100
This study	Simpson Island	SI5b-198.6	SI5b(197.5 to 216.7)	SI5b-198.6-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.145	0.04	T	145.4	-72.7	0.7	7	0
This study	Simpson Island	SI5b-198.6	SI5b(197.5 to 216.7)	SI5b-198.6-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.145	0.04	T	74.1	-75.4	0.7	7	100
This study	Simpson Island	SI5b-198.8	SI5b(197.5 to 216.7)	SI5b-198.8-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	149.1	-62	0.7	7	0
This study	Simpson Island	SI5b-198.8	SI5b(197.5 to 216.7)	SI5b-198.8-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.03	T	108.8	-70.9	0.7	7	100
This study	Simpson Island	SI5b-212.4	SI5b(197.5 to 216.7)	SI5b-212.4-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	136.5	-59.6	0.5	8	0
This study	Simpson Island	SI5b-212.4	SI5b(197.5 to 216.7)	SI5b-212.4-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	100.6	-65	0.5	8	100
This study	Simpson Island	SI5b-214.0	SI5b(197.5 to 216.7)	SI5b-214.0-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	143.1	-64.6	0.4	8	0
This study	Simpson Island	SI5b-214.0	SI5b(197.5 to 216.7)	SI5b-214.0-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	97.2	-70.8	0.4	8	100
This study	Simpson Island	SI5b-214.2	SI5b(197.5 to 216.7)	SI5b-214.2-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	142.2	-61.5	0.3	8	0
This study	Simpson Island	SI5b-214.2	SI5b(197.5 to 216.7)	SI5b-214.2-D	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.08	0.02	T	102.9	-68.3	0.3	8	100
This study	Simpson Island	SI6-0.70	SI6(0.0 to 3.0)	SI6-0.70a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.015	T	129.5	-53.4	0.6	10	0
This study	Simpson Island	SI6-0.70	SI6(0.0 to 3.0)	SI6-0.70a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.015	T	98.5	-59.1	0.6	10	100
This study	Simpson Island	SI6-0.80	SI6(0.0 to 3.0)	SI6-0.80a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	147.6	-56.4	0.5	12	0
This study	Simpson Island	SI6-0.80	SI6(0.0 to 3.0)	SI6-0.80a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	112.6	-67.9	0.5	12	100
This study	Simpson Island	SI6-1.40	SI6(0.0 to 3.0)	SI6-1.40a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	144.8	-51.6	0.5	11	0
This study	Simpson Island	SI6-1.40	SI6(0.0 to 3.0)	SI6-1.40a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	116.3	-63	0.5	11	100
This study	Simpson Island	SI6-2.20	SI6(0.0 to 3.0)	SI6-2.20a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	135.6	-52.7	1.7	10	0
This study	Simpson Island	SI6-2.20	SI6(0.0 to 3.0)	SI6-2.20a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	105.2	-60.7	1.7	10	100
This study	Simpson Island	SI6-2.40	SI6(0.0 to 3.0)	SI6-2.40a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	126	-60.9	1.4	10	0
This study	Simpson Island	SI6-2.40	SI6(0.0 to 3.0)	SI6-2.40a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.02	T	85.1	-63.5	1.4	10	100
This study	Simpson Island	SI6-13.35	SI6(12.0 to 28.4)	SI6-13.35a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	115.2	-60.8	0.9	12	0
This study	Simpson Island	SI6-13.35	SI6(12.0 to 28.4)	SI6-13.35a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	77.4	-59.7	0.9	12	100
This study	Simpson Island	SI6-13.36	SI6(12.0 to 28.4)	SI6-13.36a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	123	-63.9	0.5	12	0
This study	Simpson Island	SI6-13.36	SI6(12.0 to 28.4)	SI6-13.36a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	77.9	-64.4	0.5	12	100
This study	Simpson Island	SI6-13.45	SI6(12.0 to 28.4)	SI6-13.45a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	129.8	-66.2	0.4	13	0
This study	Simpson Island	SI6-13.45	SI6(12.0 to 28.4)	SI6-13.45a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	77.7	-68.2	0.4	13	100
This study	Simpson Island	SI6-13.50	SI6(12.0 to 28.4)	SI6-13.50a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	121.3	-62	0.4	13	0
This study	Simpson Island	SI6-13.50	SI6(12.0 to 28.4)	SI6-13.50a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	80.1	-62.7	0.4	13	100
This study	Simpson Island	SI6-14.20	SI6(12.0 to 28.4)	SI6-14.20a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.008	T	121.8	-62.5	0.4	12	0
This study	Simpson Island	SI6-14.20	SI6(12.0 to 28.4)	SI6-14.20a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.09	0.008	T	79.4	-63.2	0.4	12	100
This study	Simpson Island	SI6-14.40	SI6(12.0 to 28.4)	SI6-14.40a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	118.7	-58.4	0.4	13	0
This study	Simpson Island	SI6-14.40	SI6(12.0 to 28.4)	SI6-14.40a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	83.1	-59.1	0.4	13	100
This study	Simpson Island	SI6-14.45	SI6(12.0 to 28.4)	SI6-14.45a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	123.8	-62.7	0.4	13	0
This study	Simpson Island	SI6-14.45	SI6(12.0 to 28.4)	SI6-14.45a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	80.6	-64	0.4	13	100
This study	Simpson Island	SI6-15.00	SI6(12.0 to 28.4)	SI6-15.00a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	113.7	-65.4	0.4	13	0
This study	Simpson Island	SI6-15.00	SI6(12.0 to 28.4)	SI6-15.00a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	69.5	-62.5	0.4	13	100
This study	Simpson Island	SI6-41.6	SI6(40.6 to 57.8)	SI6-41.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	42.2	-51.4	0.2	13	0
This study	Simpson Island	SI6-41.6	SI6(40.6 to 57.8)	SI6-41.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	33	-32.9	0.2	13	100
This study	Simpson Island	SI6-42.6	SI6(40.6 to 57.8)	SI6-42.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	126.7	-55.9	0.5	13	0
This study	Simpson Island	SI6-42.6	SI6(40.6 to 57.8)	SI6-42.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	92.9	-60	0.5	13	100
This study	Simpson Island	SI6-43.5	SI6(40.6 to 57.8)	SI6-43.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	132.6	-66.2	0.5	13	0
This study	Simpson Island	SI6-43.5	SI6(40.6 to 57.8)	SI6-43.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	79.6	-69.1	0.5	13	100
This study	Simpson Island	SI6-43.6	SI6(40.6 to 57.8)	SI6-43.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	141.6	-57.6	0.8	11	0
This study	Simpson Island	SI6-43.6	SI6(40.6 to 57.8)	SI6-43.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.015	T	104.1	-66.6	0.8	11	100
This study	Simpson Island	SI6-43.8	SI6(40.6 to 57.8)	SI6-43.8a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	135.1	-56.8	1.2	13	0
This study	Simpson Island	SI6-43.8	SI6(40.6 to 57.8)	SI6-43.8a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	99.2	-63.8	1.2	13	100
This study	Simpson Island	SI6-46.5	SI6(40.6 to 57.8)	SI6-46.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	251.9	-81.7	0.3	12	0
This study	Simpson Island	SI6-46.5	SI6(40.6 to 57.8)	SI6-46.5a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.01	T	345.2	-71.3	0.3	12	100
This study	Simpson Island	SI6-46.6	SI6(40.6 to 57.8)	SI6-46.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	149	-56.8	0.5	13	0
This study	Simpson Island	SI6-46.6	SI6(40.6 to 57.8)	SI6-46.6a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	113.6	-68.7	0.5	13	100
This study	Simpson Island	SI6-50.9	SI6(40.6 to 57.8)	SI6-50.9a	IRM-SRM-U	DA-DIR-GEO:DE-BFL:LP-DIR-AF:LP-DC4	0.1	0.008	T	122.4	-59.7	0.6	13	0
