tab 	magic_measurements
er_citation_names	er_expedition_name	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	measurement_date	measurement_dec	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_pos_z	measurement_standard	treatment_ac_field	treatment_temp
This study	Midcontinent Rift 2011	Simpson Island	SI5b-75.4	SI5b(72.6 to 79.0)	SI5b-75.4-D	SI5b-75.4-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:14:49:23.00	-269.6866657	g	-50.8055052	1.11E-06	755587	0.667	u	0.04	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-76.0	SI5b(72.6 to 79.0)	SI5b-76.0-D	SI5b-76.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:14:49:38.00	-63.75873578	g	-41.7923125	5.57E-06	755588	0.867	u	0.04	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-76.2	SI5b(72.6 to 79.0)	SI5b-76.2-D	SI5b-76.2-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:14:49:53.00	262.4803153	g	-55.62917466	5.46E-06	755589	1.067	u	0.04	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.0	SI5b(72.6 to 79.0)	SI5b-74.0-D	SI5b-74.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:14:54:25.00	-15.80846004	g	16.02282549	5.44E-06	755590	0.067	u	0.05	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.25	SI5b(72.6 to 79.0)	SI5b-74.25-D	SI5b-74.25-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:14:54:40.00	-40.84844221	g	-16.12038593	4.57E-06	755591	0.267	u	0.05	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.3	SI5b(72.6 to 79.0)	SI5b-74.3-D	SI5b-74.3-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:14:54:55.00	-40.58578279	g	-15.78179788	4.70E-06	755592	0.467	u	0.05	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-75.4	SI5b(72.6 to 79.0)	SI5b-75.4-D	SI5b-75.4-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:14:55:10.00	89.4095454	g	-52.23981518	6.99E-07	755593	0.667	u	0.05	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-76.0	SI5b(72.6 to 79.0)	SI5b-76.0-D	SI5b-76.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:14:55:25.00	-63.27653979	g	-41.7675286	4.67E-06	755594	0.867	u	0.05	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-76.2	SI5b(72.6 to 79.0)	SI5b-76.2-D	SI5b-76.2-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:14:55:40.00	262.7539735	g	-55.93450216	4.49E-06	755595	1.067	u	0.05	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.0	SI5b(72.6 to 79.0)	SI5b-74.0-D	SI5b-74.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:00:21.00	-15.84244175	g	15.87513592	4.37E-06	755596	0.067	u	0.06	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.25	SI5b(72.6 to 79.0)	SI5b-74.25-D	SI5b-74.25-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:00:36.00	-40.92477051	g	-16.23875139	3.57E-06	755597	0.267	u	0.06	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.3	SI5b(72.6 to 79.0)	SI5b-74.3-D	SI5b-74.3-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:00:51.00	-41.08261334	g	-16.04902763	3.68E-06	755598	0.467	u	0.06	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-75.4	SI5b(72.6 to 79.0)	SI5b-75.4-D	SI5b-75.4-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:01:06.00	-267.8448004	g	-52.46399299	4.77E-07	755599	0.667	u	0.06	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-76.0	SI5b(72.6 to 79.0)	SI5b-76.0-D	SI5b-76.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:01:21.00	-63.17938	g	-42.11363328	4.02E-06	755600	0.867	u	0.06	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-76.2	SI5b(72.6 to 79.0)	SI5b-76.2-D	SI5b-76.2-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:01:36.00	263.0971392	g	-56.11903733	3.82E-06	755601	1.067	u	0.06	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.0	SI5b(72.6 to 79.0)	SI5b-74.0-D	SI5b-74.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:06:31.00	-16.21459705	g	15.82205072	3.08E-06	755602	0.067	u	0.08	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.25	SI5b(72.6 to 79.0)	SI5b-74.25-D	SI5b-74.25-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:06:46.00	-40.68980562	g	-16.206321	2.43E-06	755603	0.267	u	0.08	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.3	SI5b(72.6 to 79.0)	SI5b-74.3-D	SI5b-74.3-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:07:01.00	-42.18576664	g	-16.53088672	2.44E-06	755604	0.467	u	0.08	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-75.4	SI5b(72.6 to 79.0)	SI5b-75.4-D	SI5b-75.4-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:07:16.00	-263.2619157	g	-53.04417855	2.37E-07	755605	0.667	u	0.08	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-76.0	SI5b(72.6 to 79.0)	SI5b-76.0-D	SI5b-76.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:07:31.00	-63.11267287	g	-42.08057761	3.23E-06	755606	0.867	u	0.08	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-76.2	SI5b(72.6 to 79.0)	SI5b-76.2-D	SI5b-76.2-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:07:46.00	260.7948428	g	-56.38689631	3.00E-06	755607	1.067	u	0.08	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.0	SI5b(72.6 to 79.0)	SI5b-74.0-D	SI5b-74.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:13:00.00	-16.69906241	g	15.99532742	2.20E-06	755608	0.067	u	0.1	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.25	SI5b(72.6 to 79.0)	SI5b-74.25-D	SI5b-74.25-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:13:15.00	-40.63693392	g	-16.37205198	1.70E-06	755609	0.267	u	0.1	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.3	SI5b(72.6 to 79.0)	SI5b-74.3-D	SI5b-74.3-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:13:30.00	-39.97723521	g	-15.43854671	1.74E-06	755610	0.467	u	0.1	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-75.4	SI5b(72.6 to 79.0)	SI5b-75.4-D	SI5b-75.4-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:13:45.00	86.15270019	g	-54.9400096	1.29E-07	755611	0.667	u	0.1	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-76.0	SI5b(72.6 to 79.0)	SI5b-76.0-D	SI5b-76.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:14:00.00	-63.93124275	g	-42.09523601	2.67E-06	755612	0.867	u	0.1	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-76.2	SI5b(72.6 to 79.0)	SI5b-76.2-D	SI5b-76.2-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:14:15.00	263.4099618	g	-56.77194135	2.42E-06	755613	1.067	u	0.1	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.0	SI5b(72.6 to 79.0)	SI5b-74.0-D	SI5b-74.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:20:14.00	-16.70286605	g	15.59764614	1.75E-06	755614	0.067	u	0.12	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.25	SI5b(72.6 to 79.0)	SI5b-74.25-D	SI5b-74.25-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:20:29.00	-41.17628331	g	-15.52784516	1.32E-06	755615	0.267	u	0.12	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.3	SI5b(72.6 to 79.0)	SI5b-74.3-D	SI5b-74.3-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:20:44.00	-43.51211688	g	-16.26901571	1.27E-06	755616	0.467	u	0.12	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-75.4	SI5b(72.6 to 79.0)	SI5b-75.4-D	SI5b-75.4-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:20:59.00	68.8111001	g	-54.68192898	1.07E-07	755617	0.667	u	0.12	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-76.0	SI5b(72.6 to 79.0)	SI5b-76.0-D	SI5b-76.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:21:14.00	-64.03484388	g	-41.76003915	2.34E-06	755618	0.867	u	0.12	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-76.2	SI5b(72.6 to 79.0)	SI5b-76.2-D	SI5b-76.2-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:21:29.00	264.8478666	g	-56.9042802	2.09E-06	755619	1.067	u	0.12	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.0	SI5b(72.6 to 79.0)	SI5b-74.0-D	SI5b-74.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:27:22.00	-16.94570503	g	15.4770404	1.45E-06	755620	0.067	u	0.145	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.25	SI5b(72.6 to 79.0)	SI5b-74.25-D	SI5b-74.25-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:27:37.00	-42.32325987	g	-16.0546822	1.07E-06	755621	0.267	u	0.145	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.3	SI5b(72.6 to 79.0)	SI5b-74.3-D	SI5b-74.3-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:27:52.00	-41.65828321	g	-15.10799254	1.06E-06	755622	0.467	u	0.145	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-75.4	SI5b(72.6 to 79.0)	SI5b-75.4-D	SI5b-75.4-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:28:07.00	79.49985027	g	-57.45949939	8.33E-08	755623	0.667	u	0.145	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-76.0	SI5b(72.6 to 79.0)	SI5b-76.0-D	SI5b-76.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:28:22.00	-64.09563707	g	-41.36519393	2.11E-06	755624	0.867	u	0.145	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-76.2	SI5b(72.6 to 79.0)	SI5b-76.2-D	SI5b-76.2-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:28:37.00	266.6087127	g	-56.34586617	1.82E-06	755625	1.067	u	0.145	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.0	SI5b(72.6 to 79.0)	SI5b-74.0-D	SI5b-74.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:38:46.00	-18.05429803	g	16.36761614	1.22E-06	755626	0.067	u	0.17	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.25	SI5b(72.6 to 79.0)	SI5b-74.25-D	SI5b-74.25-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:39:01.00	-41.03545712	g	-14.81559655	9.25E-07	755627	0.267	u	0.17	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-74.3	SI5b(72.6 to 79.0)	SI5b-74.3-D	SI5b-74.3-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:39:16.00	-44.95053678	g	-15.1099615	8.05E-07	755628	0.467	u	0.17	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-75.4	SI5b(72.6 to 79.0)	SI5b-75.4-D	SI5b-75.4-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:39:31.00	68.87719057	g	-33.92402355	5.64E-08	755629	0.667	u	0.17	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-76.0	SI5b(72.6 to 79.0)	SI5b-76.0-D	SI5b-76.0-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:39:46.00	-62.28765896	g	-39.9019427	1.99E-06	755630	0.867	u	0.17	300
This study	Midcontinent Rift 2011	Simpson Island	SI5b-76.2	SI5b(72.6 to 79.0)	SI5b-76.2-D	SI5b-76.2-D:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2011:08:04:15:40:01.00	255.7328953	g	-54.9343816	1.65E-06	755631	1.067	u	0.17	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D1	SI3(D1 to D10)	SI3-D1a	SI3-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-NO:LP-DIR	2012:11:15:16:22:00.00	-202.7419652	g	4.511431671	2.41E-06	1162711	0.07	u	0	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D2	SI3(D1 to D10)	SI3-D2a	SI3-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-NO:LP-DIR	2012:11:15:16:22:14.00	-207.5341296	g	0.997148345	2.36E-06	1162712	0.27	u	0	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D4	SI3(D1 to D10)	SI3-D4a	SI3-D4a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-NO:LP-DIR	2012:11:15:16:22:28.00	-205.4718753	g	2.654756425	2.41E-06	1162713	0.47	u	0	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D5	SI3(D1 to D10)	SI3-D5a	SI3-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-NO:LP-DIR	2012:11:15:16:22:42.00	-207.9083084	g	-1.059449621	2.27E-06	1162714	0.67	u	0	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D6	SI3(D1 to D10)	SI3-D6a	SI3-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-NO:LP-DIR	2012:11:15:16:22:56.00	-185.0550388	g	10.3548122	1.71E-06	1162715	0.87	u	0	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D7	SI3(D1 to D10)	SI3-D7a	SI3-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-NO:LP-DIR	2012:11:15:16:23:11.00	-205.7603157	g	25.96937679	1.32E-06	1162716	1.07	u	0	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D9	SI3(D1 to D10)	SI3-D9a	SI3-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-NO:LP-DIR	2012:11:15:16:23:25.00	-222.3963432	g	11.61461865	2.16E-06	1162717	1.27	u	0	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D10	SI3(D1 to D10)	SI3-D10a	SI3-D10a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-NO:LP-DIR	2012:11:15:16:23:39.00	-217.8610185	g	-16.14418123	1.67E-06	1162718	1.47	u	0	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D1	SI3(D1 to D10)	SI3-D1a	SI3-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-LT-Z:LP-DIR	2012:12:11:09:32:02.00	-207.1999651	g	4.240174518	1.81E-06	1166908	0.07	u	0	77
This study	Midcontinent Rift 2011	Simpson Island	SI3-D2	SI3(D1 to D10)	SI3-D2a	SI3-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-LT-Z:LP-DIR	2012:12:11:09:32:16.00	-208.0374156	g	2.606770341	1.75E-06	1166909	0.27	u	0	77
This study	Midcontinent Rift 2011	Simpson Island	SI3-D4	SI3(D1 to D10)	SI3-D4a	SI3-D4a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-LT-Z:LP-DIR	2012:12:11:09:32:30.00	-209.6131564	g	1.741419926	1.88E-06	1166910	0.47	u	0	77
This study	Midcontinent Rift 2011	Simpson Island	SI3-D5	SI3(D1 to D10)	SI3-D5a	SI3-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-LT-Z:LP-DIR	2012:12:11:09:32:44.00	-205.2043615	g	2.171317848	1.77E-06	1166911	0.67	u	0	77
This study	Midcontinent Rift 2011	Simpson Island	SI3-D6	SI3(D1 to D10)	SI3-D6a	SI3-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-LT-Z:LP-DIR	2012:12:11:09:32:58.00	-189.9491466	g	7.922661185	1.50E-06	1166912	0.87	u	0	77
This study	Midcontinent Rift 2011	Simpson Island	SI3-D7	SI3(D1 to D10)	SI3-D7a	SI3-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-LT-Z:LP-DIR	2012:12:11:09:33:12.00	-208.2102523	g	24.42075398	1.15E-06	1166913	1.07	u	0	77
This study	Midcontinent Rift 2011	Simpson Island	SI3-D9	SI3(D1 to D10)	SI3-D9a	SI3-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-LT-Z:LP-DIR	2012:12:11:09:33:27.00	-223.3391418	g	12.31124114	1.98E-06	1166914	1.27	u	0	77
This study	Midcontinent Rift 2011	Simpson Island	SI3-D10	SI3(D1 to D10)	SI3-D10a	SI3-D10a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-LT-Z:LP-DIR	2012:12:11:09:33:41.00	-221.3585948	g	-11.2564787	1.37E-06	1166915	1.47	u	0	77
This study	Midcontinent Rift 2011	Simpson Island	SI3-D1	SI3(D1 to D10)	SI3-D1a	SI3-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:40:34.00	-207.1767846	g	4.376367812	1.81E-06	1166916	0.07	u	0.001	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D2	SI3(D1 to D10)	SI3-D2a	SI3-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:40:49.00	-208.0678472	g	2.757437024	1.76E-06	1166917	0.27	u	0.001	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D4	SI3(D1 to D10)	SI3-D4a	SI3-D4a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:41:04.00	-209.7597033	g	1.808732213	1.88E-06	1166918	0.47	u	0.001	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D5	SI3(D1 to D10)	SI3-D5a	SI3-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:41:19.00	-205.339628	g	2.242150151	1.77E-06	1166919	0.67	u	0.001	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D6	SI3(D1 to D10)	SI3-D6a	SI3-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:41:34.00	-189.9795142	g	7.95916008	1.50E-06	1166920	0.87	u	0.001	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D7	SI3(D1 to D10)	SI3-D7a	SI3-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:41:49.00	-208.1585411	g	24.38610066	1.15E-06	1166921	1.07	u	0.001	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D9	SI3(D1 to D10)	SI3-D9a	SI3-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:42:04.00	-223.4197512	g	12.32917795	1.98E-06	1166922	1.27	u	0.001	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D10	SI3(D1 to D10)	SI3-D10a	SI3-D10a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:42:19.00	-221.4419044	g	-11.24823393	1.38E-06	1166923	1.47	u	0.001	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D1	SI3(D1 to D10)	SI3-D1a	SI3-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:52:38.00	-207.2047487	g	4.37408492	1.81E-06	1166924	0.07	u	0.0015	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D2	SI3(D1 to D10)	SI3-D2a	SI3-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:52:53.00	-208.1528356	g	2.767146058	1.76E-06	1166925	0.27	u	0.0015	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D4	SI3(D1 to D10)	SI3-D4a	SI3-D4a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:53:08.00	-209.9341824	g	1.80339944	1.88E-06	1166926	0.47	u	0.0015	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D5	SI3(D1 to D10)	SI3-D5a	SI3-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:53:23.00	-205.3789752	g	2.301855745	1.78E-06	1166927	0.67	u	0.0015	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D6	SI3(D1 to D10)	SI3-D6a	SI3-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:53:38.00	-190.0081116	g	7.972161314	1.50E-06	1166928	0.87	u	0.0015	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D7	SI3(D1 to D10)	SI3-D7a	SI3-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:53:53.00	-208.2221204	g	24.36083351	1.16E-06	1166929	1.07	u	0.0015	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D9	SI3(D1 to D10)	SI3-D9a	SI3-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:54:08.00	-223.4193696	g	12.37008447	1.99E-06	1166930	1.27	u	0.0015	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D10	SI3(D1 to D10)	SI3-D10a	SI3-D10a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:54:23.00	-221.5064224	g	-11.20492752	1.38E-06	1166931	1.47	u	0.0015	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D1	SI3(D1 to D10)	SI3-D1a	SI3-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:57:53.00	-207.2954524	g	4.438465345	1.81E-06	1166932	0.07	u	0.002	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D2	SI3(D1 to D10)	SI3-D2a	SI3-D2a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:58:08.00	-208.2686842	g	2.800618293	1.76E-06	1166933	0.27	u	0.002	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D4	SI3(D1 to D10)	SI3-D4a	SI3-D4a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:58:23.00	-210.1091177	g	1.798989464	1.87E-06	1166934	0.47	u	0.002	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D5	SI3(D1 to D10)	SI3-D5a	SI3-D5a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:58:38.00	-205.4545882	g	2.466622163	1.78E-06	1166935	0.67	u	0.002	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D6	SI3(D1 to D10)	SI3-D6a	SI3-D6a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:58:53.00	-190.078193	g	7.968819855	1.50E-06	1166936	0.87	u	0.002	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D7	SI3(D1 to D10)	SI3-D7a	SI3-D7a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:59:08.00	-208.247698	g	24.32619062	1.16E-06	1166937	1.07	u	0.002	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D9	SI3(D1 to D10)	SI3-D9a	SI3-D9a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:59:23.00	-223.4884235	g	12.43740787	1.99E-06	1166938	1.27	u	0.002	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D10	SI3(D1 to D10)	SI3-D10a	SI3-D10a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:09:59:38.00	-221.6653517	g	-11.19916873	1.38E-06	1166939	1.47	u	0.002	300
This study	Midcontinent Rift 2011	Simpson Island	SI3-D1	SI3(D1 to D10)	SI3-D1a	SI3-D1a:NRM_demag(T,Hac)0	IRM-SRM-U	LT-AF-Z:LP-DIR-AF	2012:12:11:10:07:08.00	-207.3788461	g	4.304261408	1.81E-06	1166940	0.07	u	0.0025	300
