tab 	pmag_specimens																							
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_comp_n	specimen_comp_name	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_flag	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
	This study	Agate Point	AP5-2	AP5	AP5-2a	AP5-2a:LP-DIR-T	hargrave 2016-05-18 11:59:37	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	1.5	341.1	l	g	-22.3	2.4	12	-1
	This study	Agate Point	AP5-2	AP5	AP5-2a	AP5-2a:LP-DIR-T	hargrave 2016-05-18 11:59:37	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	1.5	341.1	l	g	-22.3	2.4	12	0
	This study	Agate Point	AP5-2	AP5	AP5-2a	AP5-2a:LP-DIR-T	hargrave 2016-05-18 11:59:37	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	623	K		1	mag	u	1.5	56.5	l	g	-74.2	2.6	11	100
	This study	Agate Point	AP5-3	AP5	AP5-3a	AP5-3a:LP-DIR-T	hargrave 2016-05-18 12:01:03	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	1.1	117.2	l	g	-86.7	0.6	12	-1
	This study	Agate Point	AP5-3	AP5	AP5-3a	AP5-3a:LP-DIR-T	hargrave 2016-05-18 12:01:03	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	1.1	117.2	l	g	-86.7	0.6	12	0
	This study	Agate Point	AP5-3	AP5	AP5-3a	AP5-3a:LP-DIR-T	hargrave 2016-05-18 12:01:03	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	623	K		1	mag	u	1	61	l	g	-74.3	0.6	11	100
	This study	Agate Point	AP5-4	AP5	AP5-4a	AP5-4a:LP-DIR-T	hargrave 2016-05-18 12:02:30	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	1.1	17.4	l	g	-43.1	1.5	12	-1
	This study	Agate Point	AP5-4	AP5	AP5-4a	AP5-4a:LP-DIR-T	hargrave 2016-05-18 12:02:30	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	1.1	17.4	l	g	-43.1	1.5	12	0
	This study	Agate Point	AP5-4	AP5	AP5-4a	AP5-4a:LP-DIR-T	hargrave 2016-05-18 12:02:30	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	623	K		1	mag	u	1.2	47.1	l	g	-74.9	1.5	11	100
	This study	Agate Point	AP5-5	AP5	AP5-5a	AP5-5a:LP-DIR-T	hargrave 2016-05-18 12:04:00	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	8.9	349.3	l	g	-61.6	6.5	12	-1
	This study	Agate Point	AP5-5	AP5	AP5-5a	AP5-5a:LP-DIR-T	hargrave 2016-05-18 12:04:00	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	8.9	349.3	l	g	-61.6	6.5	12	0
	This study	Agate Point	AP5-5	AP5	AP5-5a	AP5-5a:LP-DIR-T	hargrave 2016-05-18 12:04:00	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	823	K		1	mag	u	0.8	48.5	l	g	-81.6	1.8	5	100
	This study	Agate Point	AP5-6	AP5	AP5-6a	AP5-6a:LP-DIR-T	hargrave 2016-05-18 12:05:33	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	0.6	48.3	l	g	-81.6	0.5	12	-1
	This study	Agate Point	AP5-6	AP5	AP5-6a	AP5-6a:LP-DIR-T	hargrave 2016-05-18 12:05:33	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	0.6	48.3	l	g	-81.6	0.5	12	0
	This study	Agate Point	AP5-6	AP5	AP5-6a	AP5-6a:LP-DIR-T	hargrave 2016-05-18 12:05:33	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	623	K		1	mag	u	0.6	55.4	l	g	-77.2	0.5	11	100
	This study	Agate Point	AP5-7	AP5	AP5-7a	AP5-7a:LP-DIR-T	hargrave 2016-05-18 12:08:55	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	0.5	334.5	l	g	-68.4	2.3	12	-1
	This study	Agate Point	AP5-7	AP5	AP5-7a	AP5-7a:LP-DIR-T	hargrave 2016-05-18 12:08:55	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	0.5	334.5	l	g	-68.4	2.3	12	0
	This study	Agate Point	AP5-7	AP5	AP5-7a	AP5-7a:LP-DIR-T	hargrave 2016-05-18 12:08:55	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	773	K		1	mag	u	0.8	33.5	l	g	-74.4	2.2	7	100
	This study	Agate Point	AP5-8	AP5	AP5-8a	AP5-8a:LP-DIR-T	hargrave 2016-05-18 12:10:51	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	1.1	22.8	l	g	-55.5	1.9	12	-1
	This study	Agate Point	AP5-8	AP5	AP5-8a	AP5-8a:LP-DIR-T	hargrave 2016-05-18 12:10:51	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	1.1	22.8	l	g	-55.5	1.9	12	0
	This study	Agate Point	AP5-8	AP5	AP5-8a	AP5-8a:LP-DIR-T	hargrave 2016-05-18 12:10:51	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	623	K		1	mag	u	1.2	81.2	l	g	-76	2.1	11	100
	This study	Puff Island	Puf1-1	Puf1	Puf1-1a	Puf1-1a:LP-DIR-T	hargrave 2016-05-18 12:13:52	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	623	K		1	mag	u	1	24.1	l	g	28.5	6.3	11	-1
	This study	Puff Island	Puf1-1	Puf1	Puf1-1a	Puf1-1a:LP-DIR-T	hargrave 2016-05-18 12:13:52	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	623	K		1	mag	u	1	305.9	l	g	18.4	6.3	11	0
	This study	Puff Island	Puf1-1	Puf1	Puf1-1a	Puf1-1a:LP-DIR-T	hargrave 2016-05-18 12:13:52	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	623	K		1	mag	u	1	303.2	l	g	27.5	6.3	11	100
	This study	Puff Island	Puf1-2	Puf1	Puf1-2a	Puf1-2a:LP-DIR-T	hargrave 2016-05-18 12:15:27	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	1	39.4	l	g	32.8	4.7	12	-1
	This study	Puff Island	Puf1-2	Puf1	Puf1-2a	Puf1-2a:LP-DIR-T	hargrave 2016-05-18 12:15:27	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	1	39.4	l	g	32.8	4.7	12	0
	This study	Puff Island	Puf1-2	Puf1	Puf1-2a	Puf1-2a:LP-DIR-T	hargrave 2016-05-18 12:15:27	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	623	K		1	mag	u	1	302	l	g	26.2	6.6	11	100
	This study	Puff Island	Puf1-3	Puf1	Puf1-3a	Puf1-3a:LP-DIR-T	hargrave 2016-05-18 12:16:58	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	2.5	201.5	l	g	7.6	2.7	12	-1
	This study	Puff Island	Puf1-3	Puf1	Puf1-3a	Puf1-3a:LP-DIR-T	hargrave 2016-05-18 12:16:58	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	2.5	201.5	l	g	7.6	2.7	12	0
	This study	Puff Island	Puf1-3	Puf1	Puf1-3a	Puf1-3a:LP-DIR-T	hargrave 2016-05-18 12:16:58	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	623	K		1	mag	u	3.5	295.3	l	g	23.7	3.1	11	100
	This study	Puff Island	Puf1-4	Puf1	Puf1-4a	Puf1-4a:LP-DIR-T	hargrave 2016-05-18 12:18:30	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	0.5	289.6	l	g	27.3	2.8	12	-1
	This study	Puff Island	Puf1-4	Puf1	Puf1-4a	Puf1-4a:LP-DIR-T	hargrave 2016-05-18 12:18:30	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	0.5	289.6	l	g	27.3	2.8	12	0
	This study	Puff Island	Puf1-4	Puf1	Puf1-4a	Puf1-4a:LP-DIR-T	hargrave 2016-05-18 12:18:30	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	623	K		1	mag	u	0.4	304.7	l	g	23.8	3	11	100
	This study	Puff Island	Puf1-5	Puf1	Puf1-5a	Puf1-5a:LP-DIR-T	hargrave 2016-05-18 12:20:06	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	1.4	272.8	l	g	20.8	6.1	12	-1
	This study	Puff Island	Puf1-5	Puf1	Puf1-5a	Puf1-5a:LP-DIR-T	hargrave 2016-05-18 12:20:06	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	1.4	272.8	l	g	20.8	6.1	12	0
	This study	Puff Island	Puf1-5	Puf1	Puf1-5a	Puf1-5a:LP-DIR-T	hargrave 2016-05-18 12:20:06	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	623	K		1	mag	u	3.4	301.9	l	g	26.2	5.9	11	100
	This study	Puff Island	Puf1-6	Puf1	Puf1-6a	Puf1-6a:LP-DIR-T	hargrave 2016-05-18 12:21:41	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	2.8	29.3	l	g	26.5	3.6	12	-1
	This study	Puff Island	Puf1-6	Puf1	Puf1-6a	Puf1-6a:LP-DIR-T	hargrave 2016-05-18 12:21:41	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	2.8	29.3	l	g	26.5	3.6	12	0
	This study	Puff Island	Puf1-6	Puf1	Puf1-6a	Puf1-6a:LP-DIR-T	hargrave 2016-05-18 12:21:41	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	623	K		1	mag	u	1.5	298.1	l	g	23.9	4	11	100
	This study	Puff Island	Puf1-7	Puf1	Puf1-7a	Puf1-7a:LP-DIR-T	hargrave 2016-05-18 12:23:13	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	1.8	33.2	l	g	41.3	3.7	12	-1
	This study	Puff Island	Puf1-7	Puf1	Puf1-7a	Puf1-7a:LP-DIR-T	hargrave 2016-05-18 12:23:13	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	1.8	33.2	l	g	41.3	3.7	12	0
	This study	Puff Island	Puf1-7	Puf1	Puf1-7a	Puf1-7a:LP-DIR-T	hargrave 2016-05-18 12:23:13	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	623	K		1	mag	u	2	301	l	g	31.3	4.6	11	100
	This study	Puff Island	Puf1-8	Puf1	Puf1-8a	Puf1-8a:LP-DIR-T	hargrave 2016-05-18 12:24:44	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	1.8	337.3	l	g	32.9	4.7	12	-1
	This study	Puff Island	Puf1-8	Puf1	Puf1-8a	Puf1-8a:LP-DIR-T	hargrave 2016-05-18 12:24:44	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	1.8	337.3	l	g	32.9	4.7	12	0
	This study	Puff Island	Puf1-8	Puf1	Puf1-8a	Puf1-8a:LP-DIR-T	hargrave 2016-05-18 12:24:44	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	623	K		1	mag	u	3.6	307.9	l	g	21	5.1	11	100
	This study	Puff Island	Puf2-1	Puf2-	Puf2-1a	Puf2-1a:LP-DIR-T	hargrave 2016-05-18 12:26:20	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	1.7	84.6	l	g	39.6	3.1	12	-1
	This study	Puff Island	Puf2-1	Puf2-	Puf2-1a	Puf2-1a:LP-DIR-T	hargrave 2016-05-18 12:26:20	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	1.7	84.6	l	g	39.6	3.1	12	0
	This study	Puff Island	Puf2-1	Puf2-	Puf2-1a	Puf2-1a:LP-DIR-T	hargrave 2016-05-18 12:26:20	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	623	K		1	mag	u	2.6	295.7	l	g	25.8	3.2	11	100
	This study	Puff Island	Puf2-2	Puf2-	Puf2-2a	Puf2-2a:LP-DIR-T	hargrave 2016-05-18 12:28:12	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	0.6	313.3	l	g	38.1	2.6	12	-1
	This study	Puff Island	Puf2-2	Puf2-	Puf2-2a	Puf2-2a:LP-DIR-T	hargrave 2016-05-18 12:28:12	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	0.6	313.3	l	g	38.1	2.6	12	0
	This study	Puff Island	Puf2-2	Puf2-	Puf2-2a	Puf2-2a:LP-DIR-T	hargrave 2016-05-18 12:28:12	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	623	K		1	mag	u	0.2	296.2	l	g	26.1	2.4	11	100
	This study	Puff Island	Puf2-3	Puf2-	Puf2-3a	Puf2-3a:LP-DIR-T	hargrave 2016-05-18 12:31:57	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	0.7	152	l	g	-37.6	2.6	12	-1
	This study	Puff Island	Puf2-3	Puf2-	Puf2-3a	Puf2-3a:LP-DIR-T	hargrave 2016-05-18 12:31:57	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	0.7	152	l	g	-37.6	2.6	12	0
	This study	Puff Island	Puf2-3	Puf2-	Puf2-3a	Puf2-3a:LP-DIR-T	hargrave 2016-05-18 12:31:57	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	623	K		1	mag	u	0.3	299.5	l	g	27.7	2.9	11	100
	This study	Puff Island	Puf2-4	Puf2-	Puf2-4a	Puf2-4a:LP-DIR-T	hargrave 2016-05-18 12:33:30	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	1	141.6	l	g	2	2.6	12	-1
	This study	Puff Island	Puf2-4	Puf2-	Puf2-4a	Puf2-4a:LP-DIR-T	hargrave 2016-05-18 12:33:30	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	1	141.6	l	g	2	2.6	12	0
	This study	Puff Island	Puf2-4	Puf2-	Puf2-4a	Puf2-4a:LP-DIR-T	hargrave 2016-05-18 12:33:30	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	623	K		1	mag	u	0.7	288.2	l	g	23.6	2.8	11	100
	This study	Puff Island	Puf2-5	Puf2-	Puf2-5a	Puf2-5a:LP-DIR-T	hargrave 2016-05-18 12:35:56	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	0.3	93.9	l	g	13.6	2.9	12	-1
	This study	Puff Island	Puf2-5	Puf2-	Puf2-5a	Puf2-5a:LP-DIR-T	hargrave 2016-05-18 12:35:56	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	0.3	93.9	l	g	13.6	2.9	12	0
	This study	Puff Island	Puf2-5	Puf2-	Puf2-5a	Puf2-5a:LP-DIR-T	hargrave 2016-05-18 12:35:56	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	623	K		1	mag	u	0.6	295.7	l	g	20.1	3.1	11	100
	This study	Puff Island	Puf2-6	Puf2-	Puf2-6a	Puf2-6a:LP-DIR-T	hargrave 2016-05-18 12:37:37	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	1	115.5	l	g	-8	3.3	12	-1
	This study	Puff Island	Puf2-6	Puf2-	Puf2-6a	Puf2-6a:LP-DIR-T	hargrave 2016-05-18 12:37:37	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	1	115.5	l	g	-8	3.3	12	0
	This study	Puff Island	Puf2-6	Puf2-	Puf2-6a	Puf2-6a:LP-DIR-T	hargrave 2016-05-18 12:37:37	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	623	K		1	mag	u	1.1	301.1	l	g	26	3.8	11	100
	This study	Puff Island	Puf2-7	Puf2-	Puf2-7a	Puf2-7a:LP-DIR-T	hargrave 2016-05-18 12:39:25	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-3.4.0	853	573	K		1	mag	u	1.1	117.2	l	g	-5.8	4	12	-1
	This study	Puff Island	Puf2-7	Puf2-	Puf2-7a	Puf2-7a:LP-DIR-T	hargrave 2016-05-18 12:39:25	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-3.4.0	853	573	K		1	mag	u	1.1	117.2	l	g	-5.8	4	12	0
	This study	Puff Island	Puf2-7	Puf2-	Puf2-7a	Puf2-7a:LP-DIR-T	hargrave 2016-05-18 12:39:25	LP-DIR-T:DE-BFL:DA-DIR-TILT	pmagpy-3.4.0	853	623	K		1	mag	u	0.4	302.1	l	g	25.8	3.6	11	100
